StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
2	28	Accepted	Keep $9, Give $1	Reject	368.3278
2	5	Accepted	Keep $5, Give $5	Accept	451.7624
2	98	Rejected	Keep $6, Give $4	Reject	601.9447
2	34	Rejected	Keep $5, Give $5	Accept	535.197
2	46	Rejected	Keep $9, Give $1	Reject	551.8839
2	50	Accepted	Keep $9, Give $1	Reject	718.7532
2	84	Rejected	Keep $7, Give $3	Reject	435.0754
2	3	Accepted	Keep $6, Give $4	Reject	284.8931
2	40	Accepted	Keep $6, Give $4	Reject	301.5801
2	56	Accepted	Keep $5, Give $5	Accept	351.6408
1	3	Rejected	Keep $5, Give $5	Accept	468.4493
1	79	Rejected	Keep $7, Give $3	Reject	768.8139
1	99	Rejected	Keep $6, Give $4	Reject	268.2062
1	15	Accepted	Keep $7, Give $3	Reject	301.5801
1	28	Accepted	Keep $5, Give $5	Accept	451.7624
1	88	Accepted	Keep $6, Give $4	Reject	401.7016
1	43	Rejected	Keep $6, Give $4	Reject	551.8839
1	20	Rejected	Keep $9, Give $1	Reject	435.0754
1	25	Rejected	Keep $8, Give $2	Reject	401.7016
1	98	Rejected	Keep $5, Give $5	Accept	485.1362
1	64	Accepted	Keep $7, Give $3	Reject	451.7624
1	97	Accepted	Keep $7, Give $3	Reject	351.6408
1	87	Accepted	Keep $9, Give $1	Reject	385.0147
1	60	Rejected	Keep $7, Give $3	Reject	351.6408
1	1	Accepted	Keep $9, Give $1	Reject	351.6408
1	36	Accepted	Keep $6, Give $4	Reject	535.197
1	34	Rejected	Keep $5, Give $5	Accept	468.4493
1	52	Accepted	Keep $9, Give $1	Reject	385.0147
1	17	Rejected	Keep $5, Give $5	Accept	451.7624
1	99	Rejected	Keep $9, Give $1	Reject	418.3885
1	29	Rejected	Keep $6, Give $4	Reject	301.5801
1	50	Accepted	Keep $5, Give $5	Accept	351.6408
1	65	Rejected	Keep $8, Give $2	Reject	334.9539
1	31	Accepted	Keep $8, Give $2	Reject	385.0147
1	17	Rejected	Keep $7, Give $3	Reject	334.9539
1	70	Accepted	Keep $8, Give $2	Reject	301.5801
1	48	Accepted	Keep $8, Give $2	Reject	518.5101
1	52	Rejected	Keep $9, Give $1	Reject	585.2578
1	3	Accepted	Keep $6, Give $4	Reject	401.7016
1	80	Accepted	Keep $5, Give $5	Accept	435.0754
