StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
1	37	0	2	1	718.7295
1	75	0	4	1	768.7896
1	65	0	3	1	852.2231
1	64	1	3	1	401.6823
1	71	1	4	1	601.9227
1	90	1	2	1	485.1158
1	1	0	3	1	635.2961
1	72	0	5	1	268.1888
1	9	0	5	0	885.5965
1	45	0	5	0	835.5364
1	42	1	5	0	435.0557
1	7	1	1	1	435.0557
1	87	0	2	1	568.5493
1	64	1	2	1	702.0428
1	9	1	3	1	885.5965
1	78	0	2	1	284.8755
1	74	0	5	1	284.8755
1	28	1	3	1	885.5965
1	59	1	1	1	1219.3304
1	22	1	5	0	952.3433
1	96	0	1	1	1019.09
1	38	0	1	1	818.8497
1	2	1	2	1	384.9956
1	17	1	2	1	1953.5449
1	62	1	3	1	468.4291
1	64	1	1	1	568.5493
1	12	1	3	1	601.9227
1	46	0	4	1	501.8025
1	6	1	2	1	518.4892
1	28	1	1	1	384.9956
1	54	1	3	1	485.1158
1	18	0	1	1	635.2961
1	84	0	4	1	568.5493
1	39	1	1	1	585.236
1	74	1	5	1	301.5622
1	52	1	4	1	735.4162
1	70	1	1	1	468.4291
1	22	0	3	1	518.4892
1	63	1	2	1	1019.09
1	65	1	5	0	468.4291
1	67	1	4	1	1202.6437
1	4	0	5	0	1586.4377
1	0	0	4	1	1486.3175
1	24	1	4	1	418.369
1	69	0	3	1	585.236
1	0	1	5	0	485.1158
1	17	0	2	1	535.1759
1	46	0	4	1	418.369
1	95	1	5	0	718.7295
1	2	1	4	1	501.8025
1	3	0	1	1	485.1158
1	97	0	5	0	551.8626
1	96	1	2	1	551.8626
1	76	1	3	1	551.8626
1	79	0	4	1	318.2489
1	41	0	3	1	501.8025
1	74	0	1	1	451.7424
1	91	0	2	1	334.9356
1	12	0	4	1	334.9356
1	44	0	3	1	668.6695
1	42	0	5	0	1169.2703
1	9	0	4	1	1553.0643
1	11	0	3	1	785.4763
1	83	0	1	1	2787.8797
1	64	0	1	1	1653.1844
1	90	1	3	1	1436.2574
1	46	0	4	1	952.3433
1	68	1	4	1	935.6566
1	76	1	5	1	1719.9312
1	51	0	1	1	1619.811
1	93	1	2	1	401.6823
1	79	1	1	1	318.2489
1	50	1	5	1	802.163
1	61	0	2	1	802.163
1	47	1	4	1	2420.7724
1	9	0	2	1	418.369
1	63	1	4	1	485.1158
1	21	1	4	1	618.6094
1	33	0	2	1	568.5493
1	38	0	2	1	1052.4634
1	24	0	5	0	818.8497
1	81	0	3	1	935.6566
1	67	1	3	1	1236.0171
1	48	1	2	1	2604.326
1	79	0	3	1	1119.2102
1	26	1	1	1	702.0428
1	58	0	5	0	1486.3175
1	32	1	5	0	1936.8582
1	7	0	1	1	1503.0042
2	95	1	1	1	2137.0986
2	90	0	4	1	868.9098
2	92	1	4	1	1052.4634
2	19	0	2	1	535.1759
2	81	1	1	1	1519.6909
2	34	0	3	1	468.4291
2	64	0	1	1	651.9828
2	52	1	3	1	368.309
2	85	0	1	1	535.1759
2	9	1	3	1	1002.4033
2	84	0	5	0	618.6094
2	29	0	4	1	535.1759
2	83	1	1	1	785.4763
2	7	1	5	0	685.3561
2	89	0	5	0	451.7424
2	98	1	5	0	435.0557
2	81	0	2	1	368.309
2	1	0	5	0	468.4291
2	19	0	4	1	501.8025
2	20	1	4	1	551.8626
2	41	0	4	1	368.309
2	65	0	2	1	1870.1115
2	22	1	1	1	1002.4033
2	89	0	5	0	1486.3175
2	69	0	4	1	368.309
2	65	0	1	1	518.4892
2	86	1	4	1	2971.4333
2	74	0	2	1	1102.5235
2	75	1	2	1	1503.0042
2	12	0	1	1	1469.6308
2	3	1	4	1	802.163
2	48	0	2	1	368.309
2	82	1	3	1	1085.8368
2	96	1	1	1	451.7424
2	51	0	2	1	969.03
2	1	1	5	1	551.8626
2	41	1	1	1	501.8025
2	75	0	1	1	485.1158
2	52	0	3	1	1236.0171
2	75	0	3	1	551.8626
2	35	0	5	0	935.6566
2	68	1	3	1	1119.2102
2	30	0	1	1	718.7295
2	19	1	2	1	485.1158
2	48	1	4	1	585.236
2	68	1	2	1	418.369
2	40	1	2	1	568.5493
2	3	0	3	1	1035.7767
2	63	1	3	1	1336.1372
2	80	0	2	1	451.7424
2	52	0	4	1	451.7424
2	7	1	1	1	435.0557
2	15	0	3	1	418.369
2	56	1	1	1	418.369
2	23	0	4	1	752.1029
2	24	0	3	1	568.5493
2	77	1	4	1	2203.8454
2	87	1	5	1	351.6223
2	86	0	4	1	1669.8711
2	28	0	2	1	535.1759
2	89	1	2	1	351.6223
2	2	0	2	1	1236.0171
2	39	1	1	1	451.7424
2	38	0	5	0	651.9828
2	35	0	5	0	501.8025
2	95	1	5	0	518.4892
2	80	1	3	1	518.4892
2	5	1	2	1	451.7424
2	1	1	2	1	368.309
2	17	1	1	1	301.5622
2	25	1	3	1	368.309
2	58	1	5	0	818.8497
2	91	0	3	1	1953.5449
2	63	1	2	1	651.9828
2	65	1	3	1	1152.5836
2	0	0	5	0	1085.8368
2	19	1	4	1	535.1759
2	46	0	1	1	1369.5106
2	42	1	4	1	2137.0986
2	58	1	4	1	685.3561
2	22	1	5	0	1169.2703
2	43	0	3	1	518.4892
2	88	0	1	1	535.1759
2	11	1	3	1	651.9828
2	84	0	3	1	802.163
2	53	1	2	1	1069.1501
2	47	1	5	0	1069.1501
2	66	0	4	1	351.6223
2	15	0	1	1	518.4892
