StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
1	68	0	2	0	1049.662
1	30	1	1	0	1149.6455
1	35	1	5	1	783.0393
1	72	1	2	0	866.3589
1	32	0	1	0	1332.9487
1	46	1	4	1	1482.9239
1	70	1	3	1	1466.26
1	57	1	2	0	1182.9734
1	24	1	3	1	833.0311
1	74	0	3	1	1099.6538
1	92	1	1	0	866.3589
1	65	1	3	1	1382.9404
1	27	0	3	1	1266.293
1	89	1	3	1	1299.6208
1	6	1	3	1	1382.9404
1	95	0	4	1	799.7032
1	66	0	2	0	816.3672
1	56	0	2	0	699.7197
1	44	0	5	1	1582.9074
1	8	0	3	1	1232.9651
1	22	1	1	0	1399.6043
1	86	0	5	1	683.0558
1	19	1	5	1	716.3837
1	97	0	2	0	1132.9816
1	87	1	4	1	849.695
1	95	0	4	1	699.7197
1	55	1	2	0	1199.6373
1	81	1	5	1	899.6868
1	39	0	4	1	1616.2353
1	18	0	4	1	533.0805
1	24	0	5	1	666.3919
1	38	0	4	1	799.7032
1	31	0	5	1	899.6868
1	95	0	4	1	1199.6373
1	14	1	2	0	783.0393
1	74	0	1	0	1299.6208
1	84	0	2	0	1049.662
1	33	1	4	1	816.3672
1	78	1	3	1	833.0311
1	35	0	2	0	799.7032
1	56	0	4	1	1299.6208
1	20	0	2	0	949.6785
1	69	1	1	0	1416.2682
1	44	0	1	0	1016.3342
1	54	1	3	1	949.6785
1	28	1	4	1	783.0393
1	13	0	2	0	749.7115
1	79	1	5	1	966.3424
1	45	1	1	0	1166.3095
1	31	1	4	1	766.3754
1	40	1	4	1	1932.8497
1	29	1	3	1	733.0476
1	93	0	5	1	849.695
1	97	1	1	0	1482.9239
1	52	0	3	1	1032.9981
1	63	0	5	1	1349.6126
1	74	0	1	0	633.0641
1	96	1	4	1	716.3837
1	53	1	1	0	999.6703
1	51	0	3	1	2066.1611
