StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
2	28	Accepted	Keep $9, Give $1	Reject	368.3278
2	5	Accepted	Keep $5, Give $5	Accept	451.7624
2	98	Rejected	Keep $6, Give $4	Reject	601.9447
2	34	Rejected	Keep $5, Give $5	Accept	535.197
2	46	Rejected	Keep $9, Give $1	Reject	551.8839
2	50	Accepted	Keep $9, Give $1	Reject	718.7532
2	84	Rejected	Keep $7, Give $3	Reject	435.0754
2	3	Accepted	Keep $6, Give $4	Reject	284.8931
2	40	Accepted	Keep $6, Give $4	Reject	301.5801
2	56	Accepted	Keep $5, Give $5	Accept	351.6408
1	3	Rejected	Keep $5, Give $5	Accept	468.4493
1	79	Rejected	Keep $7, Give $3	Reject	768.8139
1	99	Rejected	Keep $6, Give $4	Reject	268.2062
1	15	Accepted	Keep $7, Give $3	Reject	301.5801
1	28	Accepted	Keep $5, Give $5	Accept	451.7624
1	88	Accepted	Keep $6, Give $4	Reject	401.7016
1	43	Rejected	Keep $6, Give $4	Reject	551.8839
1	20	Rejected	Keep $9, Give $1	Reject	435.0754
1	25	Rejected	Keep $8, Give $2	Reject	401.7016
1	98	Rejected	Keep $5, Give $5	Accept	485.1362
1	64	Accepted	Keep $7, Give $3	Reject	451.7624
1	97	Accepted	Keep $7, Give $3	Reject	351.6408
1	87	Accepted	Keep $9, Give $1	Reject	385.0147
1	60	Rejected	Keep $7, Give $3	Reject	351.6408
1	1	Accepted	Keep $9, Give $1	Reject	351.6408
1	36	Accepted	Keep $6, Give $4	Reject	535.197
1	34	Rejected	Keep $5, Give $5	Accept	468.4493
1	52	Accepted	Keep $9, Give $1	Reject	385.0147
1	17	Rejected	Keep $5, Give $5	Accept	451.7624
1	99	Rejected	Keep $9, Give $1	Reject	418.3885
1	29	Rejected	Keep $6, Give $4	Reject	301.5801
1	50	Accepted	Keep $5, Give $5	Accept	351.6408
1	65	Rejected	Keep $8, Give $2	Reject	334.9539
1	31	Accepted	Keep $8, Give $2	Reject	385.0147
1	17	Rejected	Keep $7, Give $3	Reject	334.9539
1	70	Accepted	Keep $8, Give $2	Reject	301.5801
1	48	Accepted	Keep $8, Give $2	Reject	518.5101
1	52	Rejected	Keep $9, Give $1	Reject	585.2578
1	3	Accepted	Keep $6, Give $4	Reject	401.7016
1	80	Accepted	Keep $5, Give $5	Accept	435.0754
1	2	Rejected	Keep $9, Give $1	Reject	1202.4789
1	46	Accepted	Keep $9, Give $1	Reject	735.2864
1	89	Accepted	Keep $5, Give $5	Accept	651.8592
1	78	Accepted	Keep $9, Give $1	Reject	501.6902
1	50	Rejected	Keep $6, Give $4	Accept	468.3193
1	46	Accepted	Keep $8, Give $2	Reject	551.7465
1	59	Rejected	Keep $7, Give $3	Reject	651.8592
1	72	Accepted	Keep $9, Give $1	Reject	701.9155
1	34	Accepted	Keep $7, Give $3	Accept	785.3428
1	8	Rejected	Keep $8, Give $2	Reject	585.1174
1	97	Rejected	Keep $8, Give $2	Reject	585.1174
1	91	Rejected	Keep $8, Give $2	Reject	902.1409
1	7	Accepted	Keep $5, Give $5	Accept	685.2301
1	70	Accepted	Keep $8, Give $2	Reject	818.7137
1	82	Rejected	Keep $7, Give $3	Reject	651.8592
1	9	Accepted	Keep $6, Give $4	Accept	685.2301
1	22	Rejected	Keep $9, Give $1	Reject	635.1737
1	67	Rejected	Keep $6, Give $4	Accept	751.9719
1	63	Accepted	Keep $6, Give $4	Accept	434.9484
1	57	Accepted	Keep $5, Give $5	Accept	601.8029
1	28	Accepted	Keep $8, Give $2	Reject	735.2864
1	67	Rejected	Keep $9, Give $1	Reject	751.9719
1	46	Accepted	Keep $9, Give $1	Reject	468.3193
1	18	Accepted	Keep $7, Give $3	Accept	918.8263
1	68	Accepted	Keep $7, Give $3	Reject	434.9484
1	94	Rejected	Keep $9, Give $1	Reject	485.0047
1	86	Accepted	Keep $7, Give $3	Accept	535.0611
1	46	Rejected	Keep $8, Give $2	Reject	485.0047
1	18	Rejected	Keep $8, Give $2	Reject	568.432
1	61	Rejected	Keep $6, Give $4	Accept	618.4883
1	70	Rejected	Keep $9, Give $1	Reject	518.3756
1	76	Rejected	Keep $5, Give $5	Accept	601.8029
1	5	Rejected	Keep $5, Give $5	Accept	501.6902
1	72	Accepted	Keep $6, Give $4	Accept	885.4554
1	77	Rejected	Keep $5, Give $5	Accept	401.5775
1	85	Accepted	Keep $6, Give $4	Accept	451.6338
1	20	Rejected	Keep $9, Give $1	Reject	451.6338
1	60	Rejected	Keep $9, Give $1	Reject	751.9719
1	48	Accepted	Keep $6, Give $4	Accept	785.3428
1	59	Rejected	Keep $5, Give $5	Accept	635.1737
1	63	Accepted	Keep $7, Give $3	Reject	1135.7371
1	46	Accepted	Keep $7, Give $3	Accept	1386.0188
1	84	Accepted	Keep $5, Give $5	Accept	601.8029
1	3	Rejected	Keep $8, Give $2	Reject	1135.7371
1	21	Accepted	Keep $9, Give $1	Reject	835.3991
1	20	Accepted	Keep $5, Give $5	Accept	685.2301
1	59	Rejected	Keep $8, Give $2	Reject	818.7137
1	9	Accepted	Keep $6, Give $4	Accept	651.8592
1	51	Accepted	Keep $5, Give $5	Accept	485.0047
1	1	Rejected	Keep $5, Give $5	Accept	401.5775
1	96	Rejected	Keep $7, Give $3	Accept	518.3756
1	30	Rejected	Keep $7, Give $3	Accept	568.432
1	55	Rejected	Keep $7, Give $3	Reject	835.3991
1	18	Accepted	Keep $8, Give $2	Reject	1068.9954
1	99	Accepted	Keep $7, Give $3	Accept	935.5118
1	68	Rejected	Keep $7, Give $3	Accept	768.6573
1	53	Rejected	Keep $9, Give $1	Reject	585.1174
1	85	Rejected	Keep $5, Give $5	Accept	485.0047
1	17	Accepted	Keep $9, Give $1	Reject	501.6902
1	96	Rejected	Keep $8, Give $2	Reject	768.6573
1	63	Rejected	Keep $7, Give $3	Accept	568.432
1	78	Rejected	Keep $6, Give $4	Accept	501.6902
1	41	Accepted	Keep $8, Give $2	Reject	568.432
1	5	Accepted	Keep $5, Give $5	Accept	535.0611
1	99	Accepted	Keep $9, Give $1	Reject	535.0611
1	45	Rejected	Keep $6, Give $4	Accept	818.7137
1	29	Rejected	Keep $6, Give $4	Accept	668.5446
1	93	Accepted	Keep $6, Give $4	Accept	685.2301
1	72	Accepted	Keep $8, Give $2	Reject	968.8827
1	51	Accepted	Keep $5, Give $5	Accept	468.3193
1	65	Rejected	Keep $5, Give $5	Accept	468.3193
1	9	Rejected	Keep $7, Give $3	Accept	685.2301
1	62	Rejected	Keep $8, Give $2	Reject	418.2629
1	27	Rejected	Keep $7, Give $3	Accept	551.7465
1	2	Accepted	Keep $8, Give $2	Reject	935.5118
1	45	Accepted	Keep $6, Give $4	Accept	485.0047
1	81	Rejected	Keep $6, Give $4	Accept	451.6338
1	54	Rejected	Keep $9, Give $1	Reject	451.6338
1	35	Rejected	Keep $5, Give $5	Accept	401.5775
1	45	Accepted	Keep $9, Give $1	Reject	434.9484
1	88	Accepted	Keep $8, Give $2	Reject	651.8592
1	7	Rejected	Keep $5, Give $5	Accept	551.7465
1	46	Accepted	Keep $8, Give $2	Reject	718.601
1	31	Accepted	Keep $9, Give $1	Reject	1369.3334
1	3	Accepted	Keep $7, Give $3	Reject	1619.6151
1	81	Accepted	Keep $5, Give $5	Accept	518.3756
1	11	Rejected	Keep $6, Give $4	Accept	568.432
1	12	Accepted	Keep $6, Give $4	Accept	935.5118
1	12	Accepted	Keep $7, Give $3	Accept	1302.5916
4	6	Rejected	Keep $6, Give $4	Accept	735.2864
4	31	Accepted	Keep $9, Give $1	Reject	568.432
4	23	Accepted	Keep $6, Give $4	Accept	601.8029
4	39	Rejected	Keep $5, Give $5	Accept	535.0611
4	3	Rejected	Keep $8, Give $2	Reject	535.0611
4	24	Rejected	Keep $9, Give $1	Reject	451.6338
4	36	Rejected	Keep $9, Give $1	Reject	1152.4226
4	97	Rejected	Keep $6, Give $4	Accept	601.8029
4	90	Rejected	Keep $5, Give $5	Accept	535.0611
4	75	Accepted	Keep $7, Give $3	Accept	835.3991
4	90	Accepted	Keep $5, Give $5	Accept	868.77
4	38	Accepted	Keep $8, Give $2	Reject	451.6338
4	88	Rejected	Keep $9, Give $1	Reject	835.3991
4	40	Accepted	Keep $5, Give $5	Accept	1302.5916
4	29	Accepted	Keep $6, Give $4	Accept	518.3756
4	39	Accepted	Keep $7, Give $3	Accept	802.0282
4	94	Rejected	Keep $7, Give $3	Accept	535.0611
4	2	Accepted	Keep $9, Give $1	Reject	501.6902
4	80	Accepted	Keep $6, Give $4	Accept	685.2301
4	31	Rejected	Keep $5, Give $5	Accept	718.601
4	22	Accepted	Keep $5, Give $5	Accept	401.5775
4	61	Accepted	Keep $6, Give $4	Accept	468.3193
4	91	Rejected	Keep $8, Give $2	Reject	751.9719
4	25	Accepted	Keep $8, Give $2	Reject	401.5775
4	48	Rejected	Keep $7, Give $3	Reject	1052.3099
4	30	Accepted	Keep $7, Give $3	Accept	818.7137
4	54	Rejected	Keep $8, Give $2	Reject	468.3193
4	8	Rejected	Keep $9, Give $1	Reject	501.6902
4	30	Rejected	Keep $6, Give $4	Accept	518.3756
4	16	Rejected	Keep $5, Give $5	Accept	485.0047
4	27	Accepted	Keep $7, Give $3	Accept	1202.4789
4	87	Accepted	Keep $8, Give $2	Reject	735.2864
4	14	Rejected	Keep $8, Give $2	Reject	968.8827
4	48	Accepted	Keep $7, Give $3	Reject	468.3193
4	60	Rejected	Keep $8, Give $2	Reject	1035.6245
4	78	Accepted	Keep $9, Give $1	Reject	635.1737
4	2	Rejected	Keep $7, Give $3	Accept	751.9719
4	92	Rejected	Keep $5, Give $5	Accept	518.3756
4	8	Rejected	Keep $7, Give $3	Accept	685.2301
4	11	Rejected	Keep $6, Give $4	Accept	401.5775
4	88	Rejected	Keep $7, Give $3	Accept	535.0611
4	66	Accepted	Keep $6, Give $4	Accept	751.9719
4	62	Rejected	Keep $6, Give $4	Accept	735.2864
4	81	Accepted	Keep $5, Give $5	Accept	535.0611
4	42	Rejected	Keep $7, Give $3	Accept	701.9155
4	37	Rejected	Keep $8, Give $2	Reject	952.1972
4	89	Rejected	Keep $7, Give $3	Accept	651.8592
4	17	Rejected	Keep $5, Give $5	Accept	485.0047
4	36	Accepted	Keep $9, Give $1	Reject	601.8029
4	61	Accepted	Keep $9, Give $1	Accept	1419.3897
4	10	Rejected	Keep $6, Give $4	Accept	501.6902
4	61	Rejected	Keep $6, Give $4	Accept	401.5775
4	70	Rejected	Keep $9, Give $1	Reject	501.6902
4	72	Rejected	Keep $6, Give $4	Accept	868.77
4	30	Accepted	Keep $9, Give $1	Reject	918.8263
4	73	Accepted	Keep $7, Give $3	Accept	701.9155
4	86	Accepted	Keep $7, Give $3	Accept	1369.3334
4	3	Accepted	Keep $8, Give $2	Reject	601.8029
4	97	Accepted	Keep $9, Give $1	Reject	434.9484
4	71	Rejected	Keep $9, Give $1	Reject	401.5775
4	56	Accepted	Keep $8, Give $2	Reject	1469.4461
4	79	Accepted	Keep $6, Give $4	Accept	651.8592
4	50	Accepted	Keep $8, Give $2	Reject	434.9484
4	0	Accepted	Keep $5, Give $5	Accept	434.9484
4	0	Rejected	Keep $8, Give $2	Reject	1119.0517
4	89	Accepted	Keep $8, Give $2	Reject	1219.1644
4	61	Rejected	Keep $7, Give $3	Accept	718.601
4	1	Accepted	Keep $6, Give $4	Accept	568.432
4	47	Rejected	Keep $6, Give $4	Accept	668.5446
4	48	Rejected	Keep $5, Give $5	Accept	501.6902
4	36	Accepted	Keep $7, Give $3	Accept	668.5446
4	34	Accepted	Keep $5, Give $5	Accept	468.3193
4	79	Accepted	Keep $8, Give $2	Reject	935.5118
4	89	Rejected	Keep $8, Give $2	Reject	802.0282
4	12	Rejected	Keep $7, Give $3	Accept	701.9155
4	68	Rejected	Keep $6, Give $4	Accept	468.3193
4	73	Rejected	Keep $8, Give $2	Reject	568.432
4	61	Accepted	Keep $6, Give $4	Accept	968.8827
4	64	Accepted	Keep $9, Give $1	Reject	551.7465
4	19	Accepted	Keep $8, Give $2	Reject	751.9719
4	73	Accepted	Keep $6, Give $4	Accept	568.432
4	50	Rejected	Keep $9, Give $1	Reject	785.3428
4	23	Accepted	Keep $7, Give $3	Accept	651.8592
4	42	Accepted	Keep $5, Give $5	Accept	518.3756
4	66	Rejected	Keep $9, Give $1	Reject	585.1174
4	14	Rejected	Keep $9, Give $1	Reject	535.0611
4	76	Accepted	Keep $5, Give $5	Accept	501.6902
4	98	Rejected	Keep $5, Give $5	Accept	635.1737
4	68	Accepted	Keep $9, Give $1	Reject	768.6573
4	29	Accepted	Keep $5, Give $5	Accept	518.3756
2	49	Rejected	Keep $5, Give $5	Accept	618.4883
2	6	Accepted	Keep $7, Give $3	Accept	751.9719
2	14	Accepted	Keep $5, Give $5	Accept	434.9484
2	23	Accepted	Keep $9, Give $1	Reject	418.2629
2	86	Accepted	Keep $9, Give $1	Reject	451.6338
2	31	Accepted	Keep $6, Give $4	Reject	751.9719
2	10	Rejected	Keep $7, Give $3	Accept	468.3193
2	96	Accepted	Keep $7, Give $3	Accept	418.2629
2	66	Accepted	Keep $6, Give $4	Accept	785.3428
2	92	Rejected	Keep $7, Give $3	Accept	1319.277
2	92	Accepted	Keep $9, Give $1	Reject	1002.2536
2	22	Rejected	Keep $8, Give $2	Reject	485.0047
2	82	Accepted	Keep $6, Give $4	Accept	384.8921
2	50	Rejected	Keep $7, Give $3	Reject	1202.4789
2	15	Rejected	Keep $6, Give $4	Accept	651.8592
2	15	Accepted	Keep $9, Give $1	Reject	852.0845
2	20	Rejected	Keep $7, Give $3	Accept	935.5118
2	26	Accepted	Keep $9, Give $1	Reject	551.7465
2	62	Rejected	Keep $8, Give $2	Reject	1436.0752
2	63	Rejected	Keep $8, Give $2	Reject	468.3193
2	74	Rejected	Keep $8, Give $2	Reject	401.5775
2	37	Accepted	Keep $6, Give $4	Accept	401.5775
2	44	Accepted	Keep $9, Give $1	Reject	535.0611
2	22	Rejected	Keep $6, Give $4	Accept	985.5681
2	4	Rejected	Keep $5, Give $5	Accept	635.1737
2	46	Rejected	Keep $5, Give $5	Accept	451.6338
2	80	Rejected	Keep $5, Give $5	Accept	618.4883
2	10	Rejected	Keep $8, Give $2	Reject	468.3193
2	73	Accepted	Keep $7, Give $3	Reject	985.5681
2	83	Rejected	Keep $6, Give $4	Accept	568.432
2	49	Accepted	Keep $8, Give $2	Reject	618.4883
2	78	Rejected	Keep $9, Give $1	Reject	802.0282
2	18	Rejected	Keep $7, Give $3	Reject	1002.2536
2	18	Accepted	Keep $6, Give $4	Accept	468.3193
2	22	Rejected	Keep $8, Give $2	Reject	451.6338
2	59	Rejected	Keep $7, Give $3	Accept	601.8029
2	6	Accepted	Keep $8, Give $2	Reject	434.9484
2	55	Accepted	Keep $7, Give $3	Accept	1202.4789
2	27	Accepted	Keep $8, Give $2	Reject	1185.7935
2	63	Accepted	Keep $5, Give $5	Accept	701.9155
2	37	Rejected	Keep $9, Give $1	Reject	651.8592
2	78	Accepted	Keep $9, Give $1	Reject	568.432
2	79	Accepted	Keep $8, Give $2	Reject	618.4883
2	92	Rejected	Keep $5, Give $5	Accept	485.0047
2	12	Accepted	Keep $6, Give $4	Accept	1002.2536
2	51	Rejected	Keep $5, Give $5	Accept	434.9484
2	92	Accepted	Keep $5, Give $5	Accept	418.2629
2	74	Rejected	Keep $8, Give $2	Accept	668.5446
2	7	Rejected	Keep $9, Give $1	Reject	885.4554
2	10	Accepted	Keep $7, Give $3	Accept	718.601
2	34	Rejected	Keep $6, Give $4	Accept	685.2301
2	86	Rejected	Keep $7, Give $3	Accept	568.432
2	34	Accepted	Keep $8, Give $2	Reject	768.6573
2	45	Accepted	Keep $8, Give $2	Reject	1018.939
2	87	Rejected	Keep $9, Give $1	Reject	635.1737
2	32	Rejected	Keep $9, Give $1	Reject	518.3756
2	13	Rejected	Keep $6, Give $4	Accept	1002.2536
2	45	Rejected	Keep $6, Give $4	Accept	535.0611
2	20	Rejected	Keep $5, Give $5	Accept	668.5446
2	84	Rejected	Keep $9, Give $1	Reject	618.4883
2	1	Accepted	Keep $7, Give $3	Accept	785.3428
2	42	Rejected	Keep $7, Give $3	Reject	1085.6808
2	71	Accepted	Keep $8, Give $2	Reject	601.8029
2	71	Accepted	Keep $6, Give $4	Accept	635.1737
2	38	Accepted	Keep $7, Give $3	Accept	635.1737
2	39	Accepted	Keep $5, Give $5	Accept	668.5446
2	11	Rejected	Keep $9, Give $1	Reject	651.8592
2	14	Accepted	Keep $5, Give $5	Accept	668.5446
2	17	Accepted	Keep $5, Give $5	Accept	301.4648
2	99	Accepted	Keep $6, Give $4	Accept	1018.939
2	48	Accepted	Keep $9, Give $1	Reject	751.9719
2	91	Rejected	Keep $6, Give $4	Accept	1686.3569
2	80	Rejected	Keep $6, Give $4	Accept	351.5212
2	34	Accepted	Keep $5, Give $5	Accept	518.3756
2	53	Rejected	Keep $8, Give $2	Reject	1068.9954
2	76	Accepted	Keep $5, Give $5	Accept	768.6573
2	61	Accepted	Keep $9, Give $1	Reject	735.2864
2	68	Accepted	Keep $8, Give $2	Reject	1169.108
2	51	Accepted	Keep $7, Give $3	Reject	1803.155
2	37	Rejected	Keep $5, Give $5	Accept	434.9484
2	81	Accepted	Keep $5, Give $5	Accept	418.2629
2	10	Accepted	Keep $8, Give $2	Reject	451.6338
2	99	Accepted	Keep $7, Give $3	Accept	668.5446
2	6	Rejected	Keep $5, Give $5	Accept	401.5775
2	75	Rejected	Keep $5, Give $5	Accept	1803.155
2	56	Rejected	Keep $9, Give $1	Reject	485.0047
2	43	Accepted	Keep $6, Give $4	Accept	468.3193
2	95	Rejected	Keep $7, Give $3	Accept	1202.4789
2	74	Rejected	Keep $8, Give $2	Reject	535.0611
2	42	Rejected	Keep $9, Give $1	Reject	485.0047
3	39	Rejected	Keep $6, Give $4	Accept	635.1737
3	92	Accepted	Keep $5, Give $5	Accept	468.3193
3	74	Rejected	Keep $8, Give $2	Reject	1202.4789
3	96	Accepted	Keep $5, Give $5	Accept	718.601
3	44	Rejected	Keep $6, Give $4	Accept	668.5446
3	83	Accepted	Keep $8, Give $2	Reject	685.2301
3	94	Rejected	Keep $7, Give $3	Accept	551.7465
3	98	Accepted	Keep $8, Give $2	Reject	501.6902
3	11	Accepted	Keep $9, Give $1	Reject	485.0047
3	60	Accepted	Keep $7, Give $3	Accept	585.1174
3	11	Rejected	Keep $7, Give $3	Accept	535.0611
3	83	Rejected	Keep $8, Give $2	Reject	535.0611
3	66	Rejected	Keep $9, Give $1	Reject	618.4883
3	50	Accepted	Keep $6, Give $4	Accept	718.601
3	98	Accepted	Keep $7, Give $3	Accept	1052.3099
3	18	Rejected	Keep $6, Give $4	Accept	701.9155
3	43	Accepted	Keep $6, Give $4	Reject	1085.6808
3	15	Rejected	Keep $8, Give $2	Reject	401.5775
3	75	Accepted	Keep $7, Give $3	Accept	1185.7935
3	69	Rejected	Keep $5, Give $5	Accept	635.1737
3	6	Accepted	Keep $9, Give $1	Reject	2036.7512
3	30	Rejected	Keep $6, Give $4	Accept	434.9484
3	80	Rejected	Keep $6, Give $4	Accept	568.432
3	33	Accepted	Keep $6, Give $4	Accept	585.1174
3	73	Accepted	Keep $6, Give $4	Accept	551.7465
3	78	Rejected	Keep $7, Give $3	Reject	1285.9062
3	11	Rejected	Keep $9, Give $1	Reject	651.8592
3	5	Accepted	Keep $5, Give $5	Accept	668.5446
3	61	Rejected	Keep $6, Give $4	Accept	618.4883
3	73	Rejected	Keep $7, Give $3	Reject	1018.939
3	29	Accepted	Keep $8, Give $2	Reject	535.0611
3	64	Rejected	Keep $9, Give $1	Reject	501.6902
3	59	Rejected	Keep $7, Give $3	Accept	935.5118
3	47	Accepted	Keep $9, Give $1	Reject	1035.6245
3	27	Rejected	Keep $8, Give $2	Reject	1219.1644
3	72	Rejected	Keep $8, Give $2	Reject	1252.5353
3	21	Accepted	Keep $7, Give $3	Accept	1769.7841
3	37	Accepted	Keep $8, Give $2	Reject	1219.1644
3	24	Rejected	Keep $5, Give $5	Accept	551.7465
3	55	Rejected	Keep $7, Give $3	Accept	785.3428
3	34	Rejected	Keep $5, Give $5	Accept	485.0047
3	93	Rejected	Keep $6, Give $4	Accept	418.2629
3	16	Rejected	Keep $9, Give $1	Reject	434.9484
3	66	Rejected	Keep $5, Give $5	Accept	418.2629
3	92	Accepted	Keep $5, Give $5	Accept	401.5775
3	24	Rejected	Keep $5, Give $5	Accept	518.3756
3	64	Rejected	Keep $7, Give $3	Accept	868.77
3	10	Rejected	Keep $5, Give $5	Accept	468.3193
3	47	Accepted	Keep $5, Give $5	Accept	318.1503
3	82	Accepted	Keep $6, Give $4	Reject	368.2066
3	88	Accepted	Keep $9, Give $1	Reject	468.3193
3	69	Accepted	Keep $9, Give $1	Reject	651.8592
3	83	Accepted	Keep $6, Give $4	Accept	952.1972
3	29	Accepted	Keep $5, Give $5	Accept	818.7137
3	92	Accepted	Keep $8, Give $2	Reject	501.6902
3	50	Accepted	Keep $8, Give $2	Reject	1169.108
3	39	Rejected	Keep $8, Give $2	Reject	735.2864
3	17	Rejected	Keep $7, Give $3	Accept	651.8592
3	40	Accepted	Keep $8, Give $2	Reject	585.1174
3	41	Accepted	Keep $7, Give $3	Accept	751.9719
3	87	Rejected	Keep $5, Give $5	Accept	568.432
3	23	Rejected	Keep $8, Give $2	Reject	418.2629
3	12	Accepted	Keep $7, Give $3	Accept	501.6902
3	63	Accepted	Keep $6, Give $4	Accept	618.4883
3	65	Accepted	Keep $5, Give $5	Accept	668.5446
3	55	Rejected	Keep $5, Give $5	Accept	952.1972
3	82	Accepted	Keep $7, Give $3	Accept	735.2864
3	96	Accepted	Keep $9, Give $1	Reject	401.5775
3	10	Accepted	Keep $6, Give $4	Accept	751.9719
3	87	Rejected	Keep $9, Give $1	Reject	818.7137
3	34	Rejected	Keep $9, Give $1	Reject	585.1174
3	19	Accepted	Keep $6, Give $4	Accept	1152.4226
3	62	Rejected	Keep $8, Give $2	Reject	535.0611
3	98	Rejected	Keep $9, Give $1	Reject	585.1174
3	27	Rejected	Keep $7, Give $3	Accept	1269.2207
3	46	Accepted	Keep $9, Give $1	Reject	1386.0188
3	58	Rejected	Keep $6, Give $4	Accept	718.601
3	68	Rejected	Keep $9, Give $1	Reject	601.8029
3	66	Accepted	Keep $5, Give $5	Accept	368.2066
3	90	Rejected	Keep $6, Give $4	Accept	468.3193
3	11	Accepted	Keep $8, Give $2	Reject	368.2066
3	57	Accepted	Keep $7, Give $3	Accept	501.6902
3	12	Accepted	Keep $7, Give $3	Reject	835.3991
3	61	Rejected	Keep $8, Give $2	Reject	1202.4789
3	73	Rejected	Keep $5, Give $5	Accept	451.6338
3	28	Accepted	Keep $5, Give $5	Accept	485.0047
3	52	Accepted	Keep $9, Give $1	Reject	551.7465
3	12	Rejected	Keep $6, Give $4	Accept	668.5446
3	13	Accepted	Keep $8, Give $2	Reject	902.1409
3	23	Rejected	Keep $9, Give $1	Reject	468.3193
2	20	Rejected	Keep $6, Give $4	Accept	1969.9052
