StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
4	21	Rejected	Keep $8, Give $2	Reject	585.2771
4	75	Accepted	Keep $6, Give $4	Accept	785.5227
4	57	Accepted	Keep $9, Give $1	Reject	451.7801
4	46	Rejected	Keep $8, Give $2	Reject	451.7801
4	67	Accepted	Keep $8, Give $2	Reject	601.9642
4	39	Accepted	Keep $8, Give $2	Reject	835.584
4	59	Rejected	Keep $6, Give $4	Accept	385.0316
4	20	Rejected	Keep $8, Give $2	Reject	702.087
4	77	Rejected	Keep $5, Give $5	Accept	468.4672
4	92	Rejected	Keep $9, Give $1	Reject	535.2157
4	99	Rejected	Keep $7, Give $3	Accept	418.4058
4	72	Accepted	Keep $6, Give $4	Accept	1820.1246
4	81	Accepted	Keep $8, Give $2	Reject	735.4613
4	63	Accepted	Keep $5, Give $5	Accept	668.7128
4	87	Accepted	Keep $5, Give $5	Accept	601.9642
4	59	Rejected	Keep $5, Give $5	Accept	334.9702
4	14	Rejected	Keep $7, Give $3	Accept	868.9583
4	97	Accepted	Keep $7, Give $3	Accept	985.7682
4	62	Rejected	Keep $6, Give $4	Accept	568.59
4	86	Accepted	Keep $8, Give $2	Reject	485.1544
4	75	Rejected	Keep $6, Give $4	Accept	835.584
4	90	Rejected	Keep $7, Give $3	Accept	1319.5107
4	19	Accepted	Keep $9, Give $1	Reject	702.087
4	68	Accepted	Keep $9, Give $1	Reject	451.7801
4	45	Rejected	Keep $9, Give $1	Reject	251.5346
4	57	Accepted	Keep $7, Give $3	Accept	501.8415
4	11	Accepted	Keep $7, Give $3	Accept	1052.5167
4	48	Accepted	Keep $7, Give $3	Accept	902.3325
4	14	Rejected	Keep $5, Give $5	Accept	401.7187
4	99	Accepted	Keep $9, Give $1	Reject	568.59
4	7	Rejected	Keep $6, Give $4	Accept	601.9642
4	37	Accepted	Keep $9, Give $1	Reject	752.1484
4	74	Rejected	Keep $7, Give $3	Accept	618.6514
4	83	Accepted	Keep $7, Give $3	Accept	485.1544
4	84	Rejected	Keep $6, Give $4	Accept	535.2157
4	65	Rejected	Keep $8, Give $2	Reject	652.0256
3	67	Rejected	Keep $5, Give $5	Accept	702.087
3	98	Accepted	Keep $8, Give $2	Reject	1269.4494
3	79	Accepted	Keep $8, Give $2	Reject	768.8355
3	11	Accepted	Keep $6, Give $4	Accept	685.3999
3	93	Rejected	Keep $7, Give $3	Accept	668.7128
3	10	Rejected	Keep $6, Give $4	Accept	685.3999
3	29	Rejected	Keep $5, Give $5	Accept	752.1484
3	2	Accepted	Keep $6, Give $4	Accept	768.8355
3	34	Accepted	Keep $9, Give $1	Reject	735.4613
3	84	Rejected	Keep $8, Give $2	Reject	334.9702
3	19	Accepted	Keep $9, Give $1	Reject	718.7741
3	60	Accepted	Keep $8, Give $2	Reject	768.8355
3	93	Accepted	Keep $7, Give $3	Accept	768.8355
3	26	Rejected	Keep $8, Give $2	Reject	518.5286
3	31	Rejected	Keep $7, Give $3	Accept	385.0316
3	28	Accepted	Keep $7, Give $3	Accept	852.2712
3	73	Rejected	Keep $5, Give $5	Accept	568.59
3	47	Accepted	Keep $7, Give $3	Accept	618.6514
3	80	Accepted	Keep $7, Give $3	Accept	702.087
3	90	Rejected	Keep $9, Give $1	Reject	835.584
3	20	Accepted	Keep $7, Give $3	Accept	702.087
3	35	Rejected	Keep $6, Give $4	Accept	351.6573
3	89	Accepted	Keep $6, Give $4	Accept	618.6514
3	49	Rejected	Keep $8, Give $2	Reject	435.093
3	55	Rejected	Keep $7, Give $3	Accept	735.4613
3	11	Accepted	Keep $8, Give $2	Reject	768.8355
3	22	Rejected	Keep $9, Give $1	Reject	768.8355
3	83	Accepted	Keep $7, Give $3	Accept	585.2771
3	10	Rejected	Keep $8, Give $2	Reject	368.3445
3	73	Rejected	Keep $8, Give $2	Reject	551.9029
3	29	Accepted	Keep $5, Give $5	Accept	351.6573
3	84	Accepted	Keep $9, Give $1	Reject	451.7801
3	3	Rejected	Keep $9, Give $1	Reject	284.9088
3	37	Accepted	Keep $8, Give $2	Reject	702.087
3	78	Rejected	Keep $6, Give $4	Accept	351.6573
3	66	Accepted	Keep $7, Give $3	Accept	735.4613
3	1	Rejected	Keep $5, Give $5	Accept	368.3445
3	91	Rejected	Keep $5, Give $5	Accept	334.9702
3	59	Accepted	Keep $8, Give $2	Reject	735.4613
3	21	Accepted	Keep $7, Give $3	Accept	635.3385
3	55	Rejected	Keep $6, Give $4	Accept	468.4672
3	59	Accepted	Keep $6, Give $4	Accept	852.2712
3	49	Accepted	Keep $5, Give $5	Accept	385.0316
3	22	Accepted	Keep $9, Give $1	Reject	718.7741
3	99	Rejected	Keep $6, Give $4	Accept	368.3445
3	76	Accepted	Keep $9, Give $1	Reject	418.4058
3	17	Accepted	Keep $5, Give $5	Accept	451.7801
3	52	Accepted	Keep $9, Give $1	Reject	485.1544
3	92	Accepted	Keep $8, Give $2	Reject	451.7801
3	89	Accepted	Keep $5, Give $5	Accept	318.2831
3	3	Rejected	Keep $5, Give $5	Accept	385.0316
3	7	Rejected	Keep $6, Give $4	Reject	418.4058
3	91	Accepted	Keep $5, Give $5	Accept	401.7187
3	1	Accepted	Keep $8, Give $2	Reject	368.3445
3	57	Rejected	Keep $9, Give $1	Reject	435.093
3	93	Rejected	Keep $7, Give $3	Accept	768.8355
3	71	Accepted	Keep $9, Give $1	Reject	852.2712
3	51	Rejected	Keep $9, Give $1	Reject	752.1484
3	60	Rejected	Keep $9, Give $1	Reject	435.093
3	30	Accepted	Keep $8, Give $2	Reject	601.9642
3	49	Rejected	Keep $7, Give $3	Accept	485.1544
3	13	Rejected	Keep $7, Give $3	Accept	485.1544
3	58	Accepted	Keep $5, Give $5	Accept	451.7801
3	44	Accepted	Keep $7, Give $3	Accept	501.8415
3	9	Accepted	Keep $6, Give $4	Accept	318.2831
3	70	Rejected	Keep $5, Give $5	Accept	401.7187
3	90	Rejected	Keep $7, Give $3	Accept	485.1544
3	26	Accepted	Keep $5, Give $5	Accept	301.596
3	76	Rejected	Keep $8, Give $2	Reject	385.0316
3	2	Rejected	Keep $6, Give $4	Accept	468.4672
3	63	Accepted	Keep $5, Give $5	Accept	351.6573
3	64	Rejected	Keep $8, Give $2	Reject	418.4058
3	31	Rejected	Keep $9, Give $1	Reject	368.3445
3	52	Rejected	Keep $5, Give $5	Accept	351.6573
3	21	Accepted	Keep $9, Give $1	Reject	835.584
3	53	Rejected	Keep $5, Give $5	Accept	234.8474
3	55	Accepted	Keep $9, Give $1	Reject	385.0316
3	51	Rejected	Keep $8, Give $2	Reject	435.093
3	81	Rejected	Keep $9, Give $1	Reject	501.8415
3	69	Accepted	Keep $6, Give $4	Accept	318.2831
3	50	Rejected	Keep $7, Give $3	Accept	351.6573
3	86	Accepted	Keep $6, Give $4	Accept	334.9702
3	89	Rejected	Keep $6, Give $4	Accept	835.584
3	47	Accepted	Keep $6, Give $4	Accept	351.6573
3	58	Rejected	Keep $5, Give $5	Accept	668.7128
3	35	Rejected	Keep $6, Give $4	Accept	301.596
3	22	Rejected	Keep $7, Give $3	Accept	318.2831
3	39	Accepted	Keep $6, Give $4	Accept	301.596
3	21	Rejected	Keep $8, Give $2	Reject	418.4058
3	90	Rejected	Keep $9, Give $1	Reject	368.3445
2	70	Accepted	Keep $5, Give $5	Accept	351.6573
2	37	Accepted	Keep $7, Give $3	Accept	652.0256
2	29	Rejected	Keep $9, Give $1	Reject	468.4672
2	13	Accepted	Keep $5, Give $5	Accept	418.4058
2	19	Accepted	Keep $7, Give $3	Accept	268.2217
2	6	Rejected	Keep $6, Give $4	Accept	501.8415
2	22	Accepted	Keep $5, Give $5	Accept	334.9702
2	90	Accepted	Keep $5, Give $5	Accept	301.596
2	67	Rejected	Keep $5, Give $5	Accept	334.9702
2	99	Accepted	Keep $6, Give $4	Accept	435.093
2	86	Accepted	Keep $9, Give $1	Reject	284.9088
2	24	Accepted	Keep $9, Give $1	Reject	385.0316
2	96	Rejected	Keep $9, Give $1	Reject	568.59
2	27	Rejected	Keep $8, Give $2	Reject	385.0316
2	43	Accepted	Keep $7, Give $3	Accept	1102.5781
2	48	Rejected	Keep $7, Give $3	Accept	435.093
2	25	Accepted	Keep $7, Give $3	Accept	268.2217
2	61	Accepted	Keep $6, Give $4	Accept	718.7741
2	61	Rejected	Keep $7, Give $3	Accept	518.5286
2	48	Rejected	Keep $5, Give $5	Accept	334.9702
2	65	Accepted	Keep $6, Give $4	Accept	568.59
2	87	Accepted	Keep $7, Give $3	Accept	1119.2652
2	78	Rejected	Keep $8, Give $2	Reject	351.6573
2	43	Accepted	Keep $6, Give $4	Accept	585.2771
2	9	Accepted	Keep $6, Give $4	Accept	385.0316
2	45	Rejected	Keep $9, Give $1	Reject	284.9088
2	69	Accepted	Keep $5, Give $5	Accept	318.2831
2	45	Rejected	Keep $9, Give $1	Reject	368.3445
2	86	Rejected	Keep $9, Give $1	Reject	418.4058
2	80	Rejected	Keep $6, Give $4	Accept	468.4672
2	63	Accepted	Keep $8, Give $2	Reject	351.6573
2	67	Rejected	Keep $5, Give $5	Accept	334.9702
2	67	Rejected	Keep $8, Give $2	Reject	501.8415
2	63	Rejected	Keep $5, Give $5	Accept	301.596
2	54	Rejected	Keep $6, Give $4	Accept	852.2712
2	26	Rejected	Keep $5, Give $5	Accept	318.2831
2	55	Rejected	Keep $9, Give $1	Reject	284.9088
2	17	Accepted	Keep $6, Give $4	Accept	251.5346
2	45	Rejected	Keep $8, Give $2	Reject	251.5346
2	94	Accepted	Keep $8, Give $2	Reject	418.4058
2	55	Rejected	Keep $6, Give $4	Accept	318.2831
2	77	Accepted	Keep $9, Give $1	Reject	268.2217
2	1	Accepted	Keep $6, Give $4	Accept	768.8355
2	86	Rejected	Keep $7, Give $3	Accept	501.8415
2	25	Rejected	Keep $9, Give $1	Reject	885.6454
2	76	Rejected	Keep $6, Give $4	Accept	785.5227
2	39	Accepted	Keep $7, Give $3	Accept	785.5227
2	58	Rejected	Keep $7, Give $3	Accept	501.8415
2	57	Accepted	Keep $5, Give $5	Accept	635.3385
2	8	Rejected	Keep $5, Give $5	Accept	385.0316
2	51	Rejected	Keep $8, Give $2	Reject	468.4672
2	57	Rejected	Keep $5, Give $5	Accept	351.6573
2	6	Rejected	Keep $6, Give $4	Accept	601.9642
2	38	Accepted	Keep $9, Give $1	Reject	318.2831
2	74	Rejected	Keep $7, Give $3	Accept	568.59
2	35	Accepted	Keep $5, Give $5	Accept	368.3445
2	56	Accepted	Keep $9, Give $1	Reject	501.8415
2	23	Rejected	Keep $5, Give $5	Accept	418.4058
2	70	Rejected	Keep $8, Give $2	Reject	385.0316
2	94	Accepted	Keep $7, Give $3	Accept	435.093
2	60	Accepted	Keep $9, Give $1	Reject	368.3445
2	14	Rejected	Keep $7, Give $3	Accept	284.9088
2	10	Accepted	Keep $8, Give $2	Reject	768.8355
2	17	Rejected	Keep $7, Give $3	Accept	735.4613
2	29	Rejected	Keep $7, Give $3	Accept	1019.1424
2	65	Accepted	Keep $5, Give $5	Accept	284.9088
2	92	Accepted	Keep $9, Give $1	Reject	351.6573
2	46	Rejected	Keep $8, Give $2	Reject	818.8969
2	69	Accepted	Keep $5, Give $5	Accept	318.2831
2	64	Accepted	Keep $8, Give $2	Reject	468.4672
2	74	Accepted	Keep $8, Give $2	Reject	435.093
2	12	Rejected	Keep $6, Give $4	Accept	368.3445
2	15	Accepted	Keep $7, Give $3	Accept	785.5227
2	91	Accepted	Keep $6, Give $4	Accept	351.6573
2	28	Accepted	Keep $8, Give $2	Reject	535.2157
2	25	Rejected	Keep $8, Give $2	Reject	418.4058
2	16	Accepted	Keep $9, Give $1	Reject	385.0316
2	95	Rejected	Keep $6, Give $4	Accept	435.093
2	9	Rejected	Keep $9, Give $1	Reject	318.2831
2	97	Rejected	Keep $7, Give $3	Accept	601.9642
2	86	Accepted	Keep $7, Give $3	Accept	568.59
2	61	Accepted	Keep $8, Give $2	Reject	351.6573
2	26	Accepted	Keep $9, Give $1	Reject	334.9702
2	70	Rejected	Keep $9, Give $1	Reject	284.9088
2	18	Accepted	Keep $8, Give $2	Reject	385.0316
2	97	Rejected	Keep $5, Give $5	Accept	351.6573
2	9	Accepted	Keep $5, Give $5	Accept	468.4672
2	0	Rejected	Keep $8, Give $2	Reject	418.4058
2	69	Accepted	Keep $8, Give $2	Reject	334.9702
2	94	Accepted	Keep $6, Give $4	Accept	385.0316
1	38	Rejected	Keep $6, Give $4	Accept	368.3445
1	75	Rejected	Keep $8, Give $2	Reject	451.7801
1	23	Rejected	Keep $5, Give $5	Accept	618.6514
1	63	Accepted	Keep $8, Give $2	Reject	318.2831
1	73	Accepted	Keep $7, Give $3	Accept	768.8355
1	95	Rejected	Keep $5, Give $5	Accept	451.7801
1	50	Accepted	Keep $7, Give $3	Accept	868.9583
1	60	Rejected	Keep $5, Give $5	Accept	535.2157
1	52	Accepted	Keep $5, Give $5	Accept	334.9702
1	80	Rejected	Keep $5, Give $5	Accept	334.9702
1	43	Rejected	Keep $5, Give $5	Accept	385.0316
1	97	Accepted	Keep $8, Give $2	Reject	385.0316
1	44	Accepted	Keep $6, Give $4	Accept	334.9702
1	78	Accepted	Keep $9, Give $1	Reject	351.6573
1	64	Accepted	Keep $7, Give $3	Accept	568.59
1	48	Accepted	Keep $5, Give $5	Accept	368.3445
1	27	Rejected	Keep $7, Give $3	Accept	852.2712
1	77	Accepted	Keep $5, Give $5	Accept	284.9088
1	92	Rejected	Keep $6, Give $4	Accept	251.5346
1	27	Accepted	Keep $7, Give $3	Accept	234.8474
1	68	Accepted	Keep $8, Give $2	Reject	551.9029
1	95	Rejected	Keep $9, Give $1	Reject	334.9702
1	41	Rejected	Keep $7, Give $3	Accept	535.2157
1	0	Accepted	Keep $9, Give $1	Reject	418.4058
1	4	Rejected	Keep $9, Give $1	Reject	318.2831
1	70	Accepted	Keep $6, Give $4	Accept	1052.5167
1	98	Rejected	Keep $8, Give $2	Reject	334.9702
1	80	Rejected	Keep $6, Give $4	Accept	301.596
1	28	Accepted	Keep $6, Give $4	Accept	284.9088
1	84	Rejected	Keep $7, Give $3	Accept	818.8969
1	90	Rejected	Keep $9, Give $1	Reject	318.2831
1	15	Rejected	Keep $7, Give $3	Accept	818.8969
1	33	Rejected	Keep $6, Give $4	Accept	368.3445
1	20	Rejected	Keep $7, Give $3	Accept	351.6573
1	69	Rejected	Keep $7, Give $3	Accept	468.4672
1	25	Rejected	Keep $5, Give $5	Accept	334.9702
1	80	Rejected	Keep $5, Give $5	Accept	351.6573
1	28	Accepted	Keep $5, Give $5	Accept	184.7861
1	54	Accepted	Keep $6, Give $4	Accept	618.6514
1	7	Accepted	Keep $7, Give $3	Accept	1186.0137
1	38	Rejected	Keep $8, Give $2	Reject	468.4672
1	40	Rejected	Keep $7, Give $3	Accept	418.4058
1	20	Rejected	Keep $5, Give $5	Accept	385.0316
1	72	Accepted	Keep $5, Give $5	Accept	618.6514
1	44	Accepted	Keep $8, Give $2	Reject	1019.1424
1	92	Accepted	Keep $5, Give $5	Accept	351.6573
1	63	Accepted	Keep $8, Give $2	Reject	284.9088
1	3	Accepted	Keep $6, Give $4	Accept	702.087
1	59	Rejected	Keep $6, Give $4	Accept	618.6514
1	30	Accepted	Keep $5, Give $5	Accept	334.9702
1	4	Accepted	Keep $5, Give $5	Accept	318.2831
1	30	Accepted	Keep $6, Give $4	Accept	268.2217
1	56	Accepted	Keep $5, Give $5	Accept	268.2217
1	83	Accepted	Keep $8, Give $2	Reject	568.59
1	21	Accepted	Keep $8, Give $2	Reject	385.0316
1	63	Rejected	Keep $8, Give $2	Reject	468.4672
1	32	Accepted	Keep $8, Give $2	Reject	752.1484
1	50	Rejected	Keep $9, Give $1	Reject	401.7187
1	24	Accepted	Keep $9, Give $1	Reject	385.0316
1	1	Rejected	Keep $9, Give $1	Reject	385.0316
1	64	Accepted	Keep $9, Give $1	Reject	284.9088
1	3	Accepted	Keep $7, Give $3	Accept	268.2217
