StimulationCondition	PartnerType	OfferType	PlayerChoice	PlayerReactionTime
3	3	2	1	2431.8884
3	2	5	0	1715.5233
3	1	3	0	32.8984
3	1	2	1	949.1793
3	2	1	1	1115.7758
3	3	3	0	899.2004
3	2	1	1	1165.7548
3	1	1	1	849.2214
3	1	1	1	1982.0778
3	2	1	1	1965.4181
3	3	5	0	1315.6917
3	2	4	0	1848.8005
3	2	5	0	1199.0741
3	3	1	1	1398.9899
3	2	2	1	1265.7127
3	3	3	0	1332.3513
3	3	2	1	2048.7164
3	3	2	1	1598.9058
3	3	4	0	1615.5654
3	2	3	0	2315.2708
3	1	5	0	1415.6496
3	3	5	0	1015.8179
3	2	3	0	1982.0778
3	2	3	0	1598.9058
3	1	5	0	1032.4776
3	1	3	0	882.5407
3	2	4	0	1432.3092
3	3	1	0	1565.5865
3	1	4	0	1165.7548
1	1	2	1	1382.3303
1	2	5	0	799.2424
1	3	4	1	1099.1162
1	3	1	1	832.5618
1	1	1	1	699.2845
1	3	4	0	849.2214
1	2	4	0	649.3056
1	1	1	1	882.5407
1	3	5	0	1232.3934
1	3	5	0	1165.7548
1	3	2	1	1299.032
1	2	4	0	1498.9478
1	1	2	1	1082.4565
1	1	5	0	1182.4144
1	3	2	1	1215.7338
1	1	4	0	1349.011
1	1	3	0	1498.9478
1	3	1	1	2315.2708
1	1	5	0	2315.2708
1	1	3	0	1115.7758
1	2	3	0	1049.1372
1	2	5	0	1382.3303
1	2	3	0	1448.9689
1	3	3	0	1199.0741
1	2	1	1	1065.7969
1	3	3	0	1215.7338
1	2	2	1	2215.3129
1	2	5	0	1065.7969
1	1	3	0	832.5618
1	3	4	0	1282.3724
1	2	2	0	1165.7548
1	1	4	0	1932.0988
1	3	5	0	715.9442
1	2	3	0	899.2004
1	2	1	1	999.1583
1	3	2	1	982.4986
1	1	4	0	965.839
1	3	3	0	715.9442
1	1	2	0	899.2004
1	1	5	0	1282.3724
1	2	1	1	749.2635
1	2	2	1	815.9021
1	3	1	1	1199.0741
1	1	1	1	1099.1162
1	2	4	0	1065.7969
2	2	2	0	1249.0531
2	2	3	0	949.1793
2	2	4	0	1349.011
2	2	5	0	732.6038
2	1	5	0	682.6249
2	3	4	0	1332.3513
2	1	5	0	999.1583
2	2	4	0	1532.2671
2	3	1	1	1582.2461
2	1	3	0	1082.4565
2	3	1	1	1032.4776
2	3	3	0	915.86
2	3	4	0	749.2635
2	1	1	0	915.86
2	1	3	0	715.9442
2	3	2	1	1365.6706
2	2	1	1	1532.2671
2	1	1	1	1099.1162
2	3	1	1	2448.548
2	3	5	0	1398.9899
2	1	4	0	965.839
2	2	2	1	1082.4565
2	1	2	1	1349.011
2	1	4	0	915.86
2	1	2	1	1065.7969
2	2	3	0	1349.011
2	2	1	0	2148.6743
2	2	5	0	1115.7758
2	3	4	0	1365.6706
2	2	5	0	1232.3934
2	2	1	1	1165.7548
2	1	3	0	1615.5654
2	3	5	0	999.1583
2	2	3	0	1365.6706
2	3	5	0	1582.2461
2	3	2	1	1249.0531
2	3	3	0	1265.7127
2	2	2	1	1132.4355
2	1	1	1	1598.9058
2	3	3	0	715.9442
2	2	4	0	815.9021
2	1	5	1	1482.2882
2	1	4	0	2415.2287
2	1	2	1	2648.4639
2	3	2	1	1682.204
