StimulationCondition	PartnerType	OfferType	PlayerChoice	PlayerReactionTime
1	2	5	0	2120.2023
1	2	1	1	1602.9495
1	3	3	1	1903.2898
1	1	2	1	1386.037
1	2	1	1	1753.1197
1	3	1	1	1919.9754
1	3	4	0	1619.6351
1	1	3	1	1769.8052
1	3	5	0	1035.64
1	2	2	1	1970.0321
1	3	5	0	935.5266
1	3	3	0	1302.6092
1	2	3	0	751.9852
1	2	3	1	618.5007
1	1	2	1	802.042
1	3	2	1	1686.3774
1	2	4	0	2170.259
1	1	4	0	952.2121
1	3	5	0	451.6449
1	2	1	1	518.3872
1	1	1	1	585.1295
1	1	2	1	952.2121
1	2	4	0	935.5266
1	3	3	0	1119.0679
1	2	5	0	485.0161
1	1	5	0	1119.0679
1	1	3	0	1035.64
1	3	4	0	1369.3515
1	1	4	0	585.1295
1	2	4	0	485.0161
1	2	2	1	434.9593
1	3	2	1	418.2738
1	2	5	0	401.5882
1	3	2	1	1102.3823
1	2	3	0	1085.6967
1	1	5	0	868.7843
1	3	1	1	785.3564
1	1	4	0	1119.0679
1	1	5	0	1919.9754
1	1	1	1	968.8977
1	3	1	1	735.2997
1	1	1	1	635.1862
3	1	2	1	1919.9754
3	2	4	0	1602.9495
3	3	3	0	1069.0111
3	2	1	1	902.1554
3	3	2	1	768.6708
3	1	1	1	818.7275
3	2	5	0	785.3564
3	3	5	0	618.5007
3	1	2	1	968.8977
3	3	2	1	1018.9544
3	2	3	0	902.1554
3	1	1	1	902.1554
3	1	5	0	668.5574
3	1	4	0	1486.1505
3	2	5	0	668.5574
3	3	3	0	1002.2688
3	3	1	1	802.042
3	1	4	0	1235.8669
3	3	4	0	751.9852
3	3	1	1	635.1862
3	1	3	0	1035.64
3	2	1	1	885.4698
3	1	5	0	835.4131
3	2	2	1	618.5007
3	3	4	0	1386.037
3	2	2	1	551.7584
3	1	3	0	701.9285
3	3	5	0	785.3564
3	3	3	0	768.6708
3	2	3	0	1602.9495
3	2	4	0	651.8718
3	2	3	0	618.5007
3	2	2	1	935.5266
3	1	2	1	1202.4957
3	3	4	0	1836.5475
3	3	5	0	501.7016
3	2	1	1	918.841
3	1	5	0	685.2429
3	3	1	1	918.841
3	1	4	0	1069.0111
3	2	4	1	2203.6302
3	1	1	1	468.3305
3	1	3	0	568.4439
3	2	5	0	618.5007
3	3	2	1	935.5266
2	3	2	1	2704.1974
2	2	5	0	618.5007
2	3	3	0	885.4698
2	3	1	1	701.9285
2	3	5	0	802.042
2	2	1	1	751.9852
2	3	1	1	568.4439
2	1	1	1	718.6141
2	3	5	0	668.5574
2	1	2	1	1402.7226
2	1	5	0	1502.8361
2	3	2	0	1052.3256
2	2	1	1	635.1862
2	1	4	0	885.4698
2	1	1	1	1202.4957
2	1	3	0	952.2121
2	1	4	0	418.2738
2	1	3	0	635.1862
2	1	5	0	968.8977
2	2	5	0	968.8977
2	2	2	1	1636.3207
2	1	2	1	2036.7744
2	2	4	0	802.042
2	3	1	1	1352.6659
2	2	3	0	1252.5525
2	2	3	0	1602.9495
2	3	4	0	1402.7226
2	2	3	0	1436.0938
2	2	2	1	1035.64
2	1	2	1	868.7843
2	1	4	0	1452.7793
2	1	1	1	985.5833
2	2	1	1	718.6141
2	3	3	0	818.7275
2	3	3	0	952.2121
2	3	2	1	1853.2331
2	2	4	0	1069.0111
2	1	5	0	718.6141
2	2	4	0	1619.6351
2	2	5	0	1469.4649
2	3	4	0	968.8977
2	1	3	0	1352.6659
2	3	5	0	568.4439
2	3	4	0	1736.4341
