StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
2	20	0	4	1	1969.9052
2	61	0	5	1	902.0741
2	54	1	3	1	1836.4263
2	57	0	4	0	2387.0267
2	75	0	3	0	2687.3542
2	92	1	1	1	1919.8506
2	80	1	2	1	1769.6868
2	78	1	3	1	1102.2924
2	96	1	3	1	718.5406
2	63	0	3	1	2670.6693
2	2	1	1	1	2520.5056
2	59	0	3	0	1953.2203
2	26	0	2	1	2403.7115
2	67	0	5	1	1953.2203
2	55	0	4	1	1536.0988
2	78	1	4	1	985.4984
2	71	0	5	1	1052.2378
2	21	1	4	1	1235.7713
2	62	0	4	1	835.3347
2	54	0	2	1	1102.2924
2	59	1	5	1	935.4438
2	79	0	5	1	902.0741
2	23	0	3	1	2136.7538
2	81	0	2	1	2286.9175
2	44	1	2	1	968.8135
2	20	1	5	1	818.6498
2	2	1	4	1	1569.4685
2	39	1	5	1	785.2801
2	80	1	1	0	1619.5231
2	99	1	4	1	1419.3048
2	52	0	3	1	2670.6693
2	88	0	1	0	501.6374
2	59	1	4	1	1352.5653
2	65	0	1	0	835.3347
2	74	0	1	0	685.1709
2	52	0	1	0	985.4984
2	68	0	2	0	1969.9052
2	4	0	4	1	785.2801
2	42	1	1	0	501.6374
2	32	0	5	1	1035.553
2	5	0	3	0	2253.5478
2	32	1	2	0	801.9649
2	2	1	4	1	535.0072
2	65	1	2	0	718.5406
2	8	1	5	1	535.0072
2	43	1	3	0	801.9649
2	13	0	2	0	735.2255
2	71	0	1	0	801.9649
2	33	1	3	0	1068.9227
2	92	0	3	0	451.5829
2	19	0	4	1	968.8135
2	9	1	1	0	484.9526
2	13	1	2	0	585.0617
2	66	1	1	0	484.9526
2	4	0	1	0	585.0617
2	12	0	5	1	1135.6621
2	37	1	4	1	1319.1956
2	83	1	5	1	1118.9773
2	34	0	2	0	1002.1833
2	79	1	4	1	985.4984
2	92	1	5	1	1152.347
2	37	0	1	0	751.9104
2	66	1	1	0	668.4861
2	90	0	4	1	768.5952
2	54	0	5	1	768.5952
2	31	1	5	1	551.692
2	47	1	5	1	568.3769
2	91	1	3	0	635.1163
2	71	1	2	0	501.6374
2	39	1	2	0	668.4861
2	35	0	2	0	1052.2378
2	45	1	4	1	518.3223
2	32	1	2	0	518.3223
2	19	1	3	0	668.4861
2	95	0	3	0	718.5406
2	3	0	3	0	1452.6745
2	77	1	2	0	484.9526
2	29	1	1	0	768.5952
2	73	1	5	1	434.898
2	26	0	5	1	384.8434
2	90	0	4	1	718.5406
2	67	0	4	1	618.4315
2	90	1	1	0	535.0072
2	63	1	3	0	1052.2378
2	7	1	3	0	434.898
2	5	0	2	0	518.3223
2	23	0	1	0	751.9104
2	75	0	2	0	1219.0864
2	30	0	1	0	651.8012
1	49	0	5	1	434.898
1	9	0	4	1	751.9104
1	91	0	3	0	1302.5108
1	96	1	3	0	801.9649
1	8	1	5	1	368.1586
1	40	1	4	1	484.9526
1	0	0	1	0	401.5283
1	3	0	4	1	1385.9351
1	24	1	2	0	585.0617
1	80	1	1	0	468.2677
1	29	0	3	0	1519.4139
1	53	0	5	1	451.5829
1	72	0	1	0	484.9526
1	12	0	5	1	551.692
1	2	1	5	1	1669.5777
1	79	0	1	0	818.6498
1	21	1	2	0	618.4315
1	41	0	2	0	401.5283
1	54	1	2	0	852.0195
1	12	1	1	0	418.2131
1	6	1	4	1	401.5283
1	1	1	1	0	1602.8382
1	39	1	3	0	1736.3171
1	88	1	5	1	601.7466
1	3	0	5	1	384.8434
1	74	0	4	1	518.3223
1	0	0	5	1	418.2131
1	67	1	4	1	384.8434
1	86	0	3	0	1736.3171
1	64	1	2	0	1385.9351
1	52	1	4	1	685.1709
1	75	0	1	0	501.6374
1	40	0	1	0	368.1586
1	73	0	5	1	334.7888
1	35	1	5	1	418.2131
1	5	0	1	0	501.6374
1	20	0	2	0	668.4861
1	48	0	5	1	351.4737
1	92	1	2	0	835.3347
1	35	1	5	1	334.7888
1	85	1	3	0	484.9526
1	95	1	3	0	284.7343
1	6	1	4	1	401.5283
1	68	1	5	1	585.0617
1	67	1	2	0	418.2131
1	55	0	1	0	535.0072
1	47	0	3	0	1152.347
1	25	1	3	0	785.2801
1	69	1	4	1	785.2801
1	34	0	4	1	868.7044
1	70	0	5	1	601.7466
1	77	0	2	0	551.692
1	95	1	2	0	852.0195
1	78	0	3	0	434.898
1	15	1	2	0	418.2131
1	60	0	2	0	418.2131
1	60	1	1	1	368.1586
1	45	0	4	1	384.8434
1	74	1	5	1	401.5283
1	36	1	1	0	585.0617
1	14	0	2	0	368.1586
1	12	0	3	0	535.0072
1	59	0	3	0	418.2131
1	36	1	2	0	418.2131
1	39	1	3	0	434.898
1	31	1	3	0	351.4737
1	97	0	5	1	468.2677
1	97	1	4	1	451.5829
1	34	0	2	0	468.2677
1	38	1	3	0	985.4984
1	67	1	1	0	334.7888
1	77	1	1	0	468.2677
1	5	1	3	0	384.8434
1	24	0	1	0	418.2131
1	14	1	1	0	334.7888
1	43	0	1	0	284.7343
1	26	0	2	0	501.6374
1	79	0	2	0	434.898
1	48	0	5	1	434.898
1	57	0	3	0	451.5829
1	21	1	5	1	535.0072
1	64	1	1	0	384.8434
1	52	1	4	1	585.0617
1	86	0	4	1	401.5283
1	58	0	4	1	451.5829
1	51	1	5	1	401.5283
1	74	0	2	0	418.2131
1	5	1	4	1	384.8434
1	90	0	4	1	418.2131
1	17	0	3	0	351.4737
