StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
2	6	0	4	1	2169.9299
2	0	1	4	1	2320.0845
2	44	1	2	0	2486.9229
2	45	0	5	0	2136.5622
2	6	1	4	0	2486.9229
2	75	0	4	0	1886.3046
2	61	1	2	1	2937.3866
2	66	0	2	1	2787.232
2	14	0	4	0	2937.3866
2	79	1	2	1	1953.04
2	20	1	3	0	2386.8198
2	94	0	3	0	2320.0845
2	79	0	5	1	2136.5622
2	48	1	3	1	1919.6723
2	88	1	5	1	1319.054
2	9	1	3	0	1953.04
2	19	0	1	1	1652.7308
2	56	0	2	1	1152.2156
2	13	0	4	1	2637.0775
2	34	0	4	0	1585.9954
2	12	1	2	1	2019.7753
2	6	1	1	0	2520.2906
2	76	1	4	1	2103.1945
2	52	0	5	1	1285.6863
2	12	0	3	1	2587.0259
2	92	0	4	1	2920.7028
2	61	1	3	1	1335.7378
2	76	0	5	1	1435.8409
2	71	0	1	0	2086.5107
2	48	0	5	1	2053.143
2	52	1	3	1	1902.9884
2	30	1	1	1	2436.8714
2	45	0	1	1	1319.054
2	79	0	4	1	1953.04
2	52	1	1	1	1202.2671
2	5	0	1	1	2870.6513
2	99	1	2	1	1035.4287
2	14	0	3	1	1152.2156
2	1	1	5	0	1319.054
2	11	0	2	1	1636.047
2	57	1	5	1	2003.0915
2	20	1	4	1	2353.4522
2	53	1	4	1	2386.8198
2	75	0	1	1	2119.8784
2	47	1	4	1	1686.0985
2	56	0	1	0	2270.033
2	34	0	4	1	1786.2015
2	4	0	5	1	1669.4147
2	45	1	1	0	1869.6208
2	89	0	2	0	918.6418
2	48	0	3	1	2553.6583
2	64	0	3	1	2136.5622
2	41	1	4	1	2119.8784
2	31	1	1	0	1319.054
2	41	1	5	1	1018.7448
2	58	1	5	1	534.9134
2	4	1	2	0	1168.8994
2	74	1	5	1	1285.6863
2	97	1	1	0	2670.4452
2	81	1	1	0	1552.6278
2	69	1	1	0	2520.2906
2	49	0	3	1	918.6418
2	93	0	5	1	768.4872
2	60	0	1	0	1869.6208
2	85	0	3	1	1168.8994
2	31	0	5	1	751.8034
2	57	0	2	0	1552.6278
2	96	1	3	1	1769.5177
2	88	0	3	0	1636.047
2	20	0	1	0	1636.047
2	85	0	1	0	1485.8924
2	90	1	4	1	1419.157
2	94	1	5	1	2436.8714
2	11	0	3	1	1836.2531
2	77	0	2	1	1.0305
2	73	0	2	0	968.6933
2	63	1	1	1	2086.5107
2	26	1	5	1	901.9579
2	14	1	5	1	1969.7238
2	94	1	3	1	1152.2156
2	21	0	2	0	1235.6348
2	2	0	5	1	1152.2156
2	76	1	3	1	1535.9439
2	95	1	4	1	1669.4147
2	58	0	4	1	2019.7753
2	22	1	2	0	2620.3936
2	8	0	2	0	1802.8854
2	48	1	2	0	2770.5482
2	16	1	3	1	1936.3561
1	82	1	2	1	1636.047
1	52	1	1	0	2954.0705
1	87	0	3	0	2703.8128
1	55	1	2	0	1986.4076
1	19	1	5	1	785.1711
1	79	0	3	0	985.3772
1	78	0	4	0	2003.0915
1	85	1	5	1	1202.2671
1	18	0	1	0	1285.6863
1	13	0	4	1	1452.5247
1	71	1	3	1	1252.3186
1	64	0	2	0	2203.2976
1	31	1	4	1	2320.0845
1	54	1	1	0	1319.054
1	11	0	1	0	868.5903
1	17	0	4	1	651.7003
1	86	1	3	1	1569.3116
1	76	1	4	1	651.7003
1	14	1	1	0	918.6418
1	60	1	2	0	735.1195
1	42	0	3	0	2270.033
1	46	0	5	1	2236.6653
1	56	1	5	1	835.2226
1	29	0	1	0	618.3326
1	64	0	3	1	985.3772
1	27	0	2	0	518.2296
1	80	1	2	0	1068.7964
1	28	0	4	1	534.9134
1	11	0	5	1	651.7003
1	24	0	3	1	868.5903
1	84	1	1	0	518.2296
1	6	1	1	0	635.0165
1	17	1	1	0	2386.8198
1	99	0	2	0	1719.4662
1	87	1	5	1	601.6488
1	18	0	3	1	1369.1055
1	42	1	4	1	1452.5247
1	62	0	2	0	651.7003
1	59	1	4	1	1669.4147
1	55	0	1	0	2036.4592
1	88	0	4	1	1118.8479
1	11	1	5	1	1135.5317
1	98	0	3	1	635.0165
1	91	0	1	0	584.965
1	90	1	1	0	1002.061
1	61	1	5	1	701.7518
1	72	1	3	1	1886.3046
1	55	0	4	1	1485.8924
1	97	0	5	1	1936.3561
1	61	0	5	1	701.7518
1	3	0	2	0	2053.143
1	79	0	5	1	1736.15
1	45	1	5	1	718.4357
1	54	0	4	1	1152.2156
1	63	0	2	0	1252.3186
1	34	1	3	0	2770.5482
1	97	0	4	1	2003.0915
1	85	0	5	1	868.5903
1	67	1	4	1	1469.2086
1	84	0	2	0	1535.9439
1	8	1	3	1	1035.4287
1	30	1	2	0	768.4872
1	4	1	5	1	1152.2156
1	21	1	4	1	1085.4802
1	30	1	2	0	1218.9509
1	72	1	2	1	2270.033
1	28	1	3	1	1836.2531
1	52	0	4	1	1118.8479
1	39	0	5	1	601.6488
1	19	0	5	1	534.9134
1	41	0	3	0	1269.0025
1	34	1	4	1	785.1711
1	29	1	4	1	1469.2086
1	26	0	5	1	568.2811
1	52	1	2	0	618.3326
1	97	1	5	1	468.1781
1	61	1	3	1	1519.2601
1	42	1	3	0	1319.054
