StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
1	3.0	0	3	0	2537.4604
1	1.0	0	3	1	2871.1831
1	3.0	1	4	1	2403.9714
1	3.0	0	1	0	918.9054
1	3.0	0	1	0	1736.526
1	3.0	1	2	0	1436.1756
1	1.0	1	2	0	2320.5407
1	2.0	1	2	0	902.2193
1	3.0	1	2	0	1619.7231
1	1.0	0	3	1	835.4748
1	2.0	0	4	1	1436.1756
1	3.0	1	4	1	1719.8399
1	3.0	0	5	1	1019.0222
1	2.0	0	1	0	1252.6281
1	3.0	0	3	1	985.65
2	1.0	0	1	0	2854.4970000000008
2	2.0	0	4	1	1819.9567
2	2.0	1	1	0	1119.139
2	1.0	1	5	0	1686.4676
2	2.0	0	5	1	1920.0735
2	2.0	1	4	1	1636.4092
2	1.0	1	5	1	1569.6647
2	3.0	0	3	1	1586.3508
2	1.0	0	2	0	2587.5188
2	3.0	0	5	1	1319.3726
2	2.0	1	5	1	2854.4970000000008
2	2.0	0	1	0	1719.8399
2	2.0	0	5	1	1569.6647
2	2.0	1	3	0	2320.5407
2	3.0	0	2	0	2270.4823
2	1.0	1	3	1	1286.0004
2	3.0	0	3	1	1936.7596
2	1.0	1	1	0	2253.7962
2	2.0	0	3	1	1819.9567
2	2.0	0	1	0	1035.7084
2	1.0	1	4	1	1469.5479
2	1.0	1	5	1	1402.8033
2	1.0	1	2	0	2170.3655
2	2.0	0	4	1	1352.7449
2	2.0	0	2	0	1319.3726
2	2.0	0	2	0	1552.9785
2	1.0	0	1	0	1302.6865
2	1.0	0	1	0	1202.5697
2	3.0	0	4	1	735.3580000000002
2	1.0	0	4	1	1502.9201
2	1.0	0	5	1	1202.5697
2	1.0	1	3	1	1502.9201
2	2.0	0	3	0	1486.234
2	3.0	1	4	1	1035.7084
2	2.0	1	2	0	1819.9567
2	3.0	0	1	1	1319.3726
2	3.0	1	3	0	1202.5697
2	1.0	1	1	0	1853.3289
2	2.0	1	5	1	1135.8252
2	3.0	1	3	1	1603.0369
2	3.0	1	2	1	1619.7231
2	3.0	0	5	1	1686.4676
2	1.0	0	2	0	1936.7596
2	3.0	1	2	1	1836.6428
2	3.0	0	3	0	1903.3873
2	2.0	1	3	1	2403.9714
2	1.0	0	3	1	2387.2852
2	1.0	0	3	0	2954.6138
2	1.0	1	3	0	2504.0882
2	2.0	1	2	1	968.9638
2	3.0	1	3	0	2203.7378
2	1.0	0	2	0	1870.0151
2	3.0	1	4	1	1069.0806
2	1.0	0	3	0	2587.5188
2	2.0	1	2	1	1436.1756
2	1.0	1	2	0	1319.3726
2	2.0	1	4	1	1986.818
2	3.0	0	4	1	1936.7596
2	2.0	1	1	0	1653.0953
2	2.0	1	1	0	1886.7012
2	3.0	1	1	1	1736.526
2	1.0	1	2	0	2437.3436
2	3.0	0	4	1	1586.3508
2	3.0	0	5	1	1886.7012
2	2.0	0	5	1	1836.6428
2	3.0	0	2	0	1803.2705
2	3.0	1	5	1	685.2995
2	1.0	0	4	1	1235.942
2	3.0	1	5	0	1853.3289
2	3.0	1	1	1	1903.3873
2	3.0	0	1	0	1486.234
2	2.0	0	4	1	918.9054
2	1.0	1	4	1	2153.6794
2	3.0	0	2	0	2003.5041
2	1.0	0	1	1	1519.6063
2	2.0	0	3	0	1336.0588
2	2.0	0	2	1	1653.0953
2	1.0	0	5	1	1769.8983
2	3.0	1	2	0	1669.7815
2	2.0	1	3	1	1052.3945
2	1.0	1	4	1	1870.0151
2	3.0	0	1	0	968.9638
2	1.0	1	1	0	1920.0735
