StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
1	1.0	1	3	1	1382.9404
1	3.0	0	4	1	799.7032
1	2.0	0	2	0	816.3672
1	2.0	0	2	0	699.7197
1	2.0	0	5	1	1582.9074
1	1.0	0	3	1	1232.9651
1	1.0	1	1	0	1399.6043
1	3.0	0	5	1	683.0558
1	1.0	1	5	1	716.3837
1	3.0	0	2	0	1132.9816
1	3.0	1	4	1	849.695
1	3.0	0	4	1	699.7197
1	2.0	1	2	0	1199.6373
1	3.0	1	5	1	899.6868
1	2.0	0	4	1	1616.2353
1	1.0	0	4	1	533.0805
1	1.0	0	5	1	666.3919
1	2.0	0	4	1	799.7032
1	1.0	0	5	1	899.6868
1	3.0	0	4	1	1199.6373
1	1.0	1	2	0	783.0393
1	3.0	0	1	0	1299.6208
1	3.0	0	2	0	1049.662
1	1.0	1	4	1	816.3672
1	3.0	1	3	1	833.0311
1	2.0	0	2	0	799.7032
1	2.0	0	4	1	1299.6208
1	1.0	0	2	0	949.6785
1	3.0	1	1	0	1416.2682
1	2.0	0	1	0	1016.3342
1	2.0	1	3	1	949.6785
1	1.0	1	4	1	783.0393
1	1.0	0	2	0	749.7115
1	3.0	1	5	1	966.3424
1	2.0	1	1	0	1166.3095
1	1.0	1	4	1	766.3754
1	2.0	1	4	1	1932.8497
1	1.0	1	3	1	733.0476
1	3.0	0	5	1	849.695
1	3.0	1	1	0	1482.9239
1	2.0	0	3	1	1032.9981
1	2.0	0	5	1	1349.6126
1	3.0	0	1	0	633.0641
1	3.0	1	4	1	716.3837
1	2.0	1	1	0	999.6703
1	2.0	0	3	1	2066.1611
