StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
1	1.0	1	4	1	1085.9594
1	3.0	1	1	0	685.4552
1	1.0	1	5	1	835.6443
1	1.0	0	4	1	1603.2773
1	3.0	1	2	0	501.8908
1	2.0	1	4	1	802.2689
1	1.0	0	4	1	969.1457
1	1.0	1	5	1	902.395
1	3.0	0	1	0	902.395
1	2.0	0	4	1	501.8908
1	2.0	0	2	0	869.0196
1	1.0	1	3	0	902.395
1	2.0	0	2	0	1369.6499
1	3.0	0	1	0	518.5784
1	1.0	0	3	1	852.332
1	1.0	1	4	1	735.5182
1	3.0	1	1	0	618.7045
1	2.0	0	1	0	835.6443
1	2.0	1	1	0	551.9538
1	1.0	0	2	0	602.0168
1	1.0	0	3	1	685.4552
1	3.0	1	1	0	935.7703
1	1.0	1	1	0	468.5154
1	1.0	1	5	1	969.1457
1	2.0	0	4	1	869.0196
1	3.0	0	4	1	735.5182
1	3.0	1	3	1	735.5182
1	1.0	1	1	0	702.1429
1	1.0	1	2	0	869.0196
1	3.0	0	5	1	685.4552
1	3.0	0	3	1	768.8936
1	1.0	0	4	1	618.7045
1	2.0	0	2	0	385.077
1	1.0	0	5	1	602.0168
1	3.0	0	3	1	685.4552
1	1.0	0	1	0	551.9538
1	2.0	1	2	0	969.1457
1	3.0	0	2	0	518.5784
1	3.0	1	2	0	418.4524
1	1.0	1	2	0	518.5784
1	3.0	0	3	1	635.3922
1	1.0	0	5	1	785.5813
1	3.0	1	5	1	652.0798
1	2.0	1	5	1	551.9538
1	2.0	0	5	1	535.2661
1	1.0	0	1	0	568.6415
1	2.0	0	3	1	652.0798
1	2.0	1	4	1	635.3922
1	3.0	1	4	1	551.9538
1	2.0	1	3	1	718.8306
1	3.0	0	5	1	451.8277
1	1.0	0	5	1	451.8277
1	3.0	0	2	0	401.7647
1	3.0	1	4	1	585.3291
1	1.0	1	3	0	1369.6499
1	1.0	0	2	0	568.6415
1	3.0	1	3	1	1186.0855
1	1.0	0	2	0	435.1401
1	3.0	0	5	1	1503.1513
1	1.0	1	3	0	1119.3348
1	2.0	0	3	0	1202.7731
1	2.0	1	3	1	1152.7101
1	2.0	1	5	1	485.2031
1	2.0	1	1	0	551.9538
1	2.0	1	2	0	585.3291
1	3.0	1	5	1	385.077
1	3.0	0	4	1	668.7675
1	3.0	0	4	1	602.0168
1	2.0	0	1	0	485.2031
1	2.0	1	4	1	969.1457
1	2.0	1	5	1	535.2661
1	3.0	1	4	1	418.4524
1	2.0	1	2	0	501.8908
1	2.0	1	1	0	418.4524
1	1.0	0	1	0	351.7017
1	1.0	0	3	0	551.9538
1	3.0	0	2	0	451.8277
1	2.0	0	1	0	318.3263
1	3.0	1	3	1	1019.2087
1	2.0	0	3	0	885.7073
1	3.0	1	5	1	518.5784
1	1.0	1	2	0	1386.3376
1	2.0	0	5	1	435.1401
1	2.0	0	4	1	568.6415
1	2.0	1	3	1	802.2689
1	1.0	1	4	1	635.3922
1	2.0	0	5	1	418.4524
1	3.0	1	2	0	952.4580000000001
1	1.0	1	1	0	485.2031
2	3.0	0	1	0	602.0168
2	1.0	0	4	1	551.9538
2	2.0	1	3	0	501.8908
2	3.0	0	4	1	752.2059
2	3.0	0	5	1	401.7647
2	1.0	1	4	1	435.1401
2	1.0	1	1	0	385.077
2	3.0	0	3	0	985.8334
2	1.0	1	2	0	602.0168
2	2.0	0	5	1	468.5154
2	3.0	0	5	1	351.7017
2	3.0	0	3	0	635.3922
2	1.0	0	5	1	535.2661
2	2.0	0	3	1	1286.2115
2	3.0	1	1	0	802.2689
2	2.0	0	4	1	1419.7129
2	1.0	0	2	0	1419.7129
2	2.0	0	1	0	1236.1485
2	2.0	0	1	0	635.3922
