StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
1	3.0	1	2	0	2299.2983
1	3.0	1	4	1	1216.1953
1	2.0	1	1	0	782.9541
1	1.0	1	4	1	866.2697
1	3.0	1	5	1	1166.2059
1	2.0	1	1	0	1466.1421
1	1.0	1	5	1	799.6172
1	1.0	0	5	1	2182.6564
1	3.0	1	5	1	2182.6564
1	2.0	0	4	1	1782.7415
1	3.0	0	3	1	1616.1102
1	1.0	1	4	1	1316.174
1	3.0	0	5	0	2665.8869
1	1.0	0	5	1	849.6066
1	1.0	0	3	1	1399.4896
1	1.0	1	3	1	1116.2166
1	1.0	1	2	0	1099.5534
1	3.0	1	1	0	866.2697
1	2.0	0	1	0	999.5747
1	2.0	0	3	1	1232.8584
1	1.0	1	5	1	916.2591
1	3.0	0	1	0	1232.8584
1	3.0	0	2	0	2982.4863
1	3.0	1	5	1	1116.2166
1	2.0	1	4	1	1316.174
1	1.0	0	2	0	1466.1421
1	1.0	1	3	1	1049.5641
1	1.0	1	2	0	1082.8903
1	1.0	0	4	1	1132.8797
1	2.0	1	5	1	849.6066
1	3.0	0	4	1	2949.16
1	3.0	0	4	1	732.9647
1	1.0	0	2	0	1149.5428
1	2.0	0	5	1	1016.2378
1	2.0	0	2	0	1266.1847
1	1.0	0	3	1	1116.2166
1	2.0	0	4	1	1616.1102
1	1.0	1	2	0	1049.5641
1	2.0	0	4	1	1066.2272
1	1.0	0	1	0	1266.1847
1	2.0	1	4	1	1266.1847
1	2.0	0	1	0	1949.3727
1	1.0	1	1	0	932.9222
1	3.0	0	5	1	1016.2378
1	2.0	0	2	0	2482.5926
1	3.0	1	1	0	1882.7202
1	3.0	0	3	1	1982.6989
1	2.0	1	3	1	1082.8903
1	1.0	1	5	1	1032.9009
1	1.0	0	5	1	1132.8797
1	3.0	1	4	1	1566.1209
1	3.0	1	3	1	2232.6458
1	2.0	0	3	1	1366.1634
1	2.0	1	2	0	1732.7521
