Condition	GameType	OpponentType	PlayerChoice	PlayerRT	OpponentLoss	PlayerLoss
5	Ultimatum	PC	70	1033.1199	0	0
5	Dictator	PC	30	283.1596	n/a	n/a
5	Dictator	PC	40	333.157	n/a	n/a
5	Dictator	PC	40	333.157	n/a	n/a
5	Ultimatum	PC	90	399.8201	0	0
5	Dictator	PC	20	1466.4304	n/a	n/a
5	Dictator	Person	30	1033.1199	n/a	n/a
5	Ultimatum	Person	80	683.1385	0	0
5	Ultimatum	Person	80	433.1517	0	0
5	Ultimatum	PC	80	833.1305	0	0
5	Dictator	Person	30	1116.4489	n/a	n/a
5	Ultimatum	Person	80	866.4621	0	0
5	Dictator	Person	20	433.1517	n/a	n/a
5	Ultimatum	Person	60	733.1358	0	0
5	Dictator	Person	30	483.149	n/a	n/a
5	Dictator	Person	30	666.4727	n/a	n/a
5	Ultimatum	PC	80	616.4753	0	0
5	Dictator	PC	30	366.4885	n/a	n/a
5	Ultimatum	PC	80	316.4912	0	0
5	Ultimatum	Person	90	483.149	0	0
2	Ultimatum	PC	80	499.8148	0	0
2	Ultimatum	Person	80	316.4912	0	0
2	Dictator	Person	30	433.1517	n/a	n/a
2	Ultimatum	PC	80	399.8201	0	0
2	Ultimatum	Person	70	433.1517	0	0
2	Dictator	PC	30	299.8254	n/a	n/a
2	Ultimatum	Person	80	399.8201	0	0
2	Ultimatum	PC	80	16.5071	0	0
2	Ultimatum	Person	80	333.157	0	0
2	Dictator	PC	40	483.149	n/a	n/a
2	Dictator	PC	40	283.1596	n/a	n/a
2	Ultimatum	PC	90	416.4859	0	0
2	Dictator	PC	40	466.4833	n/a	n/a
2	Dictator	Person	40	349.8228	n/a	n/a
2	Ultimatum	PC	90	483.149	0	0
2	Dictator	Person	20	416.4859	n/a	n/a
2	Dictator	Person	20	316.4912	n/a	n/a
2	Dictator	Person	30	299.8254	n/a	n/a
2	Dictator	PC	40	316.4912	n/a	n/a
2	Ultimatum	Person	80	383.1543	0	0
4	Dictator	Person	40	266.4938	n/a	n/a
4	Ultimatum	PC	80	233.1623	0	0
4	Dictator	PC	50	466.4833	n/a	n/a
4	Ultimatum	Person	80	499.8148	0	0
4	Dictator	PC	50	299.8254	n/a	n/a
4	Ultimatum	PC	90	733.1358	0	0
4	Dictator	PC	50	283.1596	n/a	n/a
4	Ultimatum	Person	90	316.4912	0	0
4	Ultimatum	PC	100	299.8254	0	0
4	Ultimatum	PC	100	266.4938	0	0
4	Dictator	PC	50	316.4912	n/a	n/a
4	Dictator	Person	50	466.4833	n/a	n/a
4	Ultimatum	Person	100	283.1596	0	0
4	Ultimatum	Person	90	333.157	0	0
4	Dictator	PC	60	533.1464	n/a	n/a
4	Dictator	Person	80	299.8254	n/a	n/a
4	Ultimatum	PC	90	16.5071	0	0
4	Dictator	Person	90	316.4912	n/a	n/a
4	Ultimatum	Person	90	216.4965	0	0
4	Dictator	Person	50	316.4912	n/a	n/a
6	Dictator	PC	80	666.4727	n/a	n/a
6	Ultimatum	PC	100	299.8254	0	0
6	Ultimatum	PC	90	349.8228	0	0
6	Ultimatum	Person	80	216.4965	0	0
6	Dictator	PC	60	349.8228	n/a	n/a
6	Dictator	Person	40	533.1464	n/a	n/a
6	Dictator	Person	60	283.1596	n/a	n/a
6	Dictator	Person	60	433.1517	n/a	n/a
6	Dictator	Person	70	133.1676	n/a	n/a
6	Dictator	PC	80	299.8254	n/a	n/a
6	Ultimatum	Person	90	366.4885	0	0
6	Ultimatum	Person	90	316.4912	0	0
6	Dictator	PC	90	333.157	n/a	n/a
6	Dictator	PC	90	283.1596	n/a	n/a
6	Ultimatum	PC	90	283.1596	0	0
6	Ultimatum	Person	90	283.1596	0	0
6	Ultimatum	PC	80	1716.4171	0	0
6	Ultimatum	Person	90	399.8201	0	0
6	Dictator	Person	90	566.478	n/a	n/a
6	Ultimatum	PC	90	299.8254	0	0
1	Dictator	PC	90	83.1702	n/a	n/a
1	Dictator	Person	90	399.8201	n/a	n/a
1	Ultimatum	PC	90	116.5018	0	0
1	Dictator	PC	90	83.1702	n/a	n/a
1	Ultimatum	PC	90	799.799	0	0
1	Ultimatum	PC	90	249.8281	0	0
1	Ultimatum	PC	70	1099.7831	0	0
1	Dictator	PC	80	66.5044	n/a	n/a
1	Ultimatum	Person	90	599.8095	0	0
1	Ultimatum	PC	90	16.5071	0	0
1	Dictator	Person	90	1049.7857	n/a	n/a
1	Dictator	PC	90	233.1623	n/a	n/a
1	Dictator	Person	90	316.4912	n/a	n/a
1	Dictator	PC	90	333.157	n/a	n/a
1	Ultimatum	Person	70	399.8201	0	0
1	Dictator	Person	80	283.1596	n/a	n/a
1	Ultimatum	Person	80	283.1596	0	0
1	Dictator	Person	90	299.8254	n/a	n/a
1	Ultimatum	Person	90	333.157	0	0
1	Ultimatum	Person	90	299.8254	0	0
3	Ultimatum	PC	90	283.1596	0	0
3	Ultimatum	Person	90	349.8228	0	0
3	Dictator	PC	90	16.5071	n/a	n/a
3	Dictator	Person	90	499.8148	n/a	n/a
3	Dictator	Person	90	1233.1094	n/a	n/a
