Condition	GameType	OpponentType	PlayerChoice	PlayerRT	OpponentLoss	PlayerLoss
7	Dictator	Person	80	1437.9537	n/a	n/a
7	Dictator	PC	90	1371.2087	n/a	n/a
7	Dictator	Person	90	1120.9151	n/a	n/a
7	Dictator	PC	20	853.9351	n/a	n/a
7	Dictator	Person	90	1104.2288	n/a	n/a
7	Dictator	PC	20	370.0341	n/a	n/a
7	Dictator	PC	20	870.6214	n/a	n/a
7	Dictator	Person	90	1120.9151	n/a	n/a
7	Dictator	PC	20	1104.2288	n/a	n/a
7	Dictator	PC	20	1020.7976	n/a	n/a
7	Dictator	Person	90	670.3865	n/a	n/a
7	Dictator	PC	10	670.3865	n/a	n/a
7	Dictator	Person	90	887.3076	n/a	n/a
7	Dictator	Person	0	553.5827	n/a	n/a
7	Dictator	PC	20	803.8764	n/a	n/a
7	Dictator	Person	90	603.6415	n/a	n/a
7	Dictator	PC	30	787.1902	n/a	n/a
7	Dictator	PC	30	570.269	n/a	n/a
7	Dictator	Person	80	1354.5225	n/a	n/a
7	Dictator	Person	20	2222.2072	n/a	n/a
7	Dictator	PC	20	1254.405	n/a	n/a
7	Dictator	Person	80	637.014	n/a	n/a
7	Dictator	PC	40	820.5627	n/a	n/a
7	Dictator	Person	50	987.4251	n/a	n/a
7	Dictator	Person	60	486.8378	n/a	n/a
7	Dictator	PC	70	570.269	n/a	n/a
7	Dictator	PC	80	670.3865	n/a	n/a
7	Dictator	PC	90	1404.5812	n/a	n/a
7	Dictator	PC	20	1004.1113	n/a	n/a
7	Dictator	PC	20	820.5627	n/a	n/a
7	Dictator	PC	20	520.2103	n/a	n/a
7	Dictator	PC	20	370.0341	n/a	n/a
7	Dictator	Person	20	720.4452	n/a	n/a
7	Dictator	PC	20	536.8965	n/a	n/a
7	Dictator	Person	20	737.1314	n/a	n/a
7	Dictator	Person	20	470.1515	n/a	n/a
7	Dictator	Person	90	319.9753	n/a	n/a
7	Dictator	Person	80	837.2489	n/a	n/a
7	Dictator	Person	80	687.0727	n/a	n/a
7	Dictator	PC	10	820.5627	n/a	n/a
5	Dictator	PC	10	737.1314	n/a	n/a
5	Dictator	Person	10	1020.7976	n/a	n/a
5	Dictator	Person	10	2.9367	n/a	n/a
5	Dictator	Person	80	820.5627	n/a	n/a
5	Dictator	Person	80	937.3664	n/a	n/a
5	Dictator	Person	80	670.3865	n/a	n/a
5	Dictator	PC	80	2.9367	n/a	n/a
5	Dictator	PC	20	1154.2875	n/a	n/a
5	Dictator	Person	20	1521.3849	n/a	n/a
5	Dictator	Person	20	887.3076	n/a	n/a
5	Dictator	PC	20	1721.6199	n/a	n/a
5	Dictator	Person	20	820.5627	n/a	n/a
5	Dictator	Person	90	453.4653	n/a	n/a
5	Dictator	PC	30	520.2103	n/a	n/a
5	Dictator	Person	80	1621.5024	n/a	n/a
5	Dictator	Person	90	903.9939	n/a	n/a
5	Dictator	PC	30	1187.66	n/a	n/a
5	Dictator	Person	80	119.7404	n/a	n/a
5	Dictator	PC	30	453.4653	n/a	n/a
5	Dictator	Person	30	720.4452	n/a	n/a
5	Dictator	Person	90	36.3092	n/a	n/a
5	Dictator	PC	30	653.7002	n/a	n/a
5	Dictator	PC	n/a	NaN	n/a	n/a
5	Dictator	PC	40	2.9367	n/a	n/a
5	Dictator	Person	70	670.3865	n/a	n/a
5	Dictator	PC	40	586.9552	n/a	n/a
5	Dictator	PC	30	1488.0124	n/a	n/a
5	Dictator	PC	n/a	NaN	n/a	n/a
5	Dictator	PC	40	637.014	n/a	n/a
5	Dictator	PC	30	637.014	n/a	n/a
5	Dictator	PC	30	353.3478	n/a	n/a
5	Dictator	PC	30	1037.4838	n/a	n/a
5	Dictator	PC	20	2339.0109	n/a	n/a
5	Dictator	PC	20	1020.7976	n/a	n/a
5	Dictator	PC	20	703.7589	n/a	n/a
5	Dictator	Person	80	853.9351	n/a	n/a
5	Dictator	PC	30	887.3076	n/a	n/a
5	Dictator	PC	30	1221.0325	n/a	n/a
5	Dictator	Person	40	1471.3262	n/a	n/a
5	Dictator	Person	50	670.3865	n/a	n/a
6	Dictator	Person	50	670.3865	n/a	n/a
6	Dictator	Person	30	1504.6987	n/a	n/a
6	Dictator	PC	20	720.4452	n/a	n/a
6	Dictator	Person	80	787.1902	n/a	n/a
6	Dictator	Person	80	503.524	n/a	n/a
6	Dictator	Person	80	69.6816	n/a	n/a
6	Dictator	PC	30	1087.5426	n/a	n/a
6	Dictator	Person	90	603.6415	n/a	n/a
6	Dictator	PC	0	386.7203	n/a	n/a
6	Dictator	PC	0	370.0341	n/a	n/a
6	Dictator	Person	0	52.9954	n/a	n/a
6	Dictator	Person	80	36.3092	n/a	n/a
6	Dictator	Person	80	386.7203	n/a	n/a
6	Dictator	Person	0	386.7203	n/a	n/a
6	Dictator	PC	20	520.2103	n/a	n/a
6	Dictator	Person	80	2355.6971	n/a	n/a
6	Dictator	PC	40	1738.3061	n/a	n/a
6	Dictator	Person	80	1321.15	n/a	n/a
6	Dictator	Person	70	753.8177	n/a	n/a
6	Dictator	Person	40	253.2303	n/a	n/a
6	Dictator	Person	80	603.6415	n/a	n/a
6	Dictator	Person	70	520.2103	n/a	n/a
6	Dictator	Person	30	954.0526	n/a	n/a
6	Dictator	Person	80	887.3076	n/a	n/a
6	Dictator	PC	30	19.6229	n/a	n/a
6	Dictator	PC	0	1888.4823	n/a	n/a
6	Dictator	Person	50	753.8177	n/a	n/a
6	Dictator	PC	0	336.6616	n/a	n/a
6	Dictator	Person	50	420.0928	n/a	n/a
6	Dictator	Person	n/a	NaN	n/a	n/a
6	Dictator	Person	50	1471.3262	n/a	n/a
6	Dictator	PC	0	1204.3463	n/a	n/a
6	Dictator	Person	50	2322.3247	n/a	n/a
6	Dictator	Person	60	2605.9908	n/a	n/a
6	Dictator	Person	50	1504.6987	n/a	n/a
6	Dictator	PC	n/a	NaN	n/a	n/a
6	Dictator	PC	n/a	NaN	n/a	n/a
6	Dictator	Person	50	1054.1701	n/a	n/a
6	Dictator	Person	50	1087.5426	n/a	n/a
6	Dictator	PC	20	1688.2474	n/a	n/a
