Condition	GameType	OpponentType	PlayerChoice	PlayerRT	OpponentLoss	PlayerLoss
2	Dictator	PC	n/a	NaN	n/a	n/a
2	Dictator	Person	n/a	NaN	n/a	n/a
2	Ultimatum	PC	50	432.5493	0	0
2	Ultimatum	Person	50	382.5607	0	0
2	Dictator	PC	50	1215.7038	n/a	n/a
2	Dictator	Person	40	932.4352	n/a	n/a
2	Ultimatum	Person	40	1565.6239	0	0
2	Dictator	Person	50	882.4466	n/a	n/a
2	Ultimatum	Person	60	982.4237	0	0
2	Ultimatum	PC	50	532.5265	0	0
2	Ultimatum	PC	100	1448.9838	0	0
2	Dictator	PC	60	549.1894	n/a	n/a
2	Ultimatum	Person	50	515.8636	0	0
2	Dictator	Person	50	915.7723	n/a	n/a
2	Ultimatum	PC	60	1032.4123	0	0
2	Ultimatum	Person	60	165.9436	0	0
2	Dictator	PC	50	332.5722	n/a	n/a
2	Dictator	Person	40	249.2579	n/a	n/a
2	Dictator	PC	40	1099.0638	n/a	n/a
2	Ultimatum	PC	60	699.1551	0	0
4	Dictator	PC	50	115.955	n/a	n/a
4	Dictator	Person	50	265.9207	n/a	n/a
4	Ultimatum	PC	60	415.8865	0	0
4	Dictator	PC	40	965.7609	n/a	n/a
4	Ultimatum	PC	60	799.1323	0	0
4	Dictator	PC	40	749.1437	n/a	n/a
4	Dictator	Person	50	432.5493	n/a	n/a
4	Dictator	PC	50	549.1894	n/a	n/a
4	Ultimatum	Person	50	15.9778	0	0
4	Ultimatum	Person	60	149.2807	0	0
4	Ultimatum	Person	50	532.5265	0	0
4	Ultimatum	PC	60	1415.6581	0	0
4	Dictator	Person	50	199.2693	n/a	n/a
4	Dictator	Person	50	815.7951	n/a	n/a
4	Ultimatum	PC	60	15.9778	0	0
4	Ultimatum	Person	60	749.1437	0	0
4	Ultimatum	Person	50	482.5379	0	0
4	Ultimatum	PC	50	449.2122	0	0
4	Dictator	Person	50	882.4466	n/a	n/a
4	Dictator	PC	40	565.8522	n/a	n/a
1	Dictator	PC	n/a	NaN	n/a	n/a
1	Ultimatum	PC	60	532.5265	0	0
1	Dictator	Person	40	1682.2639	n/a	n/a
1	Dictator	PC	40	1498.9724	n/a	n/a
1	Dictator	Person	50	315.9093	n/a	n/a
1	Dictator	PC	50	1432.321	n/a	n/a
1	Ultimatum	Person	60	282.5836	0	0
1	Ultimatum	PC	50	432.5493	0	0
1	Ultimatum	Person	60	949.098	0	0
1	Ultimatum	Person	60	482.5379	0	0
1	Ultimatum	Person	60	882.4466	0	0
1	Dictator	Person	50	399.2236	n/a	n/a
1	Ultimatum	PC	60	865.7837	0	0
1	Dictator	Person	40	449.2122	n/a	n/a
1	Ultimatum	PC	60	15.9778	0	0
1	Dictator	PC	50	1115.7266	n/a	n/a
1	Ultimatum	Person	60	782.4694	0	0
1	Ultimatum	PC	60	682.4922	0	0
1	Dictator	PC	50	199.2693	n/a	n/a
1	Dictator	Person	50	415.8865	n/a	n/a
3	Ultimatum	PC	50	2032.184	0	0
3	Ultimatum	Person	60	2115.4983	0	0
3	Dictator	Person	50	1432.321	n/a	n/a
3	Ultimatum	Person	60	1049.0752	0	0
3	Dictator	PC	50	2515.4069	n/a	n/a
3	Dictator	Person	50	649.1665	n/a	n/a
3	Ultimatum	PC	60	782.4694	0	0
3	Ultimatum	Person	60	1249.0295	0	0
3	Dictator	PC	50	1082.4009	n/a	n/a
3	Ultimatum	Person	50	865.7837	0	0
3	Dictator	PC	50	1882.2182	n/a	n/a
3	Ultimatum	PC	70	832.458	0	0
3	Dictator	Person	50	665.8294	n/a	n/a
3	Dictator	Person	50	749.1437	n/a	n/a
3	Ultimatum	Person	60	965.7609	0	0
3	Ultimatum	PC	60	2398.7669	0	0
3	Ultimatum	PC	60	649.1665	0	0
3	Dictator	Person	50	649.1665	n/a	n/a
3	Dictator	PC	50	915.7723	n/a	n/a
3	Dictator	PC	50	832.458	n/a	n/a
6	Dictator	Person	50	2232.1383	n/a	n/a
6	Ultimatum	Person	60	2748.687	0	0
6	Ultimatum	PC	60	2448.7555	0	0
6	Ultimatum	Person	60	615.8408	0	0
6	Ultimatum	PC	60	482.5379	0	0
6	Ultimatum	Person	60	15.9778	0	0
6	Dictator	PC	50	532.5265	n/a	n/a
6	Dictator	PC	50	1115.7266	n/a	n/a
6	Ultimatum	PC	60	465.875	0	0
6	Dictator	Person	50	815.7951	n/a	n/a
6	Ultimatum	PC	50	432.5493	0	0
6	Dictator	PC	50	949.098	n/a	n/a
6	Dictator	PC	50	549.1894	n/a	n/a
6	Ultimatum	Person	60	1832.2296	0	0
6	Ultimatum	PC	60	2265.464	0	0
6	Dictator	PC	50	2115.4983	n/a	n/a
6	Dictator	Person	50	1532.2981	n/a	n/a
6	Dictator	Person	50	1865.5554	n/a	n/a
6	Dictator	Person	50	332.5722	n/a	n/a
6	Ultimatum	Person	60	565.8522	0	0
5	Dictator	PC	50	499.2008	n/a	n/a
5	Ultimatum	Person	60	815.7951	0	0
5	Dictator	Person	50	732.4808	n/a	n/a
5	Dictator	PC	50	1032.4123	n/a	n/a
5	Dictator	Person	50	1182.3781	n/a	n/a
5	Ultimatum	PC	60	882.4466	0	0
5	Dictator	Person	50	499.2008	n/a	n/a
5	Ultimatum	PC	60	1115.7266	0	0
5	Dictator	Person	50	399.2236	n/a	n/a
5	Ultimatum	PC	60	515.8636	0	0
5	Dictator	Person	50	1115.7266	n/a	n/a
5	Ultimatum	Person	60	1432.321	0	0
5	Ultimatum	PC	60	465.875	0	0
5	Ultimatum	Person	60	565.8522	0	0
