Condition	GameType	OpponentType	PlayerChoice	PlayerRT	OpponentLoss	PlayerLoss
5	Dictator	Person	30	1455.5005	n/a	n/a
5	Dictator	PC	20	2072.9294	n/a	n/a
5	Ultimatum	PC	50	3.7082	0	0
5	Dictator	Person	30	1455.5005	n/a	n/a
5	Dictator	PC	20	1105.0678	n/a	n/a
5	Dictator	PC	20	270.7045	n/a	n/a
5	Dictator	Person	40	1021.6315	n/a	n/a
5	Ultimatum	PC	50	487.6389	0	0
5	Dictator	PC	30	1238.566	n/a	n/a
5	Ultimatum	PC	50	354.1408	0	0
5	Ultimatum	Person	50	654.5116	0	0
5	Ultimatum	Person	50	1472.1877	0	0
5	Ultimatum	Person	50	1038.3188	0	0
5	Ultimatum	PC	50	1105.0678	0	0
5	Ultimatum	Person	80	254.0172	0	0
5	Dictator	PC	20	771.3225	n/a	n/a
5	Dictator	Person	30	1205.1915	n/a	n/a
5	Dictator	Person	20	2006.1803	n/a	n/a
5	Ultimatum	PC	50	354.1408	0	0
2	Ultimatum	Person	80	804.697	0	0
2	Ultimatum	PC	50	320.7663	0	0
2	Dictator	PC	30	1555.6241	n/a	n/a
2	Ultimatum	PC	50	1488.875	0	0
2	Dictator	PC	10	470.9517	n/a	n/a
2	Ultimatum	PC	50	571.0753	0	0
2	Ultimatum	PC	50	788.0098	0	0
2	Ultimatum	Person	50	2089.6166	0	0
2	Dictator	PC	10	654.5116	n/a	n/a
2	Dictator	PC	10	337.4535	n/a	n/a
2	Ultimatum	Person	40	554.388	0	0
2	Dictator	Person	10	287.3917	n/a	n/a
2	Dictator	Person	0	454.2644	n/a	n/a
2	Ultimatum	Person	50	187.2681	0	0
2	Ultimatum	Person	40	504.3262	0	0
2	Dictator	Person	0	404.2026	n/a	n/a
2	Dictator	Person	0	320.7663	n/a	n/a
2	Dictator	Person	0	504.3262	n/a	n/a
2	Ultimatum	PC	30	1155.1297	7	35
2	Dictator	PC	0	237.3299	n/a	n/a
6	Ultimatum	Person	50	420.8899	0	0
6	Ultimatum	PC	40	337.4535	0	0
