Condition	GameType	OpponentType	PlayerChoice	PlayerRT	OpponentLoss	PlayerLoss
2	Dictator	PC	n/a	NaN	n/a	n/a
2	Ultimatum	PC	30	1221.8368	7	35
2	Ultimatum	PC	70	304.0462	0	0
2	Ultimatum	Person	60	1054.9658	0	0
2	Ultimatum	PC	n/a	NaN	0	0
2	Dictator	Person	0	604.4141	n/a	n/a
2	Dictator	Person	20	137.1752	n/a	n/a
2	Ultimatum	PC	n/a	NaN	0	0
2	Dictator	PC	10	337.4204	n/a	n/a
2	Dictator	PC	10	854.7206	n/a	n/a
2	Dictator	Person	10	1388.7079	n/a	n/a
2	Ultimatum	Person	40	20.3655	2	10
2	Dictator	PC	0	504.2914	n/a	n/a
2	Ultimatum	Person	60	854.7206	0	0
2	Ultimatum	Person	40	504.2914	0	0
2	Dictator	Person	0	354.1075	n/a	n/a
2	Dictator	PC	10	504.2914	n/a	n/a
2	Dictator	Person	10	888.0948	n/a	n/a
2	Ultimatum	Person	40	3.6784	0	0
3	Ultimatum	PC	30	537.6656	7	35
3	Ultimatum	Person	40	320.7333	0	0
3	Ultimatum	PC	40	253.9849	0	0
3	Ultimatum	Person	30	320.7333	7	35
3	Ultimatum	PC	40	1906.008	0	0
3	Ultimatum	PC	50	1705.7628	0	0
3	Dictator	Person	0	704.5367	n/a	n/a
3	Dictator	Person	10	1639.0144	n/a	n/a
3	Ultimatum	Person	40	621.1012	0	0
3	Ultimatum	PC	40	2523.4308	0	0
3	Ultimatum	Person	50	654.4754	0	0
3	Dictator	PC	10	1054.9658	n/a	n/a
3	Dictator	PC	0	454.2301	n/a	n/a
3	Dictator	PC	10	571.0399	n/a	n/a
3	Ultimatum	PC	40	203.9236	0	0
3	Ultimatum	Person	50	203.9236	0	0
3	Dictator	PC	10	2523.4308	n/a	n/a
3	Dictator	PC	10	1939.3822	n/a	n/a
3	Dictator	Person	10	1622.3273	n/a	n/a
3	Dictator	Person	20	954.8432	n/a	n/a
1	Dictator	Person	10	1255.211	n/a	n/a
1	Dictator	Person	20	1004.9045	n/a	n/a
1	Ultimatum	Person	40	437.543	2	10
1	Dictator	PC	0	1271.8981	n/a	n/a
1	Dictator	Person	10	253.9849	n/a	n/a
1	Ultimatum	PC	40	1455.4563	0	0
1	Dictator	Person	20	621.1012	n/a	n/a
1	Ultimatum	PC	40	253.9849	2	10
1	Ultimatum	Person	50	1722.4499	0	0
1	Dictator	PC	0	2673.6147	n/a	n/a
1	Dictator	PC	0	1906.008	n/a	n/a
1	Ultimatum	Person	50	954.8432	0	0
1	Dictator	Person	n/a	NaN	n/a	n/a
1	Dictator	PC	10	520.9785	n/a	n/a
1	Ultimatum	Person	40	370.7946	0	0
1	Ultimatum	PC	40	771.2851	0	0
1	Ultimatum	Person	50	2056.1919	0	0
1	Dictator	PC	0	1622.3273	n/a	n/a
1	Ultimatum	PC	40	520.9785	0	0
1	Ultimatum	PC	50	270.672	0	0
6	Dictator	Person	10	304.0462	n/a	n/a
6	Ultimatum	PC	40	203.9236	0	0
6	Dictator	PC	0	70.4268	n/a	n/a
6	Ultimatum	PC	40	1922.6951	2	10
6	Ultimatum	Person	50	1689.0757	0	0
6	Dictator	PC	0	587.727	n/a	n/a
6	Dictator	PC	10	153.8623	n/a	n/a
6	Dictator	Person	10	487.6043	n/a	n/a
6	Ultimatum	PC	40	1155.0884	0	0
6	Dictator	Person	10	1839.2596	n/a	n/a
6	Ultimatum	Person	50	1906.008	0	0
6	Dictator	Person	10	220.6107	n/a	n/a
6	Ultimatum	PC	40	270.672	0	0
6	Ultimatum	Person	50	871.4077	0	0
6	Ultimatum	Person	40	2540.1179	0	0
6	Dictator	PC	10	354.1075	n/a	n/a
6	Ultimatum	PC	40	1121.7142	0	0
6	Ultimatum	Person	50	1538.8918	0	0
6	Dictator	Person	10	1705.7628	n/a	n/a
6	Dictator	PC	0	20.3655	n/a	n/a
4	Dictator	Person	0	520.9785	n/a	n/a
