Condition	GameType	OpponentType	PlayerChoice	PlayerRT	OpponentLoss	PlayerLoss
1	Ultimatum	PC	30	865.8523	8	40
1	Dictator	PC	0	915.8418	n/a	n/a
1	Ultimatum	Person	40	432.6103	0	0
1	Ultimatum	PC	30	549.2524	7	35
1	Dictator	PC	0	832.526	n/a	n/a
1	Ultimatum	PC	60	2048.9365	0	0
1	Ultimatum	Person	40	815.8629	0	0
1	Ultimatum	Person	40	299.305	2	10
1	Ultimatum	Person	10	515.926	13	65
1	Dictator	Person	0	1715.6733	n/a	n/a
1	Dictator	PC	0	1599.0312	n/a	n/a
1	Ultimatum	PC	60	1432.3997	0	0
1	Dictator	PC	0	1415.7365	n/a	n/a
1	Ultimatum	PC	20	1032.4839	9	45
1	Dictator	Person	20	2732.1259	n/a	n/a
1	Dictator	PC	20	1649.0207	n/a	n/a
1	Dictator	Person	0	549.2524	n/a	n/a
1	Dictator	Person	0	1865.6417	n/a	n/a
1	Ultimatum	Person	20	2665.4733	10	50
1	Dictator	Person	0	2632.1469	n/a	n/a
6	Ultimatum	PC	50	982.4944	0	0
6	Dictator	PC	50	1382.4102	n/a	n/a
6	Ultimatum	Person	60	2198.9049	0	0
6	Dictator	PC	0	1532.3786	n/a	n/a
6	Dictator	Person	0	382.6208	n/a	n/a
6	Ultimatum	PC	30	365.9576	7	35
6	Ultimatum	Person	30	1649.0207	8	40
6	Dictator	Person	0	2048.9365	n/a	n/a
6	Ultimatum	Person	40	2265.5575	2	10
6	Dictator	Person	0	982.4944	n/a	n/a
6	Dictator	PC	0	332.6313	n/a	n/a
6	Ultimatum	Person	30	1065.8102	7	35
6	Dictator	PC	0	649.2313	n/a	n/a
6	Ultimatum	Person	60	1865.6417	0	0
6	Dictator	Person	0	399.284	n/a	n/a
6	Dictator	Person	0	965.8313	n/a	n/a
6	Dictator	PC	50	1748.9996	n/a	n/a
6	Ultimatum	PC	50	399.284	0	0
6	Ultimatum	PC	60	1349.0839	0	0
6	Ultimatum	PC	30	1765.6628	7	35
2	Ultimatum	PC	30	1299.0944	7	35
2	Ultimatum	Person	20	2298.8838	9	45
2	Dictator	PC	n/a	NaN	n/a	n/a
2	Dictator	Person	0	415.9471	n/a	n/a
2	Ultimatum	PC	30	1599.0312	7	35
2	Ultimatum	PC	20	1832.3154	10	50
2	Dictator	Person	50	2082.2628	n/a	n/a
2	Dictator	Person	0	1332.4207	n/a	n/a
2	Dictator	PC	50	1782.326	n/a	n/a
2	Ultimatum	Person	40	2615.4838	0	0
2	Ultimatum	Person	20	2248.8943	10	50
2	Dictator	PC	n/a	NaN	n/a	n/a
2	Dictator	Person	50	16.0314	n/a	n/a
2	Ultimatum	PC	20	1965.6207	9	45
2	Ultimatum	Person	n/a	NaN	0	0
2	Dictator	Person	0	465.9366	n/a	n/a
2	Dictator	PC	0	1565.7049	n/a	n/a
2	Ultimatum	Person	80	599.2418	0	0
2	Ultimatum	PC	10	949.1681	13	65
2	Dictator	PC	0	1315.7576	n/a	n/a
4	Dictator	Person	10	2365.5364	n/a	n/a
4	Ultimatum	Person	40	2365.5364	2	10
4	Ultimatum	PC	40	2965.4101	0	0
4	Dictator	PC	0	1449.0628	n/a	n/a
4	Ultimatum	PC	20	865.8523	10	50
4	Dictator	PC	n/a	NaN	n/a	n/a
4	Dictator	Person	50	882.5155	n/a	n/a
4	Ultimatum	Person	20	1915.6312	9	45
4	Dictator	Person	0	699.2208	n/a	n/a
4	Dictator	PC	10	1765.6628	n/a	n/a
4	Ultimatum	PC	50	332.6313	0	0
4	Ultimatum	Person	50	1549.0418	0	0
4	Dictator	PC	0	882.5155	n/a	n/a
4	Dictator	Person	0	465.9366	n/a	n/a
4	Ultimatum	Person	30	1349.0839	8	40
4	Ultimatum	Person	40	2132.2522	0	0
4	Dictator	Person	0	632.5681	n/a	n/a
4	Ultimatum	PC	20	1165.7892	9	45
4	Dictator	PC	0	2132.2522	n/a	n/a
4	Ultimatum	PC	10	1699.0102	13	65
3	Dictator	Person	0	482.5997	n/a	n/a
3	Ultimatum	PC	70	315.9682	0	0
3	Ultimatum	Person	40	2398.8627	2	10
3	Ultimatum	Person	40	382.6208	2	10
3	Ultimatum	Person	40	632.5681	2	10
3	Dictator	Person	0	1315.7576	n/a	n/a
3	Ultimatum	Person	40	399.284	0	0
3	Dictator	PC	0	116.0103	n/a	n/a
3	Dictator	PC	0	2848.768	n/a	n/a
3	Ultimatum	Person	0	1632.3575	16	80
3	Ultimatum	PC	n/a	NaN	2	10
3	Dictator	Person	n/a	NaN	n/a	n/a
3	Ultimatum	PC	20	1032.4839	10	50
3	Dictator	PC	0	49.3577	n/a	n/a
3	Dictator	Person	0	1482.3891	n/a	n/a
3	Dictator	Person	n/a	NaN	n/a	n/a
3	Dictator	PC	0	2382.1996	n/a	n/a
3	Ultimatum	PC	20	799.1997	10	50
3	Ultimatum	PC	n/a	NaN	2	10
3	Dictator	PC	0	482.5997	n/a	n/a
5	Dictator	Person	0	2298.8838	n/a	n/a
5	Ultimatum	PC	20	1765.6628	9	45
5	Ultimatum	PC	30	1499.0523	7	35
5	Ultimatum	Person	10	2032.2733	15	75
5	Dictator	Person	0	2182.2417	n/a	n/a
5	Ultimatum	PC	40	1682.347	2	10
5	Dictator	Person	0	215.9892	n/a	n/a
5	Dictator	PC	0	465.9366	n/a	n/a
5	Dictator	PC	0	199.3261	n/a	n/a
5	Dictator	Person	0	565.9155	n/a	n/a
5	Ultimatum	Person	n/a	NaN	2	10
5	Ultimatum	Person	50	2248.8943	0	0
5	Ultimatum	Person	40	1549.0418	2	10
5	Dictator	PC	0	1182.4523	n/a	n/a
5	Dictator	Person	0	565.9155	n/a	n/a
5	Ultimatum	Person	30	2332.2101	8	40
5	Ultimatum	PC	n/a	NaN	0	0
5	Dictator	PC	0	449.2734	n/a	n/a
5	Dictator	PC	0	1565.7049	n/a	n/a
5	Ultimatum	PC	10	1615.6944	15	75
