Condition	GameType	OpponentType	PlayerChoice	PlayerRT	OpponentLoss	PlayerLoss
2	Ultimatum	PC	50	220.4731	0	0
2	Dictator	Person	40	287.2186	n/a	n/a
2	Ultimatum	PC	50	954.6742	0	0
2	Dictator	PC	0	587.5736	n/a	n/a
2	Ultimatum	PC	50	387.3369	0	0
2	Ultimatum	Person	50	1755.6208	0	0
3	Dictator	Person	40	1939.1711	n/a	n/a
3	Dictator	Person	40	804.4967	n/a	n/a
3	Ultimatum	Person	50	420.7097	0	0
3	Ultimatum	PC	50	487.4553	0	0
3	Ultimatum	PC	50	537.5144	0	0
3	Dictator	PC	0	387.3369	n/a	n/a
3	Ultimatum	PC	50	320.5914	0	0
3	Ultimatum	Person	50	454.0825	0	0
3	Dictator	PC	0	520.8281	n/a	n/a
3	Ultimatum	Person	50	287.2186	0	0
3	Ultimatum	Person	50	1722.2481	0	0
3	Dictator	Person	40	2740.1178	n/a	n/a
3	Dictator	Person	n/a	NaN	n/a	n/a
3	Dictator	PC	0	2940.3544	n/a	n/a
3	Dictator	PC	0	570.8872	n/a	n/a
3	Ultimatum	Person	50	370.6506	0	0
3	Dictator	Person	40	2039.2894	n/a	n/a
3	Dictator	PC	n/a	NaN	n/a	n/a
3	Ultimatum	PC	n/a	NaN	0	0
3	Ultimatum	PC	50	2756.8042	0	0
5	Dictator	Person	50	2723.4314	n/a	n/a
5	Ultimatum	Person	50	687.6919	0	0
5	Dictator	Person	40	2823.5497	n/a	n/a
5	Ultimatum	Person	50	1371.8339	0	0
5	Ultimatum	PC	50	1772.3072	0	0
5	Dictator	PC	40	2256.2125	n/a	n/a
5	Dictator	Person	40	1255.0292	n/a	n/a
5	Ultimatum	Person	50	303.905	0	0
5	Dictator	PC	0	554.2008	n/a	n/a
5	Ultimatum	Person	50	1321.7747	0	0
5	Dictator	PC	0	871.2422	n/a	n/a
5	Ultimatum	Person	50	320.5914	0	0
5	Ultimatum	PC	50	687.6919	0	0
5	Dictator	PC	0	237.1594	n/a	n/a
5	Dictator	PC	0	420.7097	n/a	n/a
5	Ultimatum	PC	50	287.2186	0	0
5	Ultimatum	PC	50	287.2186	0	0
5	Dictator	Person	40	1438.5794	n/a	n/a
5	Dictator	Person	40	353.9642	n/a	n/a
5	Ultimatum	PC	50	287.2186	0	0
