StimulationCondition	PartnerType	OfferType	PlayerChoice	PlayerReactionTime
2	 	Keep $5, Give $5	Accept	2086.8523
2	Rating 5/5	Keep $7, Give $3	Reject	1586.2817
2	Rating: 3/5	Keep $7, Give $3	Accept	1653.0245
2	Rating: 3/5	Keep $5, Give $5	Accept	2153.5951
2	 	Keep $6, Give $4	Accept	1803.1956
2	Rating 5/5	Keep $9, Give $1	Reject	1970.0525
2	 	Keep $8, Give $2	Reject	2437.2518
2	Rating 5/5	Keep $7, Give $3	Accept	1936.6812
2	Rating 5/5	Keep $5, Give $5	Accept	2136.9094
2	Rating 5/5	Keep $8, Give $2	Reject	2520.6802
2	 	Keep $7, Give $3	Accept	1386.0534
2	 	Keep $9, Give $1	Reject	1119.0824
2	Rating: 3/5	Keep $9, Give $1	Reject	1853.2527
2	Rating 5/5	Keep $7, Give $3	Accept	1636.3388
2	Rating 5/5	Keep $9, Give $1	Reject	1402.7391
2	Rating: 3/5	Keep $8, Give $2	Accept	2353.8234
2	Rating: 3/5	Keep $9, Give $1	Reject	1302.625
2	Rating: 3/5	Keep $7, Give $3	Accept	2270.3949
2	 	Keep $6, Give $4	Accept	1302.625
2	Rating 5/5	Keep $8, Give $2	Reject	885.4828
2	 	Keep $6, Give $4	Accept	885.4828
2	Rating 5/5	Keep $5, Give $5	Accept	1135.7681
2	Rating 5/5	Keep $6, Give $4	Accept	1419.4248
2	Rating 5/5	Keep $8, Give $2	Reject	2020.1096
2	 	Keep $7, Give $3	Accept	2921.1368
2	 	Keep $5, Give $5	Accept	1085.711
2	 	Keep $8, Give $2	Reject	2420.5661
2	Rating: 3/5	Keep $5, Give $5	Accept	1069.0254
2	Rating 5/5	Keep $5, Give $5	Accept	1569.596
2	Rating: 3/5	Keep $7, Give $3	Accept	1819.8813
2	Rating: 3/5	Keep $6, Give $4	Accept	1853.2527
2	 	Keep $7, Give $3	Reject	1269.2536
2	Rating: 3/5	Keep $6, Give $4	Reject	2503.9946
2	Rating 5/5	Keep $6, Give $4	Accept	802.0543
2	Rating: 3/5	Keep $8, Give $2	Reject	902.1685
2	 	Keep $9, Give $1	Reject	1970.0525
2	Rating: 3/5	Keep $6, Give $4	Accept	1970.0525
2	 	Keep $9, Give $1	Reject	1369.3677
2	Rating: 3/5	Keep $8, Give $2	Reject	1402.7391
2	Rating: 3/5	Keep $5, Give $5	Accept	2287.0806
2	Rating 5/5	Keep $9, Give $1	Reject	2303.7663
2	 	Keep $5, Give $5	Accept	1352.6821
2	Rating: 3/5	Keep $9, Give $1	Reject	1419.4248
2	 	Keep $8, Give $2	Reject	1302.625
2	Rating 5/5	Keep $6, Give $4	Accept	1753.1386
3	 	Keep $5, Give $5	Accept	785.3687
3	Rating 5/5	Keep $7, Give $3	Accept	1085.711
3	Rating 5/5	Keep $6, Give $4	Accept	1569.596
3	Rating 5/5	Keep $9, Give $1	Reject	802.0543
3	 	Keep $8, Give $2	Reject	1285.9393
3	Rating: 3/5	Keep $9, Give $1	Reject	2070.1667
3	Rating: 3/5	Keep $8, Give $2	Reject	1319.3107
3	Rating: 3/5	Keep $7, Give $3	Reject	2353.8234
3	Rating: 3/5	Keep $7, Give $3	Reject	1936.6812
3	Rating 5/5	Keep $6, Give $4	Accept	835.4257
3	Rating: 3/5	Keep $8, Give $2	Accept	1953.3668
3	Rating 5/5	Keep $8, Give $2	Accept	2136.9094
3	 	Keep $6, Give $4	Accept	1069.0254
3	 	Keep $9, Give $1	Reject	751.9973
3	 	Keep $8, Give $2	Reject	1169.1395
3	Rating: 3/5	Keep $8, Give $2	Reject	1602.9674
3	Rating 5/5	Keep $8, Give $2	Accept	1035.654
3	Rating: 3/5	Keep $5, Give $5	Accept	1402.7391
3	Rating 5/5	Keep $5, Give $5	Accept	1869.9384
3	Rating: 3/5	Keep $5, Give $5	Accept	1669.7101
3	 	Keep $5, Give $5	Accept	902.1685
3	 	Keep $9, Give $1	Reject	1586.2817
3	Rating: 3/5	Keep $9, Give $1	Reject	1252.5679
3	Rating 5/5	Keep $8, Give $2	Accept	1736.4529
3	Rating: 3/5	Keep $7, Give $3	Accept	2186.9665
3	Rating 5/5	Keep $9, Give $1	Reject	952.2255
3	 	Keep $6, Give $4	Accept	1202.5109
3	Rating 5/5	Keep $6, Give $4	Accept	1219.1966
3	 	Keep $5, Give $5	Accept	1018.9683
3	Rating: 3/5	Keep $6, Give $4	Accept	1402.7391
3	Rating: 3/5	Keep $6, Give $4	Reject	2136.9094
3	 	Keep $7, Give $3	Reject	1202.5109
3	Rating: 3/5	Keep $5, Give $5	Accept	718.6259
3	Rating 5/5	Keep $9, Give $1	Accept	1970.0525
3	Rating: 3/5	Keep $9, Give $1	Reject	1419.4248
3	Rating 5/5	Keep $5, Give $5	Accept	1586.2817
3	 	Keep $6, Give $4	Accept	1102.3967
3	Rating 5/5	Keep $7, Give $3	Accept	1619.6531
3	Rating 5/5	Keep $5, Give $5	Accept	1252.5679
3	 	Keep $7, Give $3	Reject	1285.9393
3	 	Keep $9, Give $1	Reject	751.9973
3	Rating 5/5	Keep $7, Give $3	Accept	1319.3107
3	Rating: 3/5	Keep $6, Give $4	Accept	2070.1667
3	 	Keep $7, Give $3	Reject	1269.2536
1	Rating: 3/5	Keep $9, Give $1	Reject	952.2255
1	 	Keep $7, Give $3	Reject	1202.5109
1	Rating 5/5	Keep $5, Give $5	Accept	1285.9393
1	Rating 5/5	Keep $8, Give $2	Accept	1953.3668
1	 	Keep $6, Give $4	Accept	1185.8252
1	Rating: 3/5	Keep $7, Give $3	Reject	1069.0254
1	Rating: 3/5	Keep $5, Give $5	Accept	1519.5389
1	 	Keep $5, Give $5	Accept	1519.5389
1	Rating: 3/5	Keep $6, Give $4	Accept	2086.8523
1	Rating: 3/5	Keep $6, Give $4	Accept	1452.7962
1	Rating: 3/5	Keep $5, Give $5	Accept	952.2255
1	Rating 5/5	Keep $7, Give $3	Accept	1169.1395
1	Rating: 3/5	Keep $7, Give $3	Reject	1052.3397
1	Rating 5/5	Keep $9, Give $1	Accept	1552.9103
1	Rating: 3/5	Keep $9, Give $1	Reject	1285.9393
1	Rating: 3/5	Keep $5, Give $5	Accept	1402.7391
1	Rating 5/5	Keep $6, Give $4	Accept	1486.1676
1	Rating: 3/5	Keep $8, Give $2	Reject	1436.1105
1	Rating: 3/5	Keep $9, Give $1	Reject	1419.4248
1	Rating 5/5	Keep $8, Give $2	Accept	1719.7672
1	Rating 5/5	Keep $7, Give $3	Accept	1402.7391
1	 	Keep $8, Give $2	Accept	2470.6232
1	 	Keep $7, Give $3	Reject	2570.7373
1	Rating: 3/5	Keep $8, Give $2	Accept	1970.0525
1	Rating 5/5	Keep $7, Give $3	Accept	2186.9665
1	 	Keep $7, Give $3	Accept	2287.0806
1	 	Keep $5, Give $5	Accept	1386.0534
1	Rating: 3/5	Keep $8, Give $2	Reject	1953.3668
1	 	Keep $8, Give $2	Accept	2020.1096
1	 	Keep $6, Give $4	Accept	768.683
1	Rating 5/5	Keep $5, Give $5	Accept	1102.3967
1	Rating 5/5	Keep $8, Give $2	Reject	1002.2826
1	 	Keep $6, Give $4	Accept	1519.5389
1	 	Keep $5, Give $5	Accept	1552.9103
1	 	Keep $9, Give $1	Reject	1119.0824
