StimulationCondition	PartnerType	OfferType	PlayerChoice	PlayerReactionTime
3	Rating 5/5	Keep $8, Give $2	Reject	2431.8884
3	Rating: 3/5	Keep $5, Give $5	Accept	1715.5233
3	 	Keep $7, Give $3	Accept	32.8984
3	 	Keep $8, Give $2	Reject	949.1793
3	Rating: 3/5	Keep $9, Give $1	Reject	1115.7758
3	Rating 5/5	Keep $7, Give $3	Accept	899.2004
3	Rating: 3/5	Keep $9, Give $1	Reject	1165.7548
3	 	Keep $9, Give $1	Reject	849.2214
3	 	Keep $9, Give $1	Reject	1982.0778
3	Rating: 3/5	Keep $9, Give $1	Reject	1965.4181
3	Rating 5/5	Keep $5, Give $5	Accept	1315.6917
3	Rating: 3/5	Keep $6, Give $4	Accept	1848.8005
3	Rating: 3/5	Keep $5, Give $5	Accept	1199.0741
3	Rating 5/5	Keep $9, Give $1	Reject	1398.9899
3	Rating: 3/5	Keep $8, Give $2	Reject	1265.7127
3	Rating 5/5	Keep $7, Give $3	Accept	1332.3513
3	Rating 5/5	Keep $8, Give $2	Reject	2048.7164
3	Rating 5/5	Keep $8, Give $2	Reject	1598.9058
3	Rating 5/5	Keep $6, Give $4	Accept	1615.5654
3	Rating: 3/5	Keep $7, Give $3	Accept	2315.2708
3	 	Keep $5, Give $5	Accept	1415.6496
3	Rating 5/5	Keep $5, Give $5	Accept	1015.8179
3	Rating: 3/5	Keep $7, Give $3	Accept	1982.0778
3	Rating: 3/5	Keep $7, Give $3	Accept	1598.9058
3	 	Keep $5, Give $5	Accept	1032.4776
3	 	Keep $7, Give $3	Accept	882.5407
3	Rating: 3/5	Keep $6, Give $4	Accept	1432.3092
3	Rating 5/5	Keep $9, Give $1	Accept	1565.5865
3	 	Keep $6, Give $4	Accept	1165.7548
1	 	Keep $8, Give $2	Reject	1382.3303
1	Rating: 3/5	Keep $5, Give $5	Accept	799.2424
1	Rating 5/5	Keep $6, Give $4	Reject	1099.1162
1	Rating 5/5	Keep $9, Give $1	Reject	832.5618
1	 	Keep $9, Give $1	Reject	699.2845
1	Rating 5/5	Keep $6, Give $4	Accept	849.2214
1	Rating: 3/5	Keep $6, Give $4	Accept	649.3056
1	 	Keep $9, Give $1	Reject	882.5407
1	Rating 5/5	Keep $5, Give $5	Accept	1232.3934
1	Rating 5/5	Keep $5, Give $5	Accept	1165.7548
1	Rating 5/5	Keep $8, Give $2	Reject	1299.032
1	Rating: 3/5	Keep $6, Give $4	Accept	1498.9478
1	 	Keep $8, Give $2	Reject	1082.4565
1	 	Keep $5, Give $5	Accept	1182.4144
1	Rating 5/5	Keep $8, Give $2	Reject	1215.7338
1	 	Keep $6, Give $4	Accept	1349.011
1	 	Keep $7, Give $3	Accept	1498.9478
1	Rating 5/5	Keep $9, Give $1	Reject	2315.2708
1	 	Keep $5, Give $5	Accept	2315.2708
1	 	Keep $7, Give $3	Accept	1115.7758
1	Rating: 3/5	Keep $7, Give $3	Accept	1049.1372
1	Rating: 3/5	Keep $5, Give $5	Accept	1382.3303
1	Rating: 3/5	Keep $7, Give $3	Accept	1448.9689
1	Rating 5/5	Keep $7, Give $3	Accept	1199.0741
1	Rating: 3/5	Keep $9, Give $1	Reject	1065.7969
1	Rating 5/5	Keep $7, Give $3	Accept	1215.7338
1	Rating: 3/5	Keep $8, Give $2	Reject	2215.3129
1	Rating: 3/5	Keep $5, Give $5	Accept	1065.7969
1	 	Keep $7, Give $3	Accept	832.5618
1	Rating 5/5	Keep $6, Give $4	Accept	1282.3724
1	Rating: 3/5	Keep $8, Give $2	Accept	1165.7548
1	 	Keep $6, Give $4	Accept	1932.0988
1	Rating 5/5	Keep $5, Give $5	Accept	715.9442
1	Rating: 3/5	Keep $7, Give $3	Accept	899.2004
1	Rating: 3/5	Keep $9, Give $1	Reject	999.1583
1	Rating 5/5	Keep $8, Give $2	Reject	982.4986
1	 	Keep $6, Give $4	Accept	965.839
1	Rating 5/5	Keep $7, Give $3	Accept	715.9442
1	 	Keep $8, Give $2	Accept	899.2004
1	 	Keep $5, Give $5	Accept	1282.3724
1	Rating: 3/5	Keep $9, Give $1	Reject	749.2635
1	Rating: 3/5	Keep $8, Give $2	Reject	815.9021
1	Rating 5/5	Keep $9, Give $1	Reject	1199.0741
1	 	Keep $9, Give $1	Reject	1099.1162
1	Rating: 3/5	Keep $6, Give $4	Accept	1065.7969
2	Rating: 3/5	Keep $8, Give $2	Accept	1249.0531
2	Rating: 3/5	Keep $7, Give $3	Accept	949.1793
2	Rating: 3/5	Keep $6, Give $4	Accept	1349.011
2	Rating: 3/5	Keep $5, Give $5	Accept	732.6038
2	 	Keep $5, Give $5	Accept	682.6249
2	Rating 5/5	Keep $6, Give $4	Accept	1332.3513
2	 	Keep $5, Give $5	Accept	999.1583
2	Rating: 3/5	Keep $6, Give $4	Accept	1532.2671
2	Rating 5/5	Keep $9, Give $1	Reject	1582.2461
2	 	Keep $7, Give $3	Accept	1082.4565
2	Rating 5/5	Keep $9, Give $1	Reject	1032.4776
2	Rating 5/5	Keep $7, Give $3	Accept	915.86
2	Rating 5/5	Keep $6, Give $4	Accept	749.2635
2	 	Keep $9, Give $1	Accept	915.86
2	 	Keep $7, Give $3	Accept	715.9442
2	Rating 5/5	Keep $8, Give $2	Reject	1365.6706
2	Rating: 3/5	Keep $9, Give $1	Reject	1532.2671
2	 	Keep $9, Give $1	Reject	1099.1162
2	Rating 5/5	Keep $9, Give $1	Reject	2448.548
2	Rating 5/5	Keep $5, Give $5	Accept	1398.9899
2	 	Keep $6, Give $4	Accept	965.839
2	Rating: 3/5	Keep $8, Give $2	Reject	1082.4565
2	 	Keep $8, Give $2	Reject	1349.011
2	 	Keep $6, Give $4	Accept	915.86
2	 	Keep $8, Give $2	Reject	1065.7969
2	Rating: 3/5	Keep $7, Give $3	Accept	1349.011
2	Rating: 3/5	Keep $9, Give $1	Accept	2148.6743
2	Rating: 3/5	Keep $5, Give $5	Accept	1115.7758
2	Rating 5/5	Keep $6, Give $4	Accept	1365.6706
2	Rating: 3/5	Keep $5, Give $5	Accept	1232.3934
2	Rating: 3/5	Keep $9, Give $1	Reject	1165.7548
2	 	Keep $7, Give $3	Accept	1615.5654
2	Rating 5/5	Keep $5, Give $5	Accept	999.1583
2	Rating: 3/5	Keep $7, Give $3	Accept	1365.6706
2	Rating 5/5	Keep $5, Give $5	Accept	1582.2461
2	Rating 5/5	Keep $8, Give $2	Reject	1249.0531
2	Rating 5/5	Keep $7, Give $3	Accept	1265.7127
2	Rating: 3/5	Keep $8, Give $2	Reject	1132.4355
2	 	Keep $9, Give $1	Reject	1598.9058
2	Rating 5/5	Keep $7, Give $3	Accept	715.9442
2	Rating: 3/5	Keep $6, Give $4	Accept	815.9021
2	 	Keep $5, Give $5	Reject	1482.2882
2	 	Keep $6, Give $4	Accept	2415.2287
2	 	Keep $8, Give $2	Reject	2648.4639
2	Rating 5/5	Keep $8, Give $2	Reject	1682.204
