StimulationCondition	PartnerType	OfferType	PlayerChoice	PlayerReactionTime
3	Rating 5/5	Keep $6, Give $4	Accept	632.7597
3	Rating 5/5	Keep $7, Give $3	Reject	532.7948
3	Rating 5/5	Keep $9, Give $1	Reject	532.7948
3	Rating: 3/5	Keep $7, Give $3	Reject	599.438
3	Rating 5/5	Keep $7, Give $3	Reject	616.0988
3	 	Keep $5, Give $5	Accept	849.3502
3	Rating: 3/5	Keep $9, Give $1	Reject	632.7597
3	 	Keep $7, Give $3	Reject	516.134
3	Rating 5/5	Keep $9, Give $1	Reject	566.1164
3	 	Keep $5, Give $5	Accept	682.7421
3	Rating: 3/5	Keep $9, Give $1	Reject	816.0286
3	 	Keep $7, Give $3	Reject	599.438
3	Rating: 3/5	Keep $5, Give $5	Accept	716.0637
3	Rating: 3/5	Keep $7, Give $3	Reject	682.7421
3	Rating: 3/5	Keep $5, Give $5	Accept	666.0813
3	Rating 5/5	Keep $9, Give $1	Reject	532.7948
3	Rating: 3/5	Keep $8, Give $2	Reject	1032.6192
3	 	Keep $9, Give $1	Reject	616.0988
3	Rating: 3/5	Keep $8, Give $2	Reject	549.4556
3	Rating: 3/5	Keep $9, Give $1	Reject	549.4556
3	Rating 5/5	Keep $8, Give $2	Reject	499.4732
3	 	Keep $6, Give $4	Accept	782.707
3	Rating 5/5	Keep $5, Give $5	Accept	766.0462
3	 	Keep $6, Give $4	Accept	566.1164
3	Rating 5/5	Keep $7, Give $3	Reject	599.438
3	 	Keep $9, Give $1	Reject	532.7948
3	Rating 5/5	Keep $5, Give $5	Accept	699.4029
3	Rating 5/5	Keep $8, Give $2	Reject	532.7948
3	 	Keep $9, Give $1	Reject	616.0988
3	Rating: 3/5	Keep $6, Give $4	Accept	532.7948
3	Rating 5/5	Keep $5, Give $5	Reject	532.7948
3	Rating 5/5	Keep $6, Give $4	Accept	549.4556
3	Rating: 3/5	Keep $5, Give $5	Accept	632.7597
3	Rating 5/5	Keep $8, Give $2	Reject	599.438
3	 	Keep $5, Give $5	Accept	782.707
3	 	Keep $6, Give $4	Accept	699.4029
3	 	Keep $8, Give $2	Reject	549.4556
3	Rating 5/5	Keep $6, Give $4	Accept	632.7597
3	 	Keep $8, Give $2	Reject	532.7948
3	Rating: 3/5	Keep $8, Give $2	Reject	582.7772
3	Rating: 3/5	Keep $6, Give $4	Accept	616.0988
1	Rating 5/5	Keep $9, Give $1	Reject	782.707
1	Rating: 3/5	Keep $7, Give $3	Reject	716.0637
1	Rating: 3/5	Keep $6, Give $4	Accept	632.7597
1	Rating 5/5	Keep $5, Give $5	Accept	666.0813
1	Rating 5/5	Keep $5, Give $5	Accept	732.7245
1	 	Keep $9, Give $1	Reject	1399.157
1	Rating 5/5	Keep $6, Give $4	Accept	682.7421
1	Rating 5/5	Keep $7, Give $3	Reject	632.7597
1	Rating: 3/5	Keep $6, Give $4	Accept	699.4029
1	 	Keep $7, Give $3	Reject	516.134
1	 	Keep $5, Give $5	Accept	616.0988
1	Rating 5/5	Keep $9, Give $1	Reject	499.4732
1	 	Keep $5, Give $5	Accept	649.4205
1	Rating 5/5	Keep $7, Give $3	Reject	582.7772
1	 	Keep $8, Give $2	Reject	866.011
1	Rating: 3/5	Keep $9, Give $1	Reject	749.3853
1	Rating 5/5	Keep $6, Give $4	Accept	682.7421
1	Rating 5/5	Keep $5, Give $5	Accept	649.4205
1	 	Keep $6, Give $4	Accept	582.7772
1	Rating: 3/5	Keep $7, Give $3	Reject	599.438
1	Rating: 3/5	Keep $5, Give $5	Accept	599.438
1	Rating: 3/5	Keep $9, Give $1	Reject	532.7948
1	 	Keep $6, Give $4	Accept	566.1164
1	Rating: 3/5	Keep $8, Give $2	Reject	499.4732
1	Rating 5/5	Keep $8, Give $2	Reject	649.4205
1	 	Keep $7, Give $3	Reject	482.8123
1	Rating 5/5	Keep $8, Give $2	Reject	666.0813
1	Rating: 3/5	Keep $5, Give $5	Reject	599.438
1	Rating: 3/5	Keep $7, Give $3	Reject	549.4556
1	Rating: 3/5	Keep $8, Give $2	Reject	732.7245
1	Rating: 3/5	Keep $9, Give $1	Reject	632.7597
1	 	Keep $9, Give $1	Reject	499.4732
1	Rating: 3/5	Keep $8, Give $2	Reject	649.4205
1	Rating 5/5	Keep $9, Give $1	Reject	915.9935
1	 	Keep $6, Give $4	Accept	732.7245
1	 	Keep $9, Give $1	Reject	816.0286
1	 	Keep $8, Give $2	Reject	649.4205
1	Rating: 3/5	Keep $5, Give $5	Accept	732.7245
1	Rating 5/5	Keep $7, Give $3	Reject	582.7772
1	 	Keep $8, Give $2	Reject	682.7421
1	Rating 5/5	Keep $6, Give $4	Accept	666.0813
1	Rating: 3/5	Keep $6, Give $4	Accept	782.707
1	 	Keep $7, Give $3	Reject	482.8123
1	 	Keep $5, Give $5	Accept	682.7421
1	Rating 5/5	Keep $8, Give $2	Reject	1249.2097
