TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
124	4	2	High	1	682.0587
125	4	2	Low	0	465.5561
126	4	2	High	1	582.1344
127	4	2	High	1	781.983
128	4	2	Low	1	648.7506
129	4	2	Low	0	432.248
130	4	2	High	0	348.9778
131	4	2	Low	0	848.5992
132	4	2	High	1	398.9399
133	4	2	High	1	482.2102
134	4	2	High	0	448.9021
135	4	2	Low	1	448.9021
136	4	2	Low	1	831.9451
137	4	2	High	1	1181.6801
138	4	2	Low	0	615.4425
139	4	2	High	0	798.637
140	4	2	High	1	465.5561
141	4	2	High	1	582.1344
142	4	2	High	1	432.248
143	4	2	High	0	482.2102
144	4	2	High	1	299.0156
145	4	2	High	1	582.1344
146	4	2	High	0	632.0966
147	4	2	High	1	432.248
148	4	2	High	1	432.248
149	4	2	High	1	665.4047
150	4	2	High	1	848.5992
151	4	2	Low	0	898.5613
152	4	2	High	1	732.0209
153	4	2	High	1	515.5182
154	4	2	High	1	548.8263
155	4	2	High	1	898.5613
156	4	2	High	1	498.8642
157	4	2	High	1	698.7128
158	4	2	High	1	682.0587
159	4	2	High	1	482.2102
160	4	2	n/a	0	NaN
161	5	3	Low	1	1248.2922
162	5	3	Low	0	482.2075
163	5	3	Low	1	332.3213
164	5	3	Low	0	465.5534
165	5	3	High	1	315.6673
166	5	3	High	1	548.8235
167	5	3	High	1	432.2454
168	5	3	Low	0	798.6338
169	5	3	Low	1	532.1695
170	5	3	High	1	965.1739
171	5	3	Low	1	965.1739
172	5	3	High	1	898.5579
173	5	3	Low	1	1115.0601
174	5	3	High	1	648.7476
175	5	3	Low	0	365.6293
176	5	3	Low	1	465.5534
177	5	3	High	1	632.0936
178	5	3	Low	0	448.8994
179	5	3	High	1	398.9374
180	5	3	High	0	415.5914
181	5	3	Low	0	332.3213
182	5	3	Low	0	315.6673
183	5	3	High	1	598.7856
184	5	3	High	1	515.5155
185	5	3	High	0	448.8994
186	5	3	Low	1	515.5155
187	5	3	High	1	365.6293
188	5	3	Low	0	432.2454
189	5	3	High	1	448.8994
190	5	3	High	0	632.0936
191	5	3	High	1	432.2454
192	5	3	Low	0	682.0557
193	5	3	Low	0	382.2834
194	5	3	Low	1	415.5914
195	5	3	Low	1	532.1695
196	5	3	Low	0	382.2834
197	5	3	High	0	382.2834
198	5	3	High	1	365.6293
199	5	3	Low	1	615.4396
200	5	3	High	1	665.4016
201	6	4	Low	1	898.5579
202	6	4	Low	0	532.1695
203	6	4	High	1	382.2834
204	6	4	High	1	382.2834
205	6	4	High	1	548.8235
206	6	4	Low	1	632.0936
207	6	4	Low	0	582.1316
208	6	4	High	1	1248.2922
209	6	4	High	1	698.7097
210	6	4	High	0	615.4396
211	6	4	n/a	0	NaN
212	6	4	High	0	798.6338
213	6	4	High	1	382.2834
214	6	4	n/a	0	NaN
215	6	4	High	1	299.0133
216	6	4	High	1	732.0177
217	6	4	Low	0	865.2498
218	6	4	High	1	598.7856
219	6	4	High	1	665.4016
220	6	4	High	1	1165.0221
221	6	4	Low	1	365.6293
222	6	4	Low	1	448.8994
223	6	4	High	1	632.0936
224	6	4	Low	0	282.3593
225	6	4	Low	0	515.5155
226	6	4	High	1	382.2834
227	6	4	Low	1	665.4016
228	6	4	High	1	465.5534
229	6	4	High	1	482.2075
230	6	4	High	1	632.0936
231	6	4	High	1	981.828
232	6	4	High	1	598.7856
233	6	4	High	1	249.0512
234	6	4	High	1	432.2454
235	6	4	High	0	365.6293
236	6	4	High	1	398.9374
237	6	4	Low	1	765.3257
238	6	4	High	1	432.2454
239	6	4	Low	0	465.5534
240	6	4	Low	0	299.0133
241	7	5	High	0	615.4396
242	7	5	High	1	315.6673
243	7	5	Low	0	365.6293
244	7	5	High	1	415.5914
245	7	5	High	1	465.5534
246	7	5	Low	1	315.6673
247	7	5	Low	0	532.1695
248	7	5	Low	0	382.2834
249	7	5	Low	1	415.5914
250	7	5	Low	1	548.8235
251	7	5	Low	1	682.0557
252	7	5	High	1	565.4775
253	7	5	Low	1	532.1695
254	7	5	Low	1	432.2454
255	7	5	Low	1	315.6673
256	7	5	Low	1	432.2454
257	7	5	Low	0	548.8235
258	7	5	High	1	365.6293
259	7	5	High	0	515.5155
260	7	5	Low	1	348.9753
261	7	5	High	1	448.8994
262	7	5	Low	1	382.2834
263	7	5	High	1	465.5534
264	7	5	Low	0	332.3213
265	7	5	Low	0	498.8615
266	7	5	Low	1	315.6673
267	7	5	High	1	398.9374
268	7	5	High	1	332.3213
269	7	5	Low	1	648.7476
270	7	5	High	0	565.4775
271	7	5	High	0	365.6293
272	7	5	High	1	282.3593
273	7	5	High	1	382.2834
274	7	5	High	1	498.8615
275	7	5	Low	0	582.1316
276	7	5	High	0	382.2834
277	7	5	High	1	249.0512
278	7	5	Low	0	299.0133
279	7	5	Low	1	265.7052
280	7	5	Low	1	348.9753
281	8	6	High	1	665.4016
282	8	6	High	1	299.0133
283	8	6	High	1	315.6673
284	8	6	High	1	415.5914
285	8	6	Low	0	648.7476
286	8	6	Low	0	332.3213
287	8	6	High	1	598.7856
288	8	6	Low	1	365.6293
289	8	6	Low	1	348.9753
290	8	6	High	0	348.9753
291	8	6	High	1	348.9753
292	8	6	Low	0	315.6673
293	8	6	High	1	482.2075
294	8	6	High	1	348.9753
295	8	6	High	0	748.6717
296	8	6	High	1	448.8994
297	8	6	Low	1	898.5579
298	8	6	Low	0	432.2454
299	8	6	High	0	1065.098
300	8	6	High	1	315.6673
301	8	6	High	1	365.6293
302	8	6	Low	0	365.6293
303	8	6	Low	1	415.5914
304	8	6	High	0	348.9753
305	8	6	Low	0	315.6673
306	8	6	High	1	398.9374
307	8	6	High	0	432.2454
308	8	6	High	1	698.7097
309	8	6	High	1	648.7476
310	8	6	High	1	632.0936
311	8	6	High	1	582.1316
312	8	6	High	1	598.7856
313	8	6	High	1	398.9374
314	8	6	High	1	898.5579
315	8	6	High	1	1464.7944
316	8	6	Low	1	1098.4061
317	8	6	High	0	848.5958
318	8	6	High	0	1031.79
319	8	6	High	1	415.5914
320	8	6	High	1	315.6673
