TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
65	2	7	High	0	682.812
66	2	7	High	1	1182.6571
67	2	7	High	1	616.166
68	2	7	High	0	949.3961
69	2	7	High	0	949.3961
70	2	7	High	1	616.166
71	2	7	High	1	932.7346
72	2	7	High	1	916.0731
73	2	7	High	1	899.4116
74	2	7	High	1	699.4735
75	2	7	High	1	716.135
76	2	7	High	1	699.4735
77	2	7	High	1	932.7346
78	2	7	High	0	999.3806
79	2	7	High	1	982.7191
80	2	7	High	1	866.0886
81	3	8	n/a	0	NaN
82	3	8	Low	0	816.104
83	3	8	Low	0	1016.0421
84	3	8	High	0	882.7501
85	3	8	Low	0	766.1195
86	3	8	High	0	882.7501
87	3	8	Low	1	882.7501
88	3	8	Low	0	716.135
89	3	8	Low	0	516.197
90	3	8	High	1	732.7965
91	3	8	Low	0	1082.6881
92	3	8	High	0	916.0731
93	3	8	High	1	882.7501
94	3	8	High	1	916.0731
95	3	8	High	0	1132.6726
96	3	8	High	1	1182.6571
97	3	8	High	0	949.3961
98	3	8	High	1	699.4735
99	3	8	High	1	616.166
100	3	8	High	0	882.7501
101	3	8	High	1	966.0576
102	3	8	High	1	732.7965
103	3	8	High	0	1099.3496
104	3	8	High	1	582.843
105	3	8	High	1	949.3961
106	3	8	High	0	849.4271
107	3	8	High	1	866.0886
108	3	8	High	1	682.812
109	3	8	High	0	966.0576
110	3	8	Low	1	599.5045
111	3	8	Low	1	1382.5952
112	3	8	n/a	0	NaN
113	3	8	Low	0	999.3806
114	3	8	High	1	782.781
115	3	8	Low	1	1232.6417
116	3	8	Low	1	1182.6571
117	3	8	Low	1	832.7655
118	3	8	Low	1	666.1505
119	3	8	Low	0	566.1815
120	3	8	Low	0	732.7965
121	4	1	n/a	0	NaN
122	4	1	Low	0	549.52
123	4	1	Low	0	632.8275
124	4	1	Low	1	1082.6881
125	4	1	High	0	699.4735
126	4	1	High	0	849.4271
127	4	1	High	1	899.4116
128	4	1	Low	1	1299.2877
129	4	1	Low	1	749.458
130	4	1	Low	1	616.166
131	4	1	Low	0	1099.3496
132	4	1	Low	0	532.8585
133	4	1	Low	0	749.458
134	4	1	Low	1	566.1815
135	4	1	Low	0	716.135
136	4	1	High	1	699.4735
137	4	1	Low	0	699.4735
138	4	1	Low	0	832.7655
139	4	1	Low	0	916.0731
140	4	1	Low	1	599.5045
141	4	1	Low	1	699.4735
142	4	1	Low	0	1165.9956
143	4	1	Low	1	516.197
144	4	1	High	1	616.166
145	4	1	Low	0	699.4735
146	4	1	Low	0	482.8739
147	4	1	Low	1	399.5664
148	4	1	High	1	566.1815
149	4	1	High	1	449.5509
150	4	1	Low	1	666.1505
151	4	1	Low	0	866.0886
152	4	1	n/a	0	NaN
153	4	1	High	0	366.2434
154	4	1	High	1	382.9049
155	4	1	High	0	466.2124
156	4	1	High	1	649.489
157	4	1	High	1	399.5664
158	4	1	Low	1	432.8894
159	4	1	Low	1	766.1195
160	4	1	Low	1	682.812
161	5	2	n/a	0	NaN
162	5	2	High	1	749.4019
163	5	2	Low	0	632.7751
164	5	2	High	1	816.0458
165	5	2	High	0	566.1312
166	5	2	High	1	766.0628
167	5	2	High	0	849.3677
168	5	2	High	0	749.4019
169	5	2	High	1	582.7922
170	5	2	High	1	582.7922
171	5	2	High	1	482.8263
172	5	2	High	1	782.7238
173	5	2	High	1	1065.9603
174	5	2	High	1	866.0287
175	5	2	High	1	716.0799
176	5	2	High	1	766.0628
177	5	2	Low	1	666.097
178	5	2	High	1	799.3848
179	5	2	High	0	532.8093
180	5	2	High	1	482.8263
181	5	2	High	1	666.097
182	5	2	High	1	682.758
183	5	2	High	1	849.3677
184	5	2	High	0	482.8263
185	5	2	High	0	832.7067
186	5	2	High	0	716.0799
187	5	2	High	0	782.7238
188	5	2	Low	0	732.7409
189	5	2	High	1	766.0628
190	5	2	High	1	582.7922
191	5	2	High	1	616.1141
192	5	2	High	1	499.4873
193	5	2	High	1	449.5044
194	5	2	High	1	599.4531
195	5	2	High	0	682.758
196	5	2	High	0	516.1483
197	5	2	High	1	699.419
198	5	2	High	0	449.5044
199	5	2	High	1	666.097
200	5	2	High	1	549.4702
201	6	3	Low	0	1115.9432
202	6	3	High	1	516.1483
203	6	3	Low	1	616.1141
204	6	3	Low	1	566.1312
205	6	3	Low	1	716.0799
206	6	3	n/a	0	NaN
207	6	3	Low	1	449.5044
208	6	3	Low	0	432.8434
209	6	3	High	1	449.5044
210	6	3	Low	1	732.7409
211	6	3	Low	0	449.5044
212	6	3	High	1	432.8434
213	6	3	High	1	549.4702
214	6	3	High	0	749.4019
215	6	3	High	1	532.8093
216	6	3	n/a	0	NaN
217	6	3	Low	1	466.1654
218	6	3	Low	1	649.4361
219	6	3	Low	0	499.4873
220	6	3	High	1	516.1483
221	6	3	High	1	949.3335
222	6	3	Low	0	616.1141
223	6	3	Low	1	649.4361
224	6	3	Low	1	649.4361
225	6	3	Low	0	466.1654
226	6	3	High	1	382.8605
227	6	3	High	1	666.097
228	6	3	High	0	599.4531
229	6	3	High	1	566.1312
230	6	3	Low	0	1082.6213
231	6	3	Low	0	849.3677
232	6	3	High	0	766.0628
233	6	3	High	1	699.419
234	6	3	High	1	449.5044
235	6	3	High	0	532.8093
236	6	3	n/a	0	NaN
237	6	3	Low	0	499.4873
238	6	3	High	1	416.1825
239	6	3	High	1	649.4361
240	6	3	High	0	499.4873
241	7	4	High	1	449.5044
242	7	4	High	1	566.1312
243	7	4	High	0	649.4361
244	7	4	Low	1	482.8263
245	7	4	High	1	416.1825
246	7	4	High	1	499.4873
247	7	4	High	1	482.8263
248	7	4	High	1	466.1654
249	7	4	High	1	416.1825
250	7	4	High	1	399.5215
251	7	4	High	1	549.4702
252	7	4	High	0	466.1654
253	7	4	High	1	432.8434
254	7	4	High	1	632.7751
255	7	4	High	1	466.1654
256	7	4	High	0	582.7922
257	7	4	High	1	616.1141
258	7	4	High	1	532.8093
259	7	4	High	1	482.8263
260	7	4	High	1	499.4873
261	7	4	High	1	549.4702
262	7	4	High	1	582.7922
263	7	4	High	1	632.7751
264	7	4	High	1	582.7922
265	7	4	High	1	632.7751
266	7	4	High	0	499.4873
267	7	4	High	1	432.8434
268	7	4	High	1	482.8263
269	7	4	High	1	482.8263
270	7	4	High	1	582.7922
271	7	4	High	1	599.4531
272	7	4	High	1	466.1654
273	7	4	High	0	466.1654
274	7	4	High	1	516.1483
275	7	4	High	1	482.8263
276	7	4	High	1	516.1483
277	7	4	High	1	516.1483
278	7	4	High	1	566.1312
279	7	4	High	1	499.4873
280	7	4	High	1	466.1654
281	8	5	Low	1	649.4361
282	8	5	Low	1	449.5044
283	8	5	Low	0	432.8434
284	8	5	Low	0	416.1825
285	8	5	Low	0	616.1141
286	8	5	Low	1	399.5215
287	8	5	Low	1	716.0799
288	8	5	High	1	466.1654
289	8	5	Low	0	699.419
290	8	5	High	1	866.0287
291	8	5	High	1	949.3335
292	8	5	High	0	549.4702
293	8	5	Low	0	766.0628
294	8	5	Low	0	532.8093
295	8	5	High	0	616.1141
296	8	5	Low	0	532.8093
297	8	5	Low	1	949.3335
298	8	5	Low	0	782.7238
299	8	5	Low	0	716.0799
300	8	5	Low	1	432.8434
301	8	5	High	1	516.1483
302	8	5	High	0	732.7409
303	8	5	Low	0	566.1312
304	8	5	High	1	732.7409
305	8	5	Low	1	732.7409
306	8	5	Low	1	666.097
307	8	5	High	1	732.7409
308	8	5	Low	0	482.8263
309	8	5	High	1	616.1141
310	8	5	High	1	499.4873
311	8	5	High	1	882.6896
312	8	5	High	0	432.8434
313	8	5	High	1	532.8093
314	8	5	High	1	916.0116
315	8	5	High	1	532.8093
316	8	5	High	1	566.1312
317	8	5	High	1	632.7751
318	8	5	High	1	682.758
319	8	5	High	0	549.4702
320	8	5	High	1	782.7238
