TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
227	6	8	High	0	482.1759
228	6	8	Low	0	465.5222
229	6	8	High	1	748.6345
230	6	8	High	1	365.6002
231	6	8	High	1	948.4784
232	6	8	High	0	415.5612
233	6	8	High	1	365.6002
234	6	8	High	0	548.7905
235	6	8	Low	0	615.4052
236	6	8	Low	0	532.1369
237	6	8	High	1	815.2491
238	6	8	High	1	332.2929
239	6	8	High	0	482.1759
240	6	8	Low	0	698.6735
241	7	1	Low	0	815.2491
242	7	1	High	0	682.0198
243	7	1	High	0	1481.3956
244	7	1	High	1	415.5612
245	7	1	High	0	382.2539
246	7	1	Low	0	515.4832
247	7	1	High	1	465.5222
248	7	1	High	1	348.9466
249	7	1	High	1	448.8686
250	7	1	High	1	348.9466
251	7	1	High	1	931.8247
252	7	1	High	1	432.2149
253	7	1	High	1	415.5612
254	7	1	High	1	548.7905
255	7	1	High	0	382.2539
256	7	1	High	1	465.5222
257	7	1	High	0	415.5612
258	7	1	High	1	548.7905
259	7	1	High	1	498.8295
260	7	1	High	0	365.6002
261	7	1	Low	1	615.4052
262	7	1	High	1	332.2929
263	7	1	High	1	298.9856
264	7	1	High	1	432.2149
265	7	1	High	0	415.5612
266	7	1	Low	1	415.5612
267	7	1	High	1	448.8686
268	7	1	High	1	498.8295
269	7	1	High	0	415.5612
270	7	1	Low	0	398.9076
271	7	1	High	1	881.8637
272	7	1	High	1	532.1369
273	7	1	High	1	398.9076
274	7	1	High	1	432.2149
275	7	1	High	1	448.8686
276	7	1	High	1	432.2149
277	7	1	High	1	382.2539
278	7	1	High	1	415.5612
279	7	1	High	0	448.8686
280	7	1	High	0	998.4394
281	8	2	Low	1	1164.976
282	8	2	Low	0	415.5612
283	8	2	Low	1	382.2539
284	8	2	Low	1	332.2929
285	8	2	Low	1	665.3662
286	8	2	Low	0	632.0588
287	8	2	High	1	498.8295
288	8	2	Low	1	415.5612
289	8	2	Low	0	382.2539
290	8	2	Low	1	382.2539
291	8	2	Low	0	1115.015
292	8	2	Low	0	332.2929
293	8	2	Low	1	365.6002
294	8	2	Low	1	398.9076
295	8	2	Low	1	648.7125
296	8	2	Low	1	398.9076
297	8	2	Low	1	448.8686
298	8	2	Low	1	465.5222
299	8	2	Low	1	348.9466
300	8	2	Low	1	382.2539
301	8	2	Low	1	548.7905
302	8	2	Low	0	415.5612
303	8	2	Low	1	348.9466
304	8	2	Low	1	365.6002
305	8	2	Low	1	432.2149
306	8	2	Low	1	398.9076
307	8	2	Low	0	415.5612
308	8	2	Low	1	415.5612
309	8	2	Low	0	332.2929
310	8	2	Low	1	415.5612
311	8	2	Low	1	1081.7077
312	8	2	Low	0	398.9076
313	8	2	Low	0	432.2149
314	8	2	Low	1	432.2149
315	8	2	Low	0	348.9466
316	8	2	Low	0	465.5222
317	8	2	High	1	448.8686
318	8	2	High	1	432.2149
319	8	2	High	1	415.5612
320	8	2	High	1	632.0588
