TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
1	1	4	n/a	0	NaN
2	1	4	n/a	0	NaN
3	1	4	n/a	0	NaN
4	1	4	n/a	0	NaN
5	1	4	n/a	0	NaN
6	1	4	n/a	0	NaN
7	1	4	n/a	0	NaN
8	1	4	n/a	0	NaN
9	1	4	Low	1	1016.2362
10	1	4	n/a	0	NaN
11	1	4	n/a	0	NaN
12	1	4	n/a	0	NaN
13	1	4	High	0	599.6585
14	1	4	n/a	0	NaN
15	1	4	High	0	1332.8353
16	1	4	High	1	616.3216
17	1	4	Low	0	499.6798
18	1	4	n/a	0	NaN
19	1	4	Low	0	816.2789
20	1	4	Low	0	849.6051
21	1	4	High	0	932.9207
22	1	4	High	1	666.3109
23	1	4	High	1	1182.8673
24	1	4	High	1	599.6585
25	1	4	Low	0	416.3643
26	1	4	High	0	1016.2362
27	1	4	High	1	716.3002
28	1	4	High	1	732.9634
29	1	4	Low	1	949.5838
30	1	4	Low	0	749.6265
31	1	4	High	1	799.6158
32	1	4	High	1	1016.2362
33	1	4	High	1	849.6051
34	1	4	High	0	749.6265
35	1	4	High	1	766.2896
36	1	4	High	1	832.942
37	1	4	High	1	1032.8993
38	1	4	Low	1	799.6158
39	1	4	High	1	999.5731
40	1	4	High	0	832.942
41	2	5	n/a	0	NaN
42	2	5	High	1	866.2682
43	2	5	High	1	916.2576
44	2	5	High	1	866.2682
45	2	5	High	1	916.2576
46	2	5	High	1	1066.2255
47	2	5	High	1	1216.1935
48	2	5	High	1	749.6265
49	2	5	High	1	1132.878
50	2	5	High	0	1049.5624
51	2	5	High	1	566.3323
52	2	5	Low	1	982.91
53	2	5	High	0	966.2469
54	2	5	Low	1	832.942
55	2	5	High	1	866.2682
56	2	5	High	1	732.9634
57	2	5	High	1	516.3429
58	2	5	High	1	483.0167
59	2	5	Low	1	766.2896
60	2	5	High	1	666.3109
61	2	5	Low	0	766.2896
62	2	5	Low	1	949.5838
63	2	5	High	1	816.2789
64	2	5	High	1	516.3429
65	2	5	High	1	816.2789
66	2	5	Low	1	832.942
67	2	5	High	1	1066.2255
68	2	5	Low	1	732.9634
69	2	5	High	0	766.2896
70	2	5	High	1	732.9634
71	2	5	High	0	782.9527
72	2	5	n/a	0	NaN
73	2	5	High	1	466.3536
74	2	5	High	1	699.6371
75	2	5	n/a	0	NaN
76	2	5	High	0	932.9207
77	2	5	Low	0	866.2682
78	2	5	Low	1	1066.2255
79	2	5	High	1	1099.5518
80	2	5	n/a	0	NaN
81	3	6	n/a	0	NaN
82	3	6	High	1	599.6585
83	3	6	Low	1	882.9313
84	3	6	Low	1	499.6798
85	3	6	Low	0	1066.2255
