TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
1	1	8	n/a	0	NaN
2	1	8	High	0	1232.7286
3	1	8	n/a	0	NaN
4	1	8	n/a	0	NaN
5	1	8	n/a	0	NaN
6	1	8	High	1	599.5667
7	1	8	High	1	1382.6879
8	1	8	n/a	0	NaN
9	1	8	Low	1	1382.6879
10	1	8	Low	0	749.5261
11	1	8	Low	0	1032.7827
12	1	8	High	1	1266.0529
13	1	8	n/a	0	NaN
14	1	8	n/a	0	NaN
15	1	8	Low	0	866.1612
16	1	8	High	0	766.1883
17	1	8	n/a	0	NaN
18	1	8	Low	0	516.256
19	1	8	High	1	366.2966
20	1	8	n/a	0	NaN
21	1	8	Low	1	799.5126
22	1	8	Low	0	432.9452
23	1	8	High	1	1182.7421
24	1	8	High	1	1316.0393
25	1	8	High	1	849.499
26	1	8	High	1	466.2695
27	1	8	High	1	466.2695
28	1	8	Low	0	366.2966
29	1	8	Low	1	866.1612
30	1	8	Low	1	666.2153
31	1	8	Low	0	466.2695
32	1	8	High	1	1349.3636
33	1	8	High	0	816.1747
34	1	8	High	1	499.5938
35	1	8	High	1	616.2289
36	1	8	High	1	299.648
37	1	8	Low	0	532.9181
38	1	8	Low	0	666.2153
39	1	8	High	1	1082.7692
40	1	8	High	1	1166.08
41	2	1	n/a	0	NaN
42	2	1	n/a	0	NaN
43	2	1	Low	0	1432.6744
44	2	1	n/a	0	NaN
45	2	1	High	1	332.9723
46	2	1	Low	1	282.9858
47	2	1	Low	1	299.648
48	2	1	High	1	249.6615
49	2	1	Low	1	282.9858
50	2	1	Low	1	249.6615
51	2	1	Low	0	382.9587
52	2	1	Low	1	532.9181
53	2	1	Low	0	332.9723
54	2	1	High	1	449.6074
55	2	1	Low	0	299.648
56	2	1	Low	0	282.9858
57	2	1	Low	0	282.9858
58	2	1	High	0	632.891
59	2	1	Low	1	349.6344
60	2	1	High	1	766.1883
61	2	1	High	1	782.8504
62	2	1	High	0	332.9723
63	2	1	n/a	0	NaN
64	2	1	n/a	0	NaN
65	2	1	Low	0	1099.4313
66	2	1	Low	1	399.6209
67	2	1	Low	1	332.9723
68	2	1	High	0	449.6074
69	2	1	Low	1	532.9181
70	2	1	Low	0	932.8098
71	2	1	High	1	1449.3366
72	2	1	High	0	732.864
73	2	1	High	1	1316.0393
74	2	1	High	1	532.9181
75	2	1	High	1	682.8775
76	2	1	High	1	699.5397
77	2	1	High	1	699.5397
78	2	1	High	1	499.5938
79	2	1	High	1	949.472
80	2	1	High	1	732.864
81	3	2	n/a	0	NaN
82	3	2	Low	1	1116.0935
83	3	2	Low	1	399.6209
84	3	2	Low	1	566.2424
85	3	2	High	0	466.2695
86	3	2	Low	1	632.891
87	3	2	High	1	649.5532
88	3	2	Low	0	332.9723
89	3	2	High	0	1266.0529
90	3	2	High	1	449.6074
91	3	2	n/a	0	NaN
92	3	2	High	1	782.8504
93	3	2	Low	1	299.648
94	3	2	Low	1	299.648
95	3	2	High	1	266.3237
96	3	2	High	0	332.9723
97	3	2	High	1	316.3101
98	3	2	High	1	316.3101
99	3	2	Low	0	266.3237
100	3	2	Low	0	282.9858
101	3	2	High	0	849.499
102	3	2	High	1	516.256
103	3	2	Low	1	266.3237
104	3	2	Low	0	299.648
105	3	2	High	0	332.9723
106	3	2	Low	1	582.9046
107	3	2	Low	0	849.499
108	3	2	Low	1	932.8098
109	3	2	Low	1	1465.9987
110	3	2	Low	0	1132.7556
111	3	2	Low	1	16.3914
112	3	2	High	0	16.3914
113	3	2	Low	0	432.9452
114	3	2	Low	0	299.648
115	3	2	High	1	366.2966
116	3	2	High	0	249.6615
117	3	2	Low	1	299.648
118	3	2	Low	0	349.6344
119	3	2	Low	1	282.9858
120	3	2	Low	0	516.256
121	4	3	Low	1	549.5803
122	4	3	Low	1	732.864
123	4	3	High	1	649.5532
124	4	3	High	1	749.5261
125	4	3	High	1	816.1747
126	4	3	Low	1	349.6344
127	4	3	Low	0	566.2424
128	4	3	Low	1	1266.0529
129	4	3	Low	1	866.1612
130	4	3	Low	1	1216.0664
131	4	3	Low	0	766.1883
132	4	3	High	0	749.5261
133	4	3	Low	1	732.864
134	4	3	Low	1	1382.6879
135	4	3	Low	1	882.8233
136	4	3	Low	1	949.472
137	4	3	Low	1	1132.7556
138	4	3	High	1	1032.7827
139	4	3	Low	0	682.8775
140	4	3	High	1	1066.107
141	4	3	Low	1	1316.0393
142	4	3	Low	1	799.5126
143	4	3	Low	1	1416.0123
144	4	3	High	0	766.1883
145	4	3	Low	0	1266.0529
146	4	3	Low	1	516.256
