TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
71	2	8	High	1	532.1772
72	2	8	High	0	299.0198
73	2	8	High	1	1131.7247
74	2	8	Low	0	1031.8001
75	2	8	Low	1	532.1772
76	2	8	High	1	615.4477
77	2	8	Low	1	548.8313
78	2	8	High	0	765.3345
79	2	8	Low	0	798.6427
80	2	8	High	1	532.1772
81	3	1	Low	0	648.7559
82	3	1	High	1	698.7181
83	3	1	Low	1	715.3722
84	3	1	Low	1	548.8313
85	3	1	High	1	465.5608
86	3	1	Low	0	348.9821
87	3	1	Low	1	398.9444
88	3	1	Low	0	482.2149
89	3	1	High	1	532.1772
90	3	1	High	1	498.869
91	3	1	High	0	382.2903
92	3	1	Low	0	398.9444
93	3	1	High	1	515.5231
94	3	1	Low	0	781.9886
95	3	1	High	1	548.8313
96	3	1	High	1	465.5608
97	3	1	High	1	632.1018
98	3	1	High	1	432.2526
99	3	1	High	0	415.5985
100	3	1	High	1	432.2526
101	3	1	High	1	515.5231
102	3	1	High	1	382.2903
103	3	1	High	1	465.5608
104	3	1	High	1	465.5608
105	3	1	High	1	432.2526
106	3	1	High	1	398.9444
107	3	1	High	1	448.9067
108	3	1	High	1	365.6362
109	3	1	High	0	448.9067
110	3	1	High	0	532.1772
111	3	1	High	1	748.6804
112	3	1	High	0	382.2903
113	3	1	Low	1	432.2526
114	3	1	High	1	515.5231
115	3	1	High	1	432.2526
116	3	1	High	1	532.1772
117	3	1	High	1	515.5231
118	3	1	High	1	432.2526
119	3	1	High	0	398.9444
120	3	1	Low	1	532.1772
121	4	2	Low	0	648.7559
122	4	2	Low	1	765.3345
123	4	2	Low	0	332.328
124	4	2	Low	0	415.5985
125	4	2	High	0	382.2903
126	4	2	High	1	348.9821
127	4	2	High	0	432.2526
128	4	2	High	0	365.6362
129	4	2	High	1	415.5985
130	4	2	Low	0	398.9444
131	4	2	Low	1	365.6362
132	4	2	High	1	348.9821
133	4	2	Low	1	732.0263
134	4	2	High	1	482.2149
135	4	2	Low	0	632.1018
136	4	2	Low	1	415.5985
137	4	2	High	1	515.5231
138	4	2	Low	1	482.2149
139	4	2	High	1	498.869
140	4	2	Low	1	465.5608
141	4	2	High	0	1065.1083
142	4	2	High	1	382.2903
143	4	2	Low	0	315.6739
144	4	2	Low	0	465.5608
145	4	2	High	1	682.064
146	4	2	Low	1	1081.7624
147	4	2	High	1	382.2903
148	4	2	Low	1	482.2149
149	4	2	High	0	482.2149
150	4	2	High	0	448.9067
151	4	2	Low	1	965.1837
152	4	2	High	1	365.6362
153	4	2	Low	0	398.9444
154	4	2	Low	0	348.9821
155	4	2	High	1	682.064
156	4	2	Low	1	448.9067
157	4	2	High	1	598.7936
158	4	2	High	0	648.7559
159	4	2	Low	0	715.3722
160	4	2	High	1	565.4854
161	5	3	High	1	598.5231
162	5	3	High	1	332.1026
163	5	3	High	1	382.0565
164	5	3	High	1	415.359
165	5	3	High	1	382.0565
166	5	3	High	0	415.359
167	5	3	High	1	498.6154
168	5	3	High	1	1014.8052
169	5	3	High	1	398.7078
170	5	3	High	0	465.3129
171	5	3	High	1	831.6411
172	5	3	High	1	648.477
173	5	3	High	1	432.0103
174	5	3	Low	1	531.918
175	5	3	High	0	432.0103
176	5	3	High	1	781.6873
177	5	3	High	1	382.0565
178	5	3	High	1	432.0103
179	5	3	Low	1	432.0103
180	5	3	Low	0	448.6616
181	5	3	High	1	498.6154
182	5	3	High	1	415.359
183	5	3	High	1	332.1026
184	5	3	Low	1	448.6616
185	5	3	Low	0	382.0565
186	5	3	High	1	748.3847
187	5	3	High	0	348.7539
188	5	3	High	1	432.0103
189	5	3	High	1	382.0565
190	5	3	Low	0	465.3129
191	5	3	Low	0	465.3129
192	5	3	Low	1	698.4308
193	5	3	High	0	448.6616
194	5	3	High	1	415.359
195	5	3	High	0	415.359
196	5	3	Low	0	382.0565
197	5	3	High	1	398.7078
198	5	3	High	1	365.4052
199	5	3	High	1	382.0565
200	5	3	High	1	415.359
201	6	4	Low	1	615.1744
202	6	4	Low	1	398.7078
203	6	4	Low	0	465.3129
204	6	4	Low	0	415.359
205	6	4	High	1	465.3129
206	6	4	High	0	448.6616
207	6	4	High	1	348.7539
208	6	4	Low	1	565.2206
209	6	4	High	0	398.7078
210	6	4	Low	1	415.359
211	6	4	High	0	681.7796
212	6	4	Low	1	398.7078
213	6	4	Low	0	365.4052
214	6	4	Low	0	698.4308
215	6	4	Low	1	515.2667
216	6	4	Low	0	565.2206
217	6	4	Low	1	398.7078
218	6	4	High	1	382.0565
219	6	4	Low	0	715.0821
220	6	4	Low	1	481.9642
221	6	4	High	1	432.0103
222	6	4	High	1	248.8462
223	6	4	Low	0	665.1283
224	6	4	Low	0	531.918
225	6	4	Low	0	282.1488
226	6	4	High	0	332.1026
227	6	4	High	1	298.8001
228	6	4	High	1	315.4513
229	6	4	Low	0	315.4513
230	6	4	Low	0	415.359
231	6	4	Low	0	415.359
232	6	4	Low	1	315.4513
233	6	4	High	1	548.5693
234	6	4	Low	0	748.3847
235	6	4	Low	1	814.9898
236	6	4	Low	0	548.5693
237	6	4	Low	0	715.0821
238	6	4	High	1	581.8719
239	6	4	Low	1	531.918
240	6	4	Low	0	531.918
241	7	5	High	0	648.477
242	7	5	Low	0	481.9642
243	7	5	Low	0	631.8257
244	7	5	High	1	898.2462
245	7	5	Low	1	1081.4103
246	7	5	High	0	631.8257
247	7	5	High	1	548.5693
248	7	5	High	0	565.2206
249	7	5	Low	0	298.8001
250	7	5	High	1	232.1949
251	7	5	Low	1	348.7539
252	7	5	Low	0	681.7796
253	7	5	High	1	831.6411
254	7	5	Low	0	498.6154
255	7	5	Low	0	432.0103
256	7	5	Low	0	248.8462
257	7	5	Low	0	332.1026
258	7	5	Low	0	448.6616
259	7	5	High	1	948.2001
260	7	5	High	1	382.0565
261	7	5	High	1	348.7539
262	7	5	High	1	465.3129
263	7	5	High	1	398.7078
264	7	5	High	0	432.0103
265	7	5	High	0	448.6616
266	7	5	High	1	382.0565
267	7	5	High	1	348.7539
268	7	5	High	1	348.7539
269	7	5	High	0	332.1026
270	7	5	High	1	415.359
271	7	5	High	1	531.918
272	7	5	High	1	398.7078
273	7	5	High	1	382.0565
274	7	5	High	0	731.7334
275	7	5	Low	1	498.6154
276	7	5	High	1	665.1283
277	7	5	High	1	398.7078
278	7	5	High	1	432.0103
279	7	5	Low	0	448.6616
280	7	5	Low	0	415.359
281	8	6	High	1	581.8719
282	8	6	High	1	415.359
283	8	6	High	1	465.3129
284	8	6	High	1	432.0103
285	8	6	High	1	432.0103
286	8	6	High	1	415.359
287	8	6	High	1	481.9642
288	8	6	High	1	382.0565
289	8	6	High	1	382.0565
290	8	6	High	0	398.7078
291	8	6	High	1	415.359
292	8	6	High	1	415.359
293	8	6	High	1	398.7078
294	8	6	High	1	382.0565
295	8	6	High	1	382.0565
296	8	6	High	1	465.3129
297	8	6	High	0	432.0103
298	8	6	High	1	748.3847
299	8	6	High	1	398.7078
300	8	6	High	1	365.4052
301	8	6	High	1	715.0821
302	8	6	High	1	398.7078
303	8	6	High	1	398.7078
304	8	6	High	1	481.9642
305	8	6	High	1	382.0565
306	8	6	High	0	432.0103
307	8	6	High	1	448.6616
308	8	6	High	1	415.359
309	8	6	High	1	432.0103
310	8	6	High	1	398.7078
311	8	6	High	1	831.6411
312	8	6	High	1	365.4052
313	8	6	High	1	415.359
314	8	6	High	1	365.4052
315	8	6	High	1	432.0103
316	8	6	High	1	432.0103
317	8	6	Low	0	415.359
318	8	6	Low	1	398.7078
319	8	6	High	1	382.0565
320	8	6	High	1	398.7078
