TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
86	3	3	Low	0	265.58
87	3	3	Low	1	215.6229
88	3	3	High	1	282.2324
89	3	3	Low	0	515.3656
90	3	3	Low	1	298.8848
91	3	3	High	1	348.8419
92	3	3	Low	0	248.9277
93	3	3	Low	0	248.9277
94	3	3	Low	1	232.2753
95	3	3	High	1	332.1895
96	3	3	High	0	265.58
97	3	3	High	1	265.58
98	3	3	Low	1	265.58
99	3	3	High	0	265.58
100	3	3	Low	0	548.6703
101	3	3	Low	0	598.6274
102	3	3	Low	0	398.799
103	3	3	High	0	432.1037
104	3	3	Low	0	282.2324
105	3	3	High	1	265.58
106	3	3	High	1	265.58
107	3	3	Low	1	232.2753
108	3	3	Low	1	149.0135
109	3	3	Low	1	615.2798
110	3	3	Low	0	465.4085
111	3	3	High	1	681.8893
112	3	3	Low	0	382.1466
113	3	3	Low	0	282.2324
114	3	3	Low	1	282.2324
115	3	3	High	1	232.2753
116	3	3	Low	0	232.2753
117	3	3	High	1	215.6229
118	3	3	Low	1	748.4987
119	3	3	Low	0	548.6703
120	3	3	High	1	382.1466
121	4	4	Low	0	581.975
122	4	4	High	1	498.7132
123	4	4	Low	1	448.7561
124	4	4	Low	0	265.58
125	4	4	High	1	232.2753
126	4	4	Low	1	198.9706
127	4	4	Low	0	248.9277
128	4	4	High	1	382.1466
129	4	4	Low	0	265.58
130	4	4	Low	0	298.8848
131	4	4	Low	1	482.0608
132	4	4	High	0	382.1466
133	4	4	Low	1	482.0608
134	4	4	Low	0	432.1037
135	4	4	Low	1	548.6703
136	4	4	Low	1	681.8893
137	4	4	Low	0	548.6703
138	4	4	Low	0	615.2798
139	4	4	Low	1	448.7561
140	4	4	Low	0	432.1037
141	4	4	Low	1	365.4943
142	4	4	Low	0	298.8848
143	4	4	Low	1	282.2324
144	4	4	High	1	365.4943
145	4	4	High	1	332.1895
146	4	4	High	0	298.8848
147	4	4	Low	1	482.0608
148	4	4	High	1	498.7132
149	4	4	Low	1	348.8419
150	4	4	High	1	448.7561
151	4	4	High	1	548.6703
152	4	4	High	1	348.8419
153	4	4	Low	0	365.4943
154	4	4	Low	0	265.58
155	4	4	High	1	315.5371
156	4	4	Low	0	448.7561
157	4	4	High	1	265.58
158	4	4	Low	0	382.1466
159	4	4	Low	1	265.58
160	4	4	High	1	298.8848
161	5	5	Low	0	532.0826
162	5	5	High	0	398.858
163	5	5	High	1	532.0826
164	5	5	High	1	315.5926
165	5	5	High	1	332.2457
166	5	5	Low	0	382.2049
167	5	5	Low	1	265.6334
168	5	5	Low	0	298.9396
169	5	5	High	0	215.6742
170	5	5	High	0	382.2049
171	5	5	High	1	332.2457
172	5	5	High	1	448.8172
173	5	5	High	0	365.5518
174	5	5	High	1	348.8988
174	5	5	High	1	298.9396
175	5	5	Low	1	348.8988
176	5	5	High	1	315.5926
177	5	5	High	1	282.2865
178	5	5	Low	0	298.9396
179	5	5	Low	0	332.2457
180	5	5	Low	1	282.2865
181	5	5	High	1	298.9396
182	5	5	Low	0	365.5518
183	5	5	Low	0	282.2865
184	5	5	Low	1	282.2865
185	5	5	High	1	282.2865
186	5	5	High	1	365.5518
187	5	5	Low	0	348.8988
188	5	5	Low	1	248.9803
189	5	5	Low	1	282.2865
190	5	5	High	1	365.5518
191	5	5	Low	1	382.2049
192	5	5	High	1	432.1641
193	5	5	Low	1	282.2865
194	5	5	Low	0	298.9396
195	5	5	High	1	282.2865
196	5	5	Low	0	365.5518
197	5	5	Low	1	248.9803
198	5	5	Low	0	282.2865
199	5	5	High	1	282.2865
200	6	6	Low	0	748.5725
201	6	6	High	0	398.858
202	6	6	High	1	265.6334
203	6	6	Low	0	332.2457
204	6	6	Low	1	265.6334
205	6	6	Low	1	282.2865
206	6	6	High	1	365.5518
207	6	6	Low	1	282.2865
208	6	6	Low	1	265.6334
209	6	6	High	0	365.5518
210	6	6	Low	1	315.5926
211	6	6	Low	1	332.2457
212	6	6	High	0	332.2457
213	6	6	High	0	65.7966
214	6	6	Low	1	298.9396
215	6	6	Low	0	298.9396
216	6	6	Low	0	282.2865
217	6	6	High	1	265.6334
218	6	6	High	1	365.5518
219	6	6	Low	1	415.5111
220	6	6	High	1	348.8988
221	6	6	High	1	282.2865
222	6	6	High	0	282.2865
223	6	6	High	0	248.9803
224	6	6	Low	0	282.2865
225	6	6	Low	0	282.2865
226	6	6	Low	1	282.2865
227	6	6	Low	0	382.2049
228	6	6	High	1	315.5926
229	6	6	Low	0	265.6334
230	6	6	Low	1	448.8172
231	6	6	High	1	298.9396
232	6	6	High	0	365.5518
233	6	6	Low	0	265.6334
234	6	6	High	1	149.0619
235	6	6	High	1	282.2865
236	6	6	High	1	532.0826
237	6	6	Low	1	398.858
238	6	6	High	0	282.2865
239	6	6	Low	0	265.6334
240	7	7	Low	0	315.5926
241	7	7	Low	0	348.8988
242	7	7	Low	0	298.9396
243	7	7	Low	0	265.6334
244	7	7	Low	1	298.9396
245	7	7	Low	0	248.9803
246	7	7	High	0	265.6334
247	7	7	Low	0	332.2457
248	7	7	Low	0	248.9803
249	7	7	Low	1	282.2865
250	7	7	Low	0	432.1641
251	7	7	Low	1	298.9396
252	7	7	High	1	248.9803
253	7	7	High	1	498.7764
254	7	7	Low	1	298.9396
255	7	7	High	1	298.9396
256	7	7	High	1	215.6742
257	7	7	High	1	265.6334
258	7	7	High	1	298.9396
259	7	7	High	1	265.6334
260	7	7	Low	0	448.8172
261	7	7	High	0	348.8988
262	7	7	Low	0	465.4703
263	7	7	Low	1	365.5518
264	7	7	Low	1	398.858
265	7	7	Low	0	332.2457
266	7	7	High	1	315.5926
267	7	7	Low	0	248.9803
268	7	7	Low	1	199.0211
269	7	7	High	1	282.2865
270	7	7	Low	0	82.4496
271	7	7	Low	0	282.2865
272	7	7	Low	0	332.2457
273	7	7	High	1	82.4496
274	7	7	Low	1	282.2865
275	7	7	High	1	265.6334
276	7	7	High	0	282.2865
277	7	7	Low	0	199.0211
278	7	7	High	1	15.8373
279	7	7	Low	1	265.6334
280	8	8	High	1	615.3479
281	8	8	Low	0	332.2457
282	8	8	High	1	465.4703
283	8	8	High	1	465.4703
284	8	8	High	1	432.1641
285	8	8	High	1	415.5111
286	8	8	High	0	365.5518
287	8	8	High	1	398.858
288	8	8	High	1	448.8172
289	8	8	High	1	448.8172
290	8	8	High	1	382.2049
291	8	8	High	0	448.8172
292	8	8	High	1	398.858
293	8	8	High	1	398.858
294	8	8	High	1	432.1641
295	8	8	High	1	398.858
296	8	8	High	1	448.8172
296	8	8	High	0	432.1641
297	8	8	High	1	432.1641
298	8	8	High	1	465.4703
299	8	8	High	1	548.7356
300	8	8	High	1	465.4703
301	8	8	High	1	515.4295
302	8	8	High	1	532.0826
303	8	8	High	1	515.4295
304	8	8	High	1	398.858
305	8	8	High	0	398.858
306	8	8	High	1	398.858
307	8	8	High	1	415.5111
308	8	8	High	1	415.5111
309	8	8	High	1	448.8172
310	8	8	High	1	398.858
311	8	8	High	0	448.8172
312	8	8	High	1	415.5111
313	8	8	High	0	448.8172
314	8	8	High	1	415.5111
315	8	8	High	1	448.8172
316	8	8	High	1	498.7764
317	8	8	High	1	465.4703
318	8	8	High	1	415.5111
319					
320					
