TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
1	1	8	n/a	0	NaN
2	1	8	Low	1	949.255
3	1	8	Low	0	949.255
4	1	8	Low	1	965.9153
5	1	8	Low	0	749.3314
6	1	8	High	1	1182.4992
7	1	8	n/a	0	NaN
8	1	8	Low	0	882.6138
9	1	8	High	1	332.8239
10	1	8	Low	1	516.0872
11	1	8	High	1	516.0872
12	1	8	Low	0	549.4078
13	1	8	High	1	749.3314
14	1	8	High	1	649.3696
15	1	8	Low	0	899.2741
16	1	8	Low	0	349.4842
17	1	8	Low	0	466.1063
18	1	8	Low	0	566.0681
19	1	8	Low	0	349.4842
20	1	8	High	1	482.7666
21	1	8	Low	1	616.049
22	1	8	High	1	532.7475
23	1	8	High	1	566.0681
24	1	8	Low	1	482.7666
25	1	8	Low	0	532.7475
26	1	8	Low	1	682.6902
27	1	8	Low	1	749.3314
28	1	8	High	0	632.7093
29	1	8	Low	1	832.6329
30	1	8	Low	1	532.7475
31	1	8	Low	0	782.652
32	1	8	High	1	399.4651
33	1	8	High	1	849.2932
34	1	8	High	1	616.049
35	1	8	Low	1	782.652
36	1	8	High	0	582.7284
37	1	8	High	1	349.4842
38	1	8	Low	1	949.255
39	1	8	High	1	699.3505
40	1	8	Low	1	849.2932
41	2	1	High	1	1465.7242
42	2	1	Low	0	532.7475
43	2	1	High	1	332.8239
44	2	1	High	1	532.7475
45	2	1	High	1	716.0108
46	2	1	High	1	599.3887
47	2	1	High	1	716.0108
48	2	1	High	1	666.0299
49	2	1	High	0	616.049
50	2	1	Low	1	382.8048
51	2	1	Low	1	532.7475
52	2	1	Low	0	649.3696
53	2	1	High	0	632.7093
54	2	1	Low	0	732.6711
55	2	1	High	1	582.7284
56	2	1	High	1	566.0681
57	2	1	High	1	666.0299
58	2	1	High	1	749.3314
59	2	1	High	0	1015.8962
60	2	1	High	1	332.8239
61	2	1	High	1	432.7857
62	2	1	High	1	982.5756
63	2	1	High	1	532.7475
64	2	1	High	1	616.049
65	2	1	Low	1	832.6329
66	2	1	Low	0	582.7284
67	2	1	High	1	599.3887
68	2	1	High	1	582.7284
69	2	1	High	1	632.7093
70	2	1	High	1	666.0299
71	2	1	Low	0	1082.5374
72	2	1	Low	0	432.7857
73	2	1	High	1	449.446
74	2	1	High	0	516.0872
75	2	1	High	1	716.0108
76	2	1	High	1	582.7284
77	2	1	High	1	682.6902
78	2	1	Low	0	699.3505
79	2	1	High	1	499.4269
80	2	1	High	1	566.0681
81	3	2	High	0	1049.2168
82	3	2	Low	0	332.8239
83	3	2	High	1	882.6138
84	3	2	High	0	682.6902
85	3	2	Low	0	549.4078
86	3	2	High	1	899.2741
