TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
1	1	6	n/a	0	NaN
1	1	6	n/a	0	NaN
2	1	6	High	1	415.4295
3	1	6	High	0	398.7774
4	1	6	Low	1	248.9084
5	1	6	High	1	465.3859
6	1	6	Low	1	398.7774
7	1	6	High	1	448.7338
8	1	6	High	1	382.1253
9	1	6	High	1	365.4732
10	1	6	Low	0	332.169
11	1	6	Low	1	298.8648
12	1	6	High	1	332.169
13	1	6	High	1	382.1253
14	1	6	Low	1	332.169
15	1	6	High	0	398.7774
16	1	6	High	0	415.4295
17	1	6	High	0	298.8648
18	1	6	Low	1	415.4295
19	1	6	High	0	382.1253
20	1	6	Low	0	298.8648
21	1	6	Low	0	665.2112
22	1	6	High	0	298.8648
23	1	6	High	1	365.4732
24	1	6	High	1	315.5169
25	1	6	Low	0	298.8648
26	1	6	Low	0	365.4732
27	1	6	Low	0	315.5169
28	1	6	Low	0	348.8211
29	1	6	Low	0	298.8648
30	1	6	Low	0	282.2126
31	1	6	High	1	698.5154
32	1	6	Low	1	465.3859
33	1	6	High	1	315.5169
34	1	6	High	1	448.7338
35	1	6	Low	1	332.169
36	1	6	Low	0	298.8648
37	1	6	High	1	298.8648
38	1	6	Low	0	315.5169
39	1	6	Low	0	265.5605
40	1	6	High	0	581.9507
41	2	7	High	1	348.8211
42	2	7	Low	1	298.8648
43	2	7	Low	0	315.5169
44	2	7	Low	1	282.2126
45	2	7	Low	0	348.8211
46	2	7	Low	0	315.5169
47	2	7	Low	1	282.2126
48	2	7	Low	1	332.169
49	2	7	High	1	332.169
50	2	7	High	0	315.5169
51	2	7	High	1	565.2985
52	2	7	Low	1	315.5169
53	2	7	Low	1	348.8211
54	2	7	High	1	282.2126
55	2	7	High	1	248.9084
56	2	7	High	0	332.169
57	2	7	Low	1	348.8211
58	2	7	Low	0	315.5169
59	2	7	Low	1	598.6028
60	2	7	High	1	448.7338
61	2	7	Low	0	498.6901
62	2	7	Low	1	298.8648
63	2	7	Low	0	148.9957
64	2	7	Low	0	315.5169
65	2	7	High	1	365.4732
66	2	7	Low	0	348.8211
67	2	7	High	0	448.7338
68	2	7	High	1	298.8648
69	2	7	Low	1	248.9084
70	2	7	Low	0	332.169
71	2	7	High	1	315.5169
72	2	7	High	1	282.2126
73	2	7	High	1	282.2126
74	2	7	Low	0	265.5605
75	2	7	High	1	282.2126
76	2	7	Low	0	298.8648
77	2	7	Low	0	315.5169
78	2	7	High	1	432.0816
79	2	7	High	1	365.4732
80	2	7	High	0	448.7338
81	3	8	High	1	548.6464
82	3	8	High	1	398.7774
83	3	8	High	1	348.8211
84	3	8	Low	1	382.1253
85	3	8	Low	0	315.5169
86	3	8	High	1	382.1253
87	3	8	Low	0	398.7774
88	3	8	High	0	332.169
89	3	8	High	0	365.4732
90	3	8	Low	0	432.0816
91	3	8	High	1	798.4281
92	3	8	High	1	382.1253
93	3	8	High	1	298.8648
94	3	8	High	1	315.5169
95	3	8	High	1	298.8648
96	3	8	High	1	348.8211
97	3	8	Low	1	332.169
98	3	8	Low	1	332.169
99	3	8	High	0	265.5605
100	3	8	High	1	465.3859
101	3	8	High	1	531.9943
102	3	8	Low	1	332.169
103	3	8	High	1	282.2126
104	3	8	High	1	298.8648
105	3	8	Low	1	348.8211
106	3	8	Low	1	248.9084
107	3	8	Low	0	298.8648
108	3	8	Low	0	315.5169
109	3	8	High	1	298.8648
110	3	8	Low	1	581.9507
111	3	8	High	1	765.1239
112	3	8	High	0	348.8211
113	3	8	Low	0	315.5169
114	3	8	High	0	282.2126
115	3	8	Low	0	298.8648
116	3	8	Low	0	515.3422
117	3	8	High	1	332.169
118	3	8	High	1	298.8648
119	3	8	Low	0	265.5605
120	3	8	Low	1	248.9084
121	4	1	Low	1	498.6901
122	4	1	Low	0	298.8648
123	4	1	Low	0	382.1253
124	4	1	High	1	298.8648
125	4	1	Low	0	382.1253
126	4	1	Low	1	365.4732
127	4	1	Low	0	881.6887
128	4	1	Low	0	581.9507
129	4	1	High	0	332.169
130	4	1	High	0	282.2126
131	4	1	Low	0	498.6901
132	4	1	High	1	398.7774
133	4	1	Low	0	348.8211
134	4	1	High	1	681.8633
135	4	1	High	1	448.7338
136	4	1	Low	1	298.8648
137	4	1	High	1	248.9084
138	4	1	Low	1	315.5169
139	4	1	Low	1	298.8648
140	4	1	High	1	332.169
141	4	1	High	1	482.038
142	4	1	High	1	348.8211
143	4	1	High	0	298.8648
144	4	1	Low	1	298.8648
145	4	1	High	1	282.2126
146	4	1	Low	1	265.5605
147	4	1	Low	1	415.4295
148	4	1	Low	0	332.169
149	4	1	High	0	848.3845
