TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
86	3	6	Low	0	832.6642
87	3	6	Low	0	632.7372
88	3	6	Low	0	499.4525
89	3	6	High	1	316.1861
90	3	6	High	1	416.1496
91	3	6	High	1	482.7919
92	3	6	High	1	366.1678
93	3	6	High	1	366.1678
94	3	6	High	1	349.5073
95	3	6	High	1	882.6459
96	3	6	Low	0	865.9853
97	3	6	High	1	432.8102
98	3	6	High	1	549.4343
99	3	6	Low	0	582.7554
100	3	6	High	1	366.1678
101	3	6	Low	0	599.416
102	3	6	Low	0	349.5073
103	3	6	High	1	432.8102
104	3	6	Low	1	432.8102
105	3	6	High	0	366.1678
106	3	6	Low	1	332.8467
107	3	6	High	0	432.8102
108	3	6	High	1	299.5255
109	3	6	High	1	332.8467
110	3	6	Low	1	282.8649
111	3	6	Low	1	399.489
112	3	6	Low	1	865.9853
113	3	6	Low	1	466.1313
114	3	6	High	0	449.4708
115	3	6	Low	1	482.7919
116	3	6	Low	0	1032.5912
117	3	6	Low	0	416.1496
118	3	6	High	1	299.5255
119	3	6	Low	0	666.0583
120	3	6	Low	0	482.7919
121	4	7	Low	1	1132.5547
122	4	7	Low	1	466.1313
123	4	7	Low	0	982.6094
124	4	7	Low	0	582.7554
125	4	7	High	0	732.7007
126	4	7	High	1	532.7737
127	4	7	High	0	699.3795
128	4	7	Low	0	382.8284
129	4	7	High	1	466.1313
130	4	7	Low	0	416.1496
131	4	7	Low	1	399.489
132	4	7	High	1	449.4708
133	4	7	High	1	316.1861
134	4	7	Low	1	366.1678
135	4	7	Low	0	316.1861
136	4	7	Low	0	366.1678
137	4	7	Low	1	299.5255
138	4	7	Low	1	299.5255
139	4	7	Low	0	316.1861
140	4	7	High	1	299.5255
141	4	7	Low	1	416.1496
142	4	7	Low	1	316.1861
143	4	7	Low	0	316.1861
144	4	7	High	1	332.8467
145	4	7	Low	1	349.5073
146	4	7	Low	1	332.8467
147	4	7	Low	1	366.1678
148	4	7	Low	1	299.5255
149	4	7	High	1	616.0766
150	4	7	High	1	432.8102
151	4	7	Low	1	466.1313
152	4	7	Low	1	449.4708
153	4	7	High	1	349.5073
154	4	7	High	1	316.1861
155	4	7	Low	0	299.5255
156	4	7	High	1	382.8284
157	4	7	Low	0	349.5073
158	4	7	High	1	366.1678
159	4	7	Low	0	316.1861
160	4	7	High	1	366.1678
161	5	8	n/a	0	NaN
162	5	8	Low	1	449.6321
163	5	8	Low	1	266.3453
164	5	8	High	0	283.0077
165	5	8	High	1	366.3199
166	5	8	High	1	366.3199
167	5	8	High	0	299.6702
168	5	8	Low	0	299.6702
169	5	8	High	1	316.3326
170	5	8	High	1	299.6702
171	5	8	Low	1	416.3072
172	5	8	High	1	332.995
173	5	8	High	1	332.995
174	5	8	Low	0	299.6702
175	5	8	High	1	399.6448
176	5	8	High	1	582.9316
177	5	8	High	0	299.6702
178	5	8	Low	1	299.6702
179	5	8	High	1	499.6194
180	5	8	High	0	299.6702
181	5	8	High	1	266.3453
182	5	8	High	1	316.3326
183	5	8	Low	1	283.0077
184	5	8	Low	1	16.4087
185	5	8	Low	0	233.0204
186	5	8	High	0	316.3326
187	5	8	Low	0	283.0077
188	5	8	High	1	316.3326
189	5	8	High	1	299.6702
190	5	8	Low	0	332.995
191	5	8	High	1	416.3072
192	5	8	Low	1	332.995
193	5	8	High	1	749.556
194	5	8	Low	0	416.3072
195	5	8	Low	1	249.6828
196	5	8	Low	1	382.9823
197	5	8	High	1	399.6448
198	5	8	Low	0	316.3326
199	5	8	Low	0	666.2438
200	5	8	High	1	283.0077
201	6	1	High	1	916.1804
202	6	1	High	1	366.3199
203	6	1	High	0	1082.8047
204	6	1	Low	0	1382.7286
205	6	1	Low	1	266.3453
206	6	1	Low	1	416.3072
207	6	1	Low	0	532.9443
208	6	1	High	1	632.9189
209	6	1	Low	1	316.3326
210	6	1	Low	1	316.3326
211	6	1	Low	0	366.3199
212	6	1	Low	1	299.6702
213	6	1	Low	1	466.2945
214	6	1	Low	1	266.3453
215	6	1	High	1	532.9443
216	6	1	Low	0	699.5687
217	6	1	Low	1	349.6575
218	6	1	Low	0	316.3326
219	6	1	Low	1	332.995
220	6	1	Low	0	366.3199
221	6	1	Low	1	399.6448
222	6	1	Low	1	316.3326
223	6	1	Low	0	299.6702
224	6	1	Low	0	349.6575
225	6	1	High	1	299.6702
226	6	1	High	1	266.3453
227	6	1	Low	0	399.6448
228	6	1	Low	1	332.995
229	6	1	High	1	349.6575
230	6	1	High	0	332.995
231	6	1	High	1	666.2438
232	6	1	High	1	366.3199
233	6	1	Low	1	299.6702
234	6	1	Low	0	349.6575
235	6	1	Low	1	233.0204
236	6	1	Low	1	299.6702
237	6	1	Low	0	16.4087
238	6	1	High	0	249.6828
239	6	1	High	1	49.7336
240	6	1	High	1	316.3326
241	7	2	High	0	849.5306
242	7	2	Low	1	249.6828
243	7	2	High	0	366.3199
244	7	2	High	1	366.3199
245	7	2	High	1	299.6702
246	7	2	Low	0	299.6702
247	7	2	Low	0	216.358
248	7	2	High	1	283.0077
249	7	2	High	0	283.0077
250	7	2	High	1	266.3453
251	7	2	Low	1	299.6702
252	7	2	Low	0	366.3199
253	7	2	Low	1	266.3453
254	7	2	High	1	283.0077
255	7	2	Low	0	283.0077
256	7	2	High	1	382.9823
257	7	2	High	1	283.0077
258	7	2	Low	0	249.6828
259	7	2	High	1	283.0077
260	7	2	High	1	316.3326
261	7	2	Low	1	266.3453
262	7	2	Low	1	266.3453
263	7	2	High	0	283.0077
264	7	2	Low	1	366.3199
265	7	2	High	0	266.3453
266	7	2	Low	0	283.0077
267	7	2	High	0	283.0077
268	7	2	Low	1	266.3453
269	7	2	Low	0	316.3326
270	7	2	High	0	299.6702
271	7	2	Low	0	399.6448
272	7	2	Low	1	316.3326
273	7	2	High	1	332.995
274	7	2	Low	1	316.3326
275	7	2	Low	0	349.6575
276	7	2	High	1	316.3326
277	7	2	High	1	466.2945
278	7	2	High	1	332.995
279	7	2	Low	0	316.3326
280	7	2	Low	1	332.995
281	8	3	High	1	732.8935
282	8	3	Low	1	332.995
283	8	3	Low	1	366.3199
284	8	3	Low	0	316.3326
285	8	3	Low	1	599.594
286	8	3	Low	0	832.8682
287	8	3	High	0	349.6575
288	8	3	Low	0	832.8682
289	8	3	Low	1	566.2692
290	8	3	High	0	332.995
291	8	3	High	1	449.6321
292	8	3	Low	1	366.3199
293	8	3	Low	0	349.6575
294	8	3	High	1	233.0204
295	8	3	High	1	449.6321
296	8	3	Low	1	332.995
297	8	3	High	1	316.3326
298	8	3	High	0	366.3199
299	8	3	High	1	316.3326
300	8	3	High	0	849.5306
301	8	3	High	0	432.9697
302	8	3	High	0	316.3326
303	8	3	Low	0	332.995
304	8	3	Low	1	299.6702
305	8	3	Low	0	299.6702
306	8	3	Low	0	133.0458
307	8	3	Low	0	233.0204
308	8	3	Low	1	249.6828
309	8	3	Low	1	283.0077
310	8	3	Low	1	66.396
311	8	3	Low	0	382.9823
312	8	3	Low	1	716.2311
313	8	3	High	1	299.6702
314	8	3	High	1	266.3453
315	8	3	Low	1	283.0077
316	8	3	High	1	249.6828
317	8	3	High	1	283.0077
318	8	3	High	1	449.6321
319	8	3	Low	1	532.9443
320	8	3	High	1	532.9443
