TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
171	5	4	High	1	448.7135
172	5	4	Low	1	548.6248
173	5	4	Low	1	648.5361
174	5	4	Low	0	881.6624
175	5	4	High	0	498.6691
176	5	4	High	1	448.7135
177	5	4	Low	1	498.6691
178	5	4	High	0	332.1503
179	5	4	Low	0	948.2699
180	5	4	Low	1	382.106
181	5	4	High	1	398.7579
182	5	4	High	0	348.8022
183	5	4	Low	0	482.0173
184	5	4	High	1	548.6248
185	5	4	High	1	848.3586
186	5	4	High	1	432.0616
187	5	4	High	1	332.1503
188	5	4	High	0	332.1503
189	5	4	Low	1	348.8022
190	5	4	Low	0	598.5804
191	5	4	High	1	548.6248
192	5	4	High	1	415.4097
193	5	4	Low	1	615.2323
194	5	4	High	1	415.4097
195	5	4	High	1	415.4097
196	5	4	High	0	465.3654
197	5	4	Low	0	531.9729
198	5	4	High	1	365.4541
199	5	4	High	1	382.106
200	5	4	High	1	465.3654
201	6	5	Low	0	531.9729
202	6	5	High	1	332.1503
203	6	5	High	1	931.618
204	6	5	Low	0	598.5804
205	6	5	Low	1	332.1503
206	6	5	Low	1	382.106
207	6	5	Low	1	681.8398
208	6	5	Low	1	465.3654
209	6	5	Low	1	548.6248
210	6	5	Low	0	382.106
211	6	5	High	1	898.3142
212	6	5	High	1	448.7135
213	6	5	High	1	298.8466
214	6	5	High	1	415.4097
215	6	5	High	0	515.321
216	6	5	Low	0	1297.9593
217	6	5	High	1	781.7511
218	6	5	High	1	432.0616
219	6	5	High	1	365.4541
220	6	5	High	0	515.321
221	6	5	Low	0	998.2255
222	6	5	High	0	348.8022
223	6	5	Low	1	465.3654
224	6	5	Low	0	365.4541
225	6	5	Low	0	365.4541
226	6	5	Low	1	448.7135
227	6	5	Low	0	415.4097
228	6	5	High	1	681.8398
229	6	5	High	1	382.106
230	6	5	High	1	498.6691
231	6	5	High	0	398.7579
232	6	5	Low	1	748.4473
233	6	5	Low	0	415.4097
234	6	5	High	1	348.8022
235	6	5	Low	1	332.1503
236	6	5	High	1	598.5804
237	6	5	High	0	382.106
238	6	5	n/a	0	NaN
239	6	5	High	0	1031.5293
240	6	5	High	0	482.0173
241	7	6	n/a	0	NaN
242	7	6	High	1	382.106
243	7	6	High	0	432.0616
244	7	6	Low	0	348.8022
245	7	6	Low	1	598.5804
246	7	6	High	1	898.3142
247	7	6	Low	1	415.4097
248	7	6	Low	1	432.0616
249	7	6	Low	1	515.321
250	7	6	High	1	348.8022
251	7	6	High	1	382.106
252	7	6	n/a	0	NaN
253	7	6	Low	1	448.7135
254	7	6	Low	1	465.3654
255	7	6	Low	1	332.1503
256	7	6	High	1	315.4985
257	7	6	High	1	382.106
258	7	6	Low	1	731.7954
259	7	6	Low	1	498.6691
260	7	6	High	0	365.4541
261	7	6	High	1	415.4097
262	7	6	High	1	398.7579
263	7	6	Low	0	348.8022
264	7	6	High	0	365.4541
265	7	6	Low	1	332.1503
266	7	6	High	1	348.8022
267	7	6	Low	1	831.7067
268	7	6	Low	0	998.2255
269	7	6	High	1	748.4473
270	7	6	Low	1	748.4473
271	7	6	High	1	65.7203
272	7	6	High	1	398.7579
273	7	6	High	1	398.7579
274	7	6	High	0	515.321
275	7	6	High	1	332.1503
276	7	6	Low	0	498.6691
277	7	6	Low	1	365.4541
278	7	6	High	1	398.7579
279	7	6	Low	0	415.4097
280	7	6	Low	1	398.7579
281	8	7	High	1	415.4097
282	8	7	High	1	681.8398
283	8	7	High	0	581.9285
284	8	7	Low	1	298.8466
285	8	7	High	0	482.0173
286	8	7	Low	1	315.4985
287	8	7	Low	1	315.4985
288	8	7	Low	0	382.106
289	8	7	High	0	931.618
290	8	7	Low	0	398.7579
291	8	7	Low	0	681.8398
292	8	7	Low	0	815.0548
293	8	7	High	1	498.6691
294	8	7	High	1	315.4985
295	8	7	High	1	432.0616
296	8	7	High	1	298.8466
297	8	7	High	0	365.4541
298	8	7	Low	1	1014.8774
299	8	7	Low	1	348.8022
300	8	7	Low	0	365.4541
301	8	7	Low	1	415.4097
302	8	7	Low	1	398.7579
303	8	7	Low	0	715.1436
304	8	7	Low	1	348.8022
305	8	7	Low	0	382.106
306	8	7	High	1	548.6248
307	8	7	High	1	365.4541
308	8	7	Low	1	298.8466
309	8	7	Low	1	348.8022
310	8	7	Low	1	798.403
311	8	7	High	1	565.2767
312	8	7	High	1	332.1503
313	8	7	High	1	398.7579
314	8	7	High	1	648.5361
315	8	7	High	1	298.8466
316	8	7	High	1	282.1947
317	8	7	n/a	0	NaN
318	8	7	High	0	448.7135
319	8	7	Low	0	382.106
320	8	7	Low	1	382.106
