TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
1	1	3	High	1	648.5099
2	1	3	Low	1	382.084
3	1	3	Low	1	864.9809
4	1	3	Low	0	432.0389
5	1	3	Low	0	565.2518
6	1	3	High	1	815.026
7	1	3	High	0	515.297
8	1	3	High	1	382.084
9	1	3	Low	0	665.1615
10	1	3	Low	0	348.7808
11	1	3	High	0	815.026
12	1	3	High	1	348.7808
13	1	3	High	1	365.4324
14	1	3	High	1	348.7808
15	1	3	High	0	515.297
16	1	3	High	1	781.7228
17	1	3	High	1	465.3421
18	1	3	Low	0	481.9937
19	1	3	High	1	581.9034
20	1	3	High	1	415.3873
21	1	3	High	0	432.0389
22	1	3	High	0	748.4196
23	1	3	Low	1	465.3421
24	1	3	Low	0	515.297
25	1	3	High	0	348.7808
26	1	3	Low	1	332.1292
27	1	3	High	1	681.8131
28	1	3	High	1	432.0389
29	1	3	High	1	398.7357
30	1	3	Low	0	382.084
31	1	3	High	1	398.7357
32	1	3	High	1	332.1292
33	1	3	High	0	665.1615
34	1	3	High	1	598.555
35	1	3	High	0	298.826
36	1	3	Low	1	382.084
37	1	3	High	0	815.026
38	1	3	Low	1	432.0389
39	1	3	High	0	498.6454
40	1	3	Low	1	415.3873
41	2	4	Low	1	1231.3164
42	2	4	Low	0	348.7808
43	2	4	High	0	415.3873
44	2	4	Low	1	498.6454
45	2	4	Low	0	415.3873
46	2	4	High	1	681.8131
47	2	4	High	1	631.8583
48	2	4	Low	0	415.3873
49	2	4	High	1	415.3873
50	2	4	High	1	415.3873
51	2	4	High	1	365.4324
52	2	4	High	0	348.7808
53	2	4	Low	0	448.6905
54	2	4	High	1	465.3421
55	2	4	High	1	348.7808
56	2	4	High	1	382.084
57	2	4	Low	0	398.7357
58	2	4	High	1	415.3873
59	2	4	High	1	432.0389
60	2	4	High	0	465.3421
61	2	4	Low	0	565.2518
62	2	4	High	1	432.0389
63	2	4	High	1	382.084
64	2	4	High	1	531.9486
65	2	4	High	1	648.5099
66	2	4	High	1	382.084
67	2	4	High	1	498.6454
68	2	4	High	1	398.7357
69	2	4	High	1	498.6454
70	2	4	High	1	432.0389
71	2	4	High	1	548.6002
72	2	4	High	0	382.084
73	2	4	High	0	415.3873
74	2	4	Low	1	415.3873
75	2	4	Low	0	398.7357
76	2	4	High	0	382.084
77	2	4	High	1	382.084
78	2	4	High	1	332.1292
79	2	4	High	1	498.6454
80	2	4	Low	0	715.1163
81	3	5	Low	1	765.0712
82	3	5	Low	0	415.3873
83	3	5	Low	0	631.8583
84	3	5	Low	0	332.1292
85	3	5	High	0	598.555
86	3	5	High	1	432.0389
87	3	5	High	1	415.3873
88	3	5	Low	1	498.6454
89	3	5	High	0	432.0389
90	3	5	Low	0	565.2518
91	3	5	Low	1	1297.9229
92	3	5	Low	1	765.0712
93	3	5	Low	1	1397.8326
94	3	5	Low	0	598.555
95	3	5	High	0	731.768
96	3	5	Low	0	515.297
97	3	5	Low	1	398.7357
98	3	5	Low	0	548.6002
99	3	5	Low	0	665.1615
100	3	5	High	1	498.6454
101	3	5	High	1	1031.497
102	3	5	High	1	382.084
103	3	5	High	1	398.7357
104	3	5	High	1	465.3421
105	3	5	High	1	581.9034
106	3	5	High	1	481.9937
107	3	5	High	0	631.8583
108	3	5	High	0	398.7357
109	3	5	Low	1	681.8131
110	3	5	High	1	665.1615
111	3	5	High	0	465.3421
112	3	5	Low	0	598.555
113	3	5	High	1	415.3873
114	3	5	High	1	382.084
115	3	5	High	1	432.0389
116	3	5	High	1	465.3421
117	3	5	High	1	465.3421
118	3	5	High	1	415.3873
119	3	5	High	0	415.3873
120	3	5	High	0	432.0389
121	4	6	Low	0	1331.2261
122	4	6	High	1	432.0389
123	4	6	High	1	398.7357
124	4	6	High	1	382.084
125	4	6	High	1	448.6905
126	4	6	High	0	465.3421
127	4	6	High	0	348.7808
128	4	6	High	0	731.768
129	4	6	High	1	415.3873
130	4	6	High	1	548.6002
131	4	6	Low	0	615.2067
132	4	6	High	1	382.084
133	4	6	High	1	382.084
134	4	6	High	0	382.084
135	4	6	Low	1	332.1292
136	4	6	Low	1	548.6002
137	4	6	High	1	681.8131
138	4	6	High	1	1347.8777
139	4	6	Low	0	981.5422
140	4	6	High	1	698.4647
141	4	6	High	1	948.239
142	4	6	Low	0	1014.8454
143	4	6	High	1	565.2518
144	4	6	High	1	348.7808
145	4	6	High	1	481.9937
146	4	6	High	1	332.1292
147	4	6	High	0	398.7357
148	4	6	High	0	964.8906
149	4	6	High	1	465.3421
150	4	6	High	0	298.826
151	4	6	Low	0	815.026
152	4	6	High	1	432.0389
153	4	6	High	1	415.3873
154	4	6	High	1	481.9937
155	4	6	High	1	498.6454
156	4	6	High	1	432.0389
157	4	6	Low	0	765.0712
158	4	6	High	1	498.6454
159	4	6	High	1	432.0389
160	4	6	High	1	398.7357
161	5	7	High	1	898.5217
162	5	7	High	1	382.257
163	5	7	High	1	315.6422
164	5	7	High	0	448.8718
165	5	7	Low	1	348.9496
166	5	7	High	1	332.2959
167	5	7	High	1	332.2959
168	5	7	High	1	465.5255
169	5	7	High	1	365.6033
170	5	7	Low	0	465.5255
171	5	7	High	1	365.6033
172	5	7	High	1	365.6033
173	5	7	High	1	365.6033
174	5	7	Low	0	348.9496
175	5	7	High	1	765.2921
176	5	7	High	0	448.8718
177	5	7	High	1	348.9496
178	5	7	High	1	432.2181
179	5	7	High	1	448.8718
180	5	7	High	0	482.1792
181	5	7	High	1	632.0625
182	5	7	High	0	332.2959
183	5	7	High	0	365.6033
184	5	7	Low	1	365.6033
185	5	7	Low	1	432.2181
186	5	7	High	1	398.9107
187	5	7	High	1	382.257
188	5	7	High	1	398.9107
189	5	7	Low	0	548.794
190	5	7	High	1	315.6422
191	5	7	High	1	365.6033
192	5	7	High	0	432.2181
193	5	7	High	1	432.2181
194	5	7	High	0	315.6422
195	5	7	Low	0	382.257
196	5	7	High	0	432.2181
197	5	7	High	1	398.9107
198	5	7	High	1	398.9107
199	5	7	High	1	515.4866
200	5	7	Low	1	465.5255
201	6	8	Low	0	931.8291
202	6	8	Low	0	432.2181
203	6	8	High	0	348.9496
204	6	8	High	1	398.9107
205	6	8	High	1	348.9496
206	6	8	High	1	348.9496
207	6	8	High	1	365.6033
208	6	8	High	0	348.9496
209	6	8	High	1	382.257
210	6	8	Low	0	398.9107
211	6	8	High	1	398.9107
212	6	8	High	0	348.9496
213	6	8	High	1	315.6422
214	6	8	High	1	365.6033
215	6	8	High	1	365.6033
216	6	8	Low	0	565.4477
217	6	8	High	1	448.8718
218	6	8	High	1	415.5644
219	6	8	High	1	498.8329
220	6	8	High	1	432.2181
221	6	8	Low	1	682.0236
222	6	8	High	1	715.331
223	6	8	High	0	398.9107
224	6	8	High	1	465.5255
225	6	8	High	1	682.0236
226	6	8	High	1	365.6033
227	6	8	Low	0	415.5644
228	6	8	High	0	465.5255
229	6	8	High	0	598.7551
230	6	8	High	0	315.6422
231	6	8	High	1	632.0625
232	6	8	High	1	382.257
233	6	8	High	1	382.257
234	6	8	Low	0	1015.0976
235	6	8	High	1	398.9107
236	6	8	High	1	398.9107
237	6	8	High	1	398.9107
238	6	8	High	1	448.8718
239	6	8	High	1	465.5255
240	6	8	High	1	548.794
241	7	1	Low	0	748.6384
242	7	1	High	1	482.1792
243	7	1	High	1	1048.405
244	7	1	High	1	298.9885
245	7	1	High	1	382.257
246	7	1	High	1	532.1403
247	7	1	Low	0	415.5644
248	7	1	High	1	315.6422
249	7	1	High	1	332.2959
250	7	1	High	1	382.257
251	7	1	High	0	798.5995
252	7	1	High	1	398.9107
253	7	1	High	0	415.5644
254	7	1	High	0	365.6033
255	7	1	High	0	815.2532
256	7	1	Low	0	448.8718
257	7	1	High	0	482.1792
258	7	1	High	1	432.2181
259	7	1	High	0	432.2181
260	7	1	Low	0	465.5255
261	7	1	Low	0	582.1014
262	7	1	High	0	315.6422
263	7	1	High	0	365.6033
264	7	1	Low	1	448.8718
265	7	1	Low	0	448.8718
266	7	1	High	1	398.9107
267	7	1	High	0	415.5644
268	7	1	High	1	665.3699
269	7	1	High	1	465.5255
270	7	1	Low	1	565.4477
271	7	1	Low	0	332.2959
272	7	1	High	1	731.9847
273	7	1	High	1	332.2959
274	7	1	Low	0	448.8718
275	7	1	High	1	365.6033
276	7	1	High	0	348.9496
277	7	1	High	0	398.9107
278	7	1	High	1	465.5255
279	7	1	High	0	382.257
280	7	1	Low	1	598.7551
281	8	2	Low	1	648.7162
282	8	2	Low	0	348.9496
283	8	2	Low	1	515.4866
284	8	2	High	1	482.1792
285	8	2	High	0	348.9496
286	8	2	Low	0	398.9107
287	8	2	Low	1	365.6033
288	8	2	Low	1	515.4866
289	8	2	Low	1	415.5644
290	8	2	Low	0	448.8718
291	8	2	Low	1	665.3699
292	8	2	Low	0	348.9496
293	8	2	High	1	515.4866
294	8	2	Low	0	632.0625
295	8	2	High	1	348.9496
296	8	2	High	1	365.6033
297	8	2	High	0	382.257
298	8	2	High	0	482.1792
299	8	2	Low	0	582.1014
300	8	2	Low	0	615.4088
301	8	2	Low	1	415.5644
302	8	2	Low	0	448.8718
303	8	2	High	1	382.257
304	8	2	High	1	365.6033
305	8	2	High	1	348.9496
306	8	2	High	0	482.1792
307	8	2	High	1	365.6033
308	8	2	High	1	432.2181
309	8	2	High	1	348.9496
310	8	2	High	1	465.5255
311	8	2	Low	1	498.8329
312	8	2	High	1	465.5255
313	8	2	High	1	432.2181
314	8	2	High	1	448.8718
315	8	2	High	1	865.2143
316	8	2	High	1	565.4477
317	8	2	High	1	432.2181
318	8	2	High	1	448.8718
319	8	2	High	1	348.9496
320	8	2	High	1	348.9496
