TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
1	1	2	n/a	0	NaN
2	1	2	n/a	0	NaN
3	1	2	n/a	0	NaN
4	1	2	n/a	0	NaN
5	1	2	n/a	0	NaN
6	1	2	High	1	316.1106
7	1	2	High	1	882.5379
8	1	2	High	1	765.9205
9	1	2	High	1	982.4957
10	1	2	High	0	949.1764
11	1	2	Low	1	649.3031
12	1	2	Low	1	715.9416
13	1	2	Low	1	566.005
14	1	2	High	1	799.2398
15	1	2	High	1	599.3243
16	1	2	High	0	732.6013
17	1	2	Low	0	1065.7938
18	1	2	High	1	965.8361
19	1	2	Low	1	582.6646
20	1	2	Low	1	682.6224
21	1	2	High	0	749.2609
22	1	2	Low	0	1165.7516
23	1	2	Low	1	299.451
24	1	2	Low	0	632.6435
25	1	2	High	1	699.282
26	1	2	High	0	832.559
27	1	2	High	1	715.9416
28	1	2	Low	0	466.0472
29	1	2	High	1	432.728
30	1	2	Low	1	1398.9864
31	1	2	Low	1	782.5802
32	1	2	n/a	0	NaN
33	1	2	Low	0	449.3876
34	1	2	High	1	416.0683
35	1	2	Low	1	599.3243
36	1	2	High	0	466.0472
37	1	2	Low	0	316.1106
38	1	2	Low	1	549.3454
39	1	2	Low	1	349.4298
40	1	2	Low	1	316.1106
41	2	3	Low	1	1049.1342
42	2	3	Low	0	549.3454
43	2	3	Low	0	366.0895
44	2	3	Low	1	516.0261
45	2	3	High	1	399.4087
46	2	3	Low	0	532.6857
47	2	3	Low	1	249.4721
48	2	3	High	1	549.3454
49	2	3	Low	0	299.451
50	2	3	Low	0	16.2373
51	2	3	High	0	732.6013
52	2	3	Low	0	532.6857
53	2	3	Low	0	282.7913
54	2	3	Low	1	466.0472
55	2	3	High	0	1065.7938
56	2	3	Low	1	366.0895
57	2	3	High	1	615.9839
58	2	3	High	1	615.9839
59	2	3	High	1	532.6857
60	2	3	High	0	582.6646
61	2	3	Low	0	849.2187
62	2	3	Low	1	932.5168
63	2	3	Low	0	799.2398
64	2	3	Low	0	466.0472
65	2	3	Low	0	349.4298
66	2	3	High	1	649.3031
67	2	3	High	1	299.451
68	2	3	High	1	466.0472
69	2	3	High	0	1099.1131
70	2	3	Low	0	782.5802
71	2	3	High	0	749.2609
72	2	3	Low	0	416.0683
73	2	3	High	1	516.0261
74	2	3	High	0	899.1975
75	2	3	Low	0	382.7491
76	2	3	High	0	366.0895
77	2	3	High	0	366.0895
78	2	3	High	0	132.8547
79	2	3	High	1	466.0472
80	2	3	High	0	499.3665
81	3	4	High	0	1299.0286
82	3	4	Low	1	366.0895
83	3	4	Low	1	482.7069
84	3	4	Low	1	416.0683
85	3	4	High	1	582.6646
86	3	4	High	1	466.0472
87	3	4	High	1	665.9628
88	3	4	High	0	482.7069
89	3	4	Low	1	416.0683
90	3	4	Low	1	466.0472
91	3	4	Low	0	665.9628
92	3	4	High	1	432.728
93	3	4	High	1	915.8572
94	3	4	High	1	516.0261
95	3	4	High	1	582.6646
96	3	4	Low	1	566.005
97	3	4	High	1	682.6224
98	3	4	High	1	599.3243
99	3	4	High	1	1165.7516
100	3	4	High	1	682.6224
101	3	4	Low	0	682.6224
102	3	4	High	1	649.3031
103	3	4	High	1	599.3243
104	3	4	High	1	566.005
105	3	4	High	0	1032.4746
106	3	4	Low	1	649.3031
107	3	4	Low	1	449.3876
108	3	4	Low	1	516.0261
109	3	4	Low	0	382.7491
110	3	4	Low	1	516.0261
111	3	4	Low	1	482.7069
112	3	4	Low	1	632.6435
113	3	4	Low	0	832.559
114	3	4	High	1	532.6857
115	3	4	High	1	366.0895
116	3	4	High	1	432.728
117	3	4	High	1	466.0472
118	3	4	High	0	482.7069
119	3	4	High	0	416.0683
120	3	4	High	1	416.0683
121	4	5	Low	1	932.5168
122	4	5	Low	1	432.728
123	4	5	Low	1	282.7913
124	4	5	Low	1	549.3454
125	4	5	High	1	449.3876
126	4	5	High	1	449.3876
127	4	5	High	0	416.0683
128	4	5	Low	0	499.3665
129	4	5	Low	1	366.0895
130	4	5	Low	0	382.7491
131	4	5	Low	0	632.6435
132	4	5	Low	1	532.6857
133	4	5	Low	1	615.9839
134	4	5	Low	1	416.0683
135	4	5	Low	0	582.6646
136	4	5	High	1	516.0261
137	4	5	Low	1	682.6224
138	4	5	Low	0	382.7491
139	4	5	Low	0	765.9205
140	4	5	Low	1	466.0472
141	4	5	Low	1	649.3031
142	4	5	Low	1	949.1764
143	4	5	High	1	399.4087
144	4	5	High	1	466.0472
145	4	5	Low	1	1065.7938
146	4	5	Low	0	632.6435
147	4	5	High	1	382.7491
148	4	5	High	0	832.559
149	4	5	Low	0	832.559
150	4	5	Low	0	466.0472
151	4	5	Low	0	649.3031
152	4	5	Low	0	982.4957
153	4	5	Low	1	466.0472
154	4	5	High	1	615.9839
155	4	5	High	0	765.9205
156	4	5	Low	0	416.0683
157	4	5	Low	0	466.0472
158	4	5	Low	1	499.3665
159	4	5	Low	0	482.7069
160	4	5	Low	1	566.005
161	5	6	High	1	983.1537
162	5	6	High	1	999.8189
163	5	6	High	1	699.846
164	5	6	High	1	499.8641
165	5	6	Low	1	683.1809
166	5	6	Low	0	933.1582
167	5	6	High	1	916.4931
168	5	6	High	1	499.8641
169	5	6	Low	1	449.8687
170	5	6	High	1	1133.1401
171	5	6	High	0	683.1809
172	5	6	High	0	366.5429
173	5	6	Low	0	366.5429
174	5	6	High	0	933.1582
175	5	6	High	0	783.1718
176	5	6	High	1	499.8641
177	5	6	High	1	983.1537
178	5	6	High	1	399.8732
179	5	6	Low	1	533.1945
180	5	6	Low	1	599.8551
181	5	6	Low	1	649.8506
182	5	6	High	0	733.1764
183	5	6	High	1	533.1945
184	5	6	High	1	833.1673
185	5	6	Low	0	799.837
186	5	6	High	1	633.1854
187	5	6	High	1	499.8641
188	5	6	Low	0	516.5293
189	5	6	Low	1	433.2035
190	5	6	Low	1	583.1899
191	5	6	Low	1	749.8415
192	5	6	High	0	466.5338
193	5	6	High	1	533.1945
194	5	6	High	1	533.1945
195	5	6	High	1	1399.7826
196	5	6	Low	1	566.5248
197	5	6	Low	0	499.8641
198	5	6	Low	1	466.5338
199	5	6	High	1	333.2126
200	5	6	Low	0	416.5384
201	6	7	Low	1	533.1945
202	6	7	Low	1	583.1899
203	6	7	Low	1	316.5474
204	6	7	Low	1	366.5429
205	6	7	High	1	516.5293
206	6	7	High	1	366.5429
207	6	7	Low	0	566.5248
208	6	7	High	0	299.8823
209	6	7	Low	1	349.8777
210	6	7	Low	1	316.5474
211	6	7	High	1	366.5429
212	6	7	Low	0	583.1899
213	6	7	Low	0	433.2035
214	6	7	High	1	283.2171
215	6	7	High	1	433.2035
216	6	7	High	1	449.8687
217	6	7	Low	0	383.208
218	6	7	Low	1	466.5338
219	6	7	Low	1	966.4886
220	6	7	Low	1	899.8279
221	6	7	High	0	516.5293
222	6	7	Low	1	483.199
223	6	7	High	1	449.8687
224	6	7	High	1	483.199
225	6	7	High	1	399.8732
226	6	7	High	1	366.5429
227	6	7	High	1	316.5474
228	6	7	High	0	466.5338
229	6	7	High	1	316.5474
230	6	7	High	0	499.8641
231	6	7	High	1	316.5474
232	6	7	Low	0	399.8732
233	6	7	Low	0	516.5293
234	6	7	High	1	316.5474
235	6	7	Low	0	633.1854
236	6	7	Low	0	383.208
237	6	7	Low	1	349.8777
238	6	7	Low	1	483.199
239	6	7	High	0	566.5248
240	6	7	Low	1	316.5474
241	7	8	High	0	699.846
242	7	8	High	1	366.5429
243	7	8	High	1	449.8687
244	7	8	High	0	416.5384
245	7	8	High	1	449.8687
246	7	8	High	1	383.208
247	7	8	High	1	333.2126
248	7	8	High	1	599.8551
249	7	8	Low	0	566.5248
250	7	8	Low	0	416.5384
251	7	8	Low	1	549.8596
252	7	8	Low	1	449.8687
253	7	8	High	1	333.2126
254	7	8	High	1	566.5248
255	7	8	High	0	466.5338
256	7	8	Low	0	433.2035
257	7	8	High	1	516.5293
258	7	8	Low	0	349.8777
259	7	8	High	0	449.8687
260	7	8	Low	0	649.8506
261	7	8	Low	0	649.8506
262	7	8	High	0	483.199
263	7	8	High	0	499.8641
264	7	8	High	1	533.1945
265	7	8	High	1	383.208
266	7	8	High	0	483.199
267	7	8	Low	1	483.199
268	7	8	Low	0	449.8687
269	7	8	High	1	249.8868
270	7	8	Low	0	249.8868
271	7	8	High	1	399.8732
272	7	8	High	1	516.5293
273	7	8	Low	0	683.1809
274	7	8	Low	1	383.208
275	7	8	Low	0	466.5338
276	7	8	High	0	349.8777
277	7	8	Low	0	366.5429
278	7	8	High	1	283.2171
279	7	8	High	1	483.199
280	7	8	Low	0	349.8777
281	8	1	n/a	0	NaN
282	8	1	High	1	499.8641
283	8	1	High	1	449.8687
284	8	1	High	1	383.208
285	8	1	Low	0	449.8687
286	8	1	Low	0	416.5384
287	8	1	Low	1	633.1854
288	8	1	High	1	516.5293
289	8	1	High	1	599.8551
290	8	1	High	1	516.5293
291	8	1	High	0	466.5338
292	8	1	High	1	733.1764
293	8	1	High	1	416.5384
294	8	1	High	1	666.5157
295	8	1	Low	0	383.208
296	8	1	Low	1	399.8732
297	8	1	High	1	816.5021
298	8	1	High	1	566.5248
299	8	1	Low	0	883.1628
300	8	1	High	1	816.5021
301	8	1	Low	1	466.5338
302	8	1	High	1	799.837
303	8	1	High	0	399.8732
304	8	1	Low	1	799.837
305	8	1	High	1	333.2126
306	8	1	Low	0	333.2126
307	8	1	High	1	516.5293
308	8	1	High	0	483.199
309	8	1	High	0	766.5067
310	8	1	Low	0	466.5338
311	8	1	High	1	916.4931
312	8	1	High	1	599.8551
313	8	1	High	1	616.5203
314	8	1	High	1	383.208
315	8	1	High	1	583.1899
316	8	1	Low	0	566.5248
317	8	1	Low	1	416.5384
318	8	1	High	0	633.1854
319	8	1	High	0	549.8596
320	8	1	High	1	1266.4614
