TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
102	3	6	Low	1	1016.0669
103	3	6	Low	1	582.8624
104	3	6	Low	1	582.8624
105	3	6	Low	1	699.4944
106	3	6	Low	0	532.8773
107	3	6	High	1	449.5687
108	3	6	High	1	566.2007
109	3	6	High	1	482.8922
110	3	6	High	1	516.2156
111	3	6	High	1	449.5687
112	3	6	High	1	416.2453
113	3	6	High	1	549.539
114	3	6	High	1	449.5687
115	3	6	High	1	499.5539
116	3	6	High	1	599.5241
117	3	6	High	1	432.907
118	3	6	High	1	616.1858
119	3	6	High	1	466.2305
120	3	6	High	1	399.5836
121	4	7	High	1	516.2156
122	4	7	High	0	532.8773
123	4	7	Low	1	632.8476
124	4	7	Low	0	482.8922
125	4	7	High	1	332.9368
126	4	7	Low	0	582.8624
127	4	7	High	0	416.2453
128	4	7	High	0	516.2156
129	4	7	Low	1	832.7881
130	4	7	Low	1	782.8029
131	4	7	Low	1	582.8624
132	4	7	Low	0	549.539
133	4	7	High	0	449.5687
134	4	7	Low	1	416.2453
135	4	7	Low	1	1049.3903
136	4	7	Low	1	649.5093
137	4	7	Low	1	366.2602
138	4	7	Low	0	382.9219
139	4	7	High	1	466.2305
140	4	7	High	1	466.2305
141	4	7	Low	0	832.7881
142	4	7	Low	0	599.5241
143	4	7	High	1	399.5836
144	4	7	High	1	582.8624
145	4	7	High	1	499.5539
146	4	7	High	1	549.539
147	4	7	High	1	682.8327
148	4	7	High	0	532.8773
149	4	7	Low	1	466.2305
150	4	7	Low	0	766.1412
151	4	7	High	1	382.9219
152	4	7	High	0	399.5836
153	4	7	Low	1	482.8922
154	4	7	Low	1	632.8476
155	4	7	Low	0	532.8773
156	4	7	High	1	532.8773
157	4	7	High	1	716.1561
158	4	7	Low	0	566.2007
159	4	7	High	1	399.5836
160	4	7	High	1	449.5687
161	5	8	High	1	866.0631
162	5	8	High	1	499.515
163	5	8	High	1	416.2086
164	5	8	High	1	399.5473
165	5	8	High	1	366.2247
166	5	8	High	0	349.5635
167	5	8	Low	1	349.5635
168	5	8	Low	1	382.886
169	5	8	Low	1	399.5473
170	5	8	Low	0	432.8699
171	5	8	High	0	499.515
172	5	8	Low	1	349.5635
173	5	8	Low	1	482.8537
174	5	8	Low	1	416.2086
175	5	8	Low	1	849.4018
176	5	8	Low	0	582.8214
177	5	8	High	0	432.8699
178	5	8	Low	1	432.8699
179	5	8	Low	0	466.1924
180	5	8	Low	0	349.5635
181	5	8	High	1	466.1924
182	5	8	High	1	582.8214
183	5	8	High	1	416.2086
184	5	8	High	1	532.8375
185	5	8	High	1	432.8699
186	5	8	High	1	416.2086
187	5	8	High	0	482.8537
188	5	8	Low	1	399.5473
189	5	8	Low	0	549.4988
190	5	8	High	1	632.8052
191	5	8	High	0	482.8537
192	5	8	Low	1	499.515
193	5	8	Low	0	666.1277
194	5	8	High	1	516.1762
195	5	8	High	1	432.8699
196	5	8	High	1	549.4988
197	5	8	High	1	549.4988
198	5	8	Low	1	349.5635
199	5	8	Low	0	516.1762
200	5	8	High	1	699.4503
201	6	1	n/a	0	NaN
202	6	1	High	1	432.8699
203	6	1	High	1	766.0954
204	6	1	High	1	382.886
205	6	1	High	0	432.8699
206	6	1	High	0	466.1924
207	6	1	Low	1	666.1277
208	6	1	Low	1	499.515
209	6	1	Low	0	416.2086
210	6	1	High	1	432.8699
211	6	1	High	1	432.8699
212	6	1	High	1	466.1924
213	6	1	High	1	399.5473
214	6	1	High	1	1132.6435
215	6	1	High	1	566.1601
216	6	1	High	1	482.8537
217	6	1	High	1	449.5311
218	6	1	High	1	582.8214
219	6	1	High	1	549.4988
220	6	1	High	1	682.789
221	6	1	High	1	582.8214
222	6	1	High	0	466.1924
223	6	1	Low	0	382.886
224	6	1	High	0	449.5311
225	6	1	High	1	366.2247
226	6	1	Low	1	366.2247
227	6	1	High	1	366.2247
228	6	1	Low	1	416.2086
229	6	1	High	1	382.886
230	6	1	Low	1	432.8699
231	6	1	Low	0	632.8052
232	6	1	High	0	482.8537
233	6	1	n/a	0	NaN
234	6	1	Low	0	782.7567
235	6	1	Low	1	866.0631
236	6	1	High	0	549.4988
237	6	1	Low	1	499.515
238	6	1	Low	1	349.5635
239	6	1	Low	0	266.2571
240	6	1	High	1	432.8699
241	7	2	Low	1	499.515
242	7	2	Low	0	466.1924
243	7	2	High	1	532.8375
244	7	2	High	1	599.4826
245	7	2	High	1	466.1924
246	7	2	High	1	499.515
247	7	2	High	0	649.4665
248	7	2	High	0	482.8537
249	7	2	Low	0	482.8537
250	7	2	Low	0	516.1762
251	7	2	Low	1	532.8375
252	7	2	High	0	566.1601
253	7	2	Low	1	382.886
254	7	2	Low	1	432.8699
255	7	2	Low	0	616.1439
256	7	2	Low	1	566.1601
257	7	2	Low	1	566.1601
258	7	2	Low	0	566.1601
259	7	2	Low	0	449.5311
260	7	2	High	0	332.9022
261	7	2	Low	0	499.515
262	7	2	High	1	649.4665
263	7	2	High	1	516.1762
264	7	2	High	0	466.1924
265	7	2	Low	1	499.515
266	7	2	Low	0	632.8052
267	7	2	High	1	799.418
268	7	2	High	1	1032.6758
269	7	2	Low	0	449.5311
270	7	2	High	1	532.8375
271	7	2	High	0	649.4665
272	7	2	High	1	999.3533
273	7	2	Low	0	632.8052
274	7	2	High	1	482.8537
275	7	2	High	0	482.8537
276	7	2	Low	0	516.1762
277	7	2	Low	1	449.5311
278	7	2	High	1	416.2086
279	7	2	Low	1	316.2409
280	7	2	Low	0	449.5311
281	8	3	Low	0	799.418
282	8	3	High	0	532.8375
283	8	3	High	0	399.5473
284	8	3	Low	1	399.5473
285	8	3	Low	0	366.2247
286	8	3	High	1	299.5796
287	8	3	Low	1	466.1924
288	8	3	Low	1	332.9022
289	8	3	Low	1	332.9022
290	8	3	Low	1	282.9184
291	8	3	Low	0	682.789
292	8	3	Low	1	532.8375
293	8	3	Low	1	399.5473
294	8	3	Low	1	532.8375
295	8	3	Low	0	466.1924
296	8	3	High	1	416.2086
297	8	3	High	1	416.2086
298	8	3	High	1	382.886
299	8	3	High	1	482.8537
300	8	3	High	1	499.515
301	8	3	High	0	832.7405
302	8	3	High	1	482.8537
303	8	3	High	1	382.886
304	8	3	High	1	582.8214
305	8	3	High	1	566.1601
306	8	3	High	1	582.8214
307	8	3	High	1	416.2086
308	8	3	High	0	549.4988
309	8	3	High	1	416.2086
310	8	3	High	0	382.886
311	8	3	Low	0	632.8052
312	8	3	Low	1	549.4988
313	8	3	Low	1	582.8214
314	8	3	Low	0	682.789
315	8	3	Low	0	482.8537
316	8	3	High	0	399.5473
317	8	3	High	1	382.886
318	8	3	Low	0	332.9022
319	8	3	High	1	382.886
320	8	3	High	1	399.5473
