TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
1	1	2	High	1	532.1659
2	1	2	High	1	315.6642
3	1	2	Low	0	348.9722
4	1	2	High	1	482.204
5	1	2	High	1	1098.4012
6	1	2	High	0	1181.671
7	1	2	High	1	498.858
8	1	2	High	1	465.55
9	1	2	High	1	515.5119
10	1	2	High	1	898.5534
11	1	2	High	1	915.2074
12	1	2	High	1	465.55
13	1	2	High	1	415.5881
14	1	2	High	1	865.2455
15	1	2	High	0	1181.671
16	1	2	n/a	0	NaN
16	1	2	n/a	0	NaN
17	1	2	High	1	448.896
18	1	2	High	0	815.2835
19	1	2	High	0	1115.0551
20	1	2	Low	0	1048.4392
21	1	2	High	1	482.204
22	1	2	High	1	565.4739
23	1	2	High	1	448.896
24	1	2	High	1	632.0898
25	1	2	Low	1	498.858
26	1	2	High	1	482.204
27	1	2	Low	1	948.5154
28	1	2	High	1	1148.3631
29	1	2	High	1	565.4739
30	1	2	Low	0	482.204
31	1	2	Low	1	665.3977
32	1	2	High	1	1131.7091
33	1	2	High	1	398.9341
34	1	2	High	1	1098.4012
35	1	2	High	0	698.7057
36	1	2	High	0	798.6296
37	1	2	Low	1	548.8199
38	1	2	Low	0	498.858
39	1	2	Low	0	282.3563
40	1	2	Low	1	299.0102
41	2	3	n/a	0	NaN
41	2	3	n/a	0	NaN
42	2	3	High	0	598.7818
43	2	3	High	1	282.3563
44	2	3	High	1	732.0137
45	2	3	High	1	565.4739
46	2	3	High	1	365.6261
47	2	3	High	1	648.7438
48	2	3	High	1	482.204
49	2	3	High	0	498.858
50	2	3	Low	0	665.3977
51	2	3	High	1	848.5915
52	2	3	Low	0	748.6676
53	2	3	Low	1	482.204
54	2	3	High	1	582.1279
55	2	3	High	1	798.6296
56	2	3	High	1	732.0137
57	2	3	Low	0	565.4739
58	2	3	High	1	565.4739
59	2	3	High	0	765.3216
60	2	3	High	1	548.8199
61	2	3	Low	0	548.8199
62	2	3	Low	0	715.3597
63	2	3	High	0	482.204
64	2	3	High	1	482.204
65	2	3	High	1	482.204
66	2	3	High	1	415.5881
67	2	3	High	1	532.1659
68	2	3	High	1	765.3216
69	2	3	High	1	648.7438
70	2	3	High	1	515.5119
71	2	3	High	1	765.3216
72	2	3	High	1	615.4358
73	2	3	High	1	598.7818
74	2	3	High	1	565.4739
75	2	3	High	1	548.8199
76	2	3	High	0	532.1659
77	2	3	High	1	582.1279
78	2	3	High	0	748.6676
79	2	3	High	1	698.7057
80	2	3	High	1	565.4739
81	3	4	n/a	0	NaN
81	3	4	n/a	0	NaN
82	3	4	High	1	432.2421
83	3	4	High	1	432.2421
84	3	4	High	1	781.9756
85	3	4	High	1	448.896
86	3	4	High	1	565.4739
87	3	4	High	1	682.0517
88	3	4	Low	0	299.0102
89	3	4	High	1	598.7818
90	3	4	High	1	865.2455
91	3	4	High	1	732.0137
92	3	4	High	0	798.6296
93	3	4	High	1	498.858
94	3	4	High	1	548.8199
95	3	4	High	1	515.5119
96	3	4	High	1	998.4773
97	3	4	High	0	648.7438
98	3	4	High	1	615.4358
99	3	4	High	0	615.4358
100	3	4	High	1	515.5119
101	3	4	High	0	1148.3631
102	3	4	High	0	582.1279
103	3	4	High	1	1214.979
104	3	4	High	1	582.1279
105	3	4	High	1	565.4739
106	3	4	High	1	515.5119
107	3	4	High	1	698.7057
108	3	4	High	1	915.2074
109	3	4	High	1	981.8233
110	3	4	High	1	1331.5568
111	3	4	High	0	848.5915
112	3	4	High	0	1364.8648
113	3	4	High	0	598.7818
114	3	4	High	0	398.9341
115	3	4	Low	0	965.1693
116	3	4	High	1	432.2421
117	3	4	High	1	548.8199
118	3	4	High	1	548.8199
119	3	4	High	1	682.0517
120	3	4	High	1	715.3597
121	4	5	High	1	1264.9409
122	4	5	High	1	1414.8267
123	4	5	High	1	548.8199
124	4	5	High	1	515.5119
125	4	5	High	1	432.2421
126	4	5	High	1	865.2455
127	4	5	High	1	648.7438
128	4	5	High	0	548.8199
129	4	5	High	1	648.7438
130	4	5	High	1	448.896
131	4	5	High	1	831.9375
132	4	5	High	1	615.4358
133	4	5	High	1	532.1659
134	4	5	High	1	415.5881
135	4	5	High	1	432.2421
136	4	5	High	1	565.4739
137	4	5	High	1	498.858
138	4	5	High	1	698.7057
139	4	5	High	1	598.7818
140	4	5	High	0	682.0517
141	4	5	High	1	598.7818
142	4	5	High	1	781.9756
143	4	5	High	1	798.6296
144	4	5	High	1	1065.0932
145	4	5	High	1	715.3597
146	4	5	High	0	382.2801
147	4	5	High	1	598.7818
148	4	5	High	1	582.1279
149	4	5	High	1	415.5881
150	4	5	High	1	432.2421
151	4	5	High	0	1015.1313
152	4	5	High	0	665.3977
153	4	5	High	0	398.9341
154	4	5	Low	0	698.7057
155	4	5	High	1	415.5881
156	4	5	High	1	398.9341
157	4	5	High	0	415.5881
158	4	5	High	1	465.55
159	4	5	High	1	482.204
160	4	5	High	1	365.6261
161	5	6	Low	1	831.9275
162	5	6	Low	0	515.5037
163	5	6	Low	1	398.9265
164	5	6	Low	0	382.2726
165	5	6	Low	0	382.2726
166	5	6	High	1	415.5804
167	5	6	High	1	415.5804
168	5	6	High	1	765.312
169	5	6	High	0	698.6965
170	5	6	High	0	715.3503
171	5	6	High	1	432.2343
172	5	6	High	0	515.5037
173	5	6	High	1	532.1576
174	5	6	Low	1	648.7348
174	5	6	Low	1	448.8882
175	5	6	Low	0	732.0042
176	5	6	Low	1	582.1192
177	5	6	Low	0	448.8882
178	5	6	Low	0	482.1959
179	5	6	High	0	348.9648
180	5	6	Low	0	365.6187
181	5	6	Low	1	482.1959
182	5	6	Low	1	515.5037
183	5	6	Low	0	432.2343
184	5	6	Low	0	398.9265
185	5	6	Low	0	598.7731
186	5	6	High	1	465.542
187	5	6	High	1	465.542
188	5	6	High	0	498.8498
189	5	6	High	1	448.8882
190	5	6	High	0	482.1959
191	5	6	High	1	648.7348
192	5	6	High	1	1264.9286
193	5	6	High	0	615.427
194	5	6	High	1	548.8115
195	5	6	High	1	515.5037
196	5	6	High	1	398.9265
197	5	6	High	1	448.8882
198	5	6	High	1	482.1959
199	5	6	High	1	465.542
200	6	7	High	1	915.197
201	6	7	High	1	365.6187
202	6	7	High	1	365.6187
203	6	7	High	1	382.2726
204	6	7	High	1	398.9265
205	6	7	High	1	432.2343
206	6	7	Low	1	1214.9669
207	6	7	Low	0	532.1576
208	6	7	High	1	448.8882
209	6	7	High	1	432.2343
210	6	7	High	1	548.8115
211	6	7	High	1	948.5048
212	6	7	High	1	582.1192
213	6	7	High	1	532.1576
214	6	7	High	0	648.7348
215	6	7	High	0	415.5804
216	6	7	High	1	432.2343
217	6	7	High	1	615.427
218	6	7	High	0	515.5037
219	6	7	High	1	632.0809
220	6	7	High	1	548.8115
221	6	7	High	1	548.8115
222	6	7	High	0	698.6965
223	6	7	High	0	615.427
224	6	7	High	1	582.1192
225	6	7	High	1	532.1576
226	6	7	High	0	698.6965
227	6	7	High	1	515.5037
228	6	7	High	1	615.427
229	6	7	High	1	515.5037
230	6	7	High	0	382.2726
231	6	7	High	0	582.1192
232	6	7	High	0	648.7348
233	6	7	High	1	598.7731
234	6	7	High	1	515.5037
235	6	7	High	1	548.8115
236	6	7	High	1	565.4654
237	6	7	High	1	482.1959
238	6	7	High	1	432.2343
239	6	7	High	1	815.2737
240	7	8	High	1	1115.0436
241	7	8	High	0	565.4654
242	7	8	High	1	465.542
243	7	8	High	1	698.6965
244	7	8	High	1	465.542
245	7	8	High	1	498.8498
246	7	8	High	1	515.5037
247	7	8	Low	1	515.5037
248	7	8	High	0	748.6581
249	7	8	High	1	465.542
250	7	8	High	1	831.9275
251	7	8	High	0	582.1192
252	7	8	High	1	698.6965
253	7	8	High	0	798.6198
254	7	8	High	1	598.7731
255	7	8	High	1	498.8498
256	7	8	High	1	648.7348
257	7	8	High	1	582.1192
258	7	8	High	0	565.4654
259	7	8	High	1	515.5037
260	7	8	High	1	432.2343
261	7	8	High	1	615.427
262	7	8	High	1	515.5037
263	7	8	High	1	598.7731
264	7	8	High	1	615.427
265	7	8	High	1	448.8882
266	7	8	High	1	482.1959
267	7	8	High	1	465.542
268	7	8	High	1	515.5037
269	7	8	High	1	598.7731
270	7	8	High	1	515.5037
271	7	8	High	1	498.8498
272	7	8	High	0	632.0809
273	7	8	High	1	682.0426
274	7	8	High	0	432.2343
275	7	8	High	1	432.2343
276	7	8	High	0	582.1192
277	7	8	High	1	415.5804
278	7	8	High	1	415.5804
279	7	8	High	0	565.4654
280	8	1	Low	1	1115.0436
281	8	1	Low	0	665.3887
282	8	1	Low	0	482.1959
283	8	1	High	1	398.9265
284	8	1	High	1	498.8498
285	8	1	High	1	432.2343
286	8	1	High	1	415.5804
287	8	1	High	1	482.1959
288	8	1	High	1	582.1192
289	8	1	Low	0	1065.082
290	8	1	Low	1	515.5037
291	8	1	Low	0	582.1192
292	8	1	Low	1	548.8115
293	8	1	Low	0	748.6581
294	8	1	Low	0	448.8882
295	8	1	Low	1	732.0042
296	8	1	High	1	49.1949
296	8	1	Low	1	398.9265
297	8	1	Low	0	498.8498
298	8	1	High	1	548.8115
299	8	1	Low	0	715.3503
300	8	1	High	1	382.2726
301	8	1	High	1	632.0809
302	8	1	High	1	998.4664
303	8	1	High	1	748.6581
304	8	1	High	1	565.4654
305	8	1	High	1	482.1959
306	8	1	High	1	565.4654
307	8	1	High	0	532.1576
308	8	1	High	1	632.0809
309	8	1	High	1	865.2353
310	8	1	High	0	915.197
311	8	1	High	1	781.9659
312	8	1	High	1	865.2353
313	8	1	High	0	615.427
314	8	1	High	0	648.7348
315	8	1	High	1	665.3887
316	8	1	High	1	765.312
317	8	1	High	1	482.1959
318	8	1	High	1	548.8115
