TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
1	1	7	n/a	0	NaN
2	1	7	n/a	0	NaN
3	1	7	High	0	898.7636
4	1	7	High	1	682.2379
5	1	7	Low	1	598.9588
6	1	7	High	1	465.7123
7	1	7	Low	1	682.2379
8	1	7	Low	0	299.1541
9	1	7	High	1	399.089
10	1	7	Low	1	482.3681
11	1	7	High	1	415.7448
12	1	7	High	1	399.089
13	1	7	High	0	382.4332
14	1	7	Low	0	382.4332
15	1	7	Low	0	399.089
16	1	7	High	0	415.7448
17	1	7	Low	0	332.4657
18	1	7	High	0	332.4657
19	1	7	High	1	465.7123
20	1	7	High	1	499.0239
21	1	7	Low	1	848.7962
22	1	7	Low	1	499.0239
23	1	7	Low	1	565.6472
24	1	7	High	1	332.4657
25	1	7	High	0	682.2379
26	1	7	Low	0	482.3681
27	1	7	Low	1	399.089
28	1	7	High	1	449.0565
29	1	7	Low	0	582.303
30	1	7	High	0	315.8099
31	1	7	High	1	565.6472
32	1	7	Low	1	1165.2568
33	1	7	High	1	465.7123
34	1	7	High	1	415.7448
35	1	7	High	1	432.4006
36	1	7	Low	1	698.8938
37	1	7	Low	1	349.1215
38	1	7	Low	0	399.089
39	1	7	High	1	532.3356
40	1	7	High	0	965.3869
41	2	8	Low	1	865.452
42	2	8	High	0	532.3356
43	2	8	Low	0	648.9263
44	2	8	High	0	815.4845
45	2	8	Low	0	449.0565
46	2	8	High	1	532.3356
47	2	8	Low	0	432.4006
48	2	8	Low	0	715.5496
49	2	8	Low	1	382.4332
50	2	8	High	1	698.8938
51	2	8	High	1	615.6147
52	2	8	High	1	965.3869
53	2	8	Low	0	682.2379
54	2	8	n/a	0	NaN
55	2	8	High	0	865.452
56	2	8	Low	1	615.6147
57	2	8	High	1	16.0051
58	2	8	High	0	515.6797
59	2	8	Low	0	415.7448
60	2	8	Low	1	349.1215
61	2	8	Low	0	432.4006
62	2	8	Low	0	548.9914
63	2	8	High	1	532.3356
64	2	8	Low	0	548.9914
65	2	8	Low	1	632.2705
66	2	8	High	1	598.9588
67	2	8	Low	1	565.6472
68	2	8	Low	1	965.3869
