TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
1	1	6	n/a	0	NaN
2	1	6	High	1	933.0091
3	1	6	High	0	599.7317
4	1	6	Low	1	816.362
5	1	6	Low	1	799.6981
6	1	6	High	1	533.0762
7	1	6	High	1	349.7736
8	1	6	Low	1	283.1181
9	1	6	High	1	349.7736
10	1	6	Low	1	316.4459
11	1	6	High	1	316.4459
12	1	6	Low	1	333.1097
13	1	6	Low	0	316.4459
14	1	6	Low	0	983.0007
15	1	6	Low	0	466.4207
16	1	6	High	1	516.4123
17	1	6	Low	1	1266.2865
18	1	6	Low	0	516.4123
19	1	6	Low	0	616.3955
20	1	6	Low	1	433.093
21	1	6	Low	0	333.1097
22	1	6	High	1	466.4207
23	1	6	High	1	849.6897
24	1	6	Low	0	416.4291
25	1	6	Low	0	416.4291
26	1	6	High	1	299.782
27	1	6	n/a	0	NaN
28	1	6	High	1	516.4123
29	1	6	Low	0	249.7904
30	1	6	Low	1	366.4375
31	1	6	High	0	466.4207
32	1	6	High	1	799.6981
33	1	6	n/a	0	NaN
34	1	6	Low	0	516.4123
35	1	6	High	0	466.4207
36	1	6	Low	0	283.1181
37	1	6	High	1	266.4542
38	1	6	Low	0	483.0846
39	1	6	High	1	399.7652
40	1	6	High	1	433.093
41	2	7	Low	0	999.6646
42	2	7	High	1	666.3872
43	2	7	Low	0	383.1013
44	2	7	Low	0	549.7401
45	2	7	Low	1	316.4459
46	2	7	Low	1	366.4375
47	2	7	High	1	299.782
48	2	7	High	1	383.1013
49	2	7	Low	1	316.4459
50	2	7	High	1	366.4375
51	2	7	Low	0	333.1097
52	2	7	Low	0	799.6981
53	2	7	High	0	416.4291
54	2	7	Low	0	616.3955
55	2	7	Low	1	333.1097
56	2	7	Low	1	1116.3117
57	2	7	Low	0	416.4291
58	2	7	Low	1	333.1097
59	2	7	High	1	533.0762
60	2	7	Low	0	383.1013
61	2	7	Low	1	483.0846
62	2	7	Low	0	666.3872
