TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
64	2	7	Low	1	382.9087
65	2	7	High	1	666.155
66	2	7	High	1	699.4781
67	2	7	Low	1	349.5856
68	2	7	High	0	316.2625
69	2	7	High	1	249.6163
70	2	7	High	0	332.924
71	2	7	High	1	1215.9862
72	2	7	Low	1	899.4168
73	2	7	n/a	0	NaN
74	2	7	n/a	0	NaN
75	2	7	High	0	482.878
76	2	7	High	1	1099.3554
77	2	7	Low	1	816.109
78	2	7	High	0	1149.34
79	2	7	Low	1	749.4628
80	2	7	n/a	0	NaN
81	3	8	Low	0	832.7706
82	3	8	Low	1	516.2011
83	3	8	High	1	966.063
84	3	8	n/a	0	NaN
85	3	8	Low	0	732.8012
86	3	8	Low	1	1099.3554
87	3	8	n/a	0	NaN
88	3	8	n/a	0	NaN
89	3	8	Low	1	499.5395
90	3	8	Low	0	416.2318
91	3	8	High	0	316.2625
92	3	8	Low	1	366.2471
93	3	8	Low	1	299.6009
94	3	8	Low	1	282.9394
95	3	8	High	1	266.2778
96	3	8	High	1	282.9394
97	3	8	High	0	366.2471
98	3	8	Low	0	299.6009
99	3	8	Low	0	349.5856
100	3	8	High	1	332.924
101	3	8	n/a	0	NaN
102	3	8	Low	0	782.7859
103	3	8	Low	1	299.6009
104	3	8	Low	1	816.109
105	3	8	Low	1	849.4321
106	3	8	Low	0	382.9087
107	3	8	High	1	266.2778
108	3	8	Low	1	399.5702
109	3	8	High	0	616.1704
110	3	8	High	1	932.7399
111	3	8	Low	1	732.8012
112	3	8	High	1	566.1857
113	3	8	High	0	416.2318
114	3	8	High	1	782.7859
115	3	8	High	1	366.2471
116	3	8	Low	1	566.1857
117	3	8	Low	1	366.2471
118	3	8	Low	0	332.924
119	3	8	Low	1	16.3546
120	3	8	Low	1	282.9394
121	4	1	High	1	332.924
122	4	1	High	1	349.5856
123	4	1	High	1	316.2625
124	4	1	Low	1	499.5395
125	4	1	Low	1	316.2625
126	4	1	High	1	532.8626
127	4	1	Low	1	599.5088
128	4	1	High	1	882.7552
129	4	1	High	1	599.5088
130	4	1	High	0	882.7552
131	4	1	Low	1	382.9087
132	4	1	High	1	482.878
133	4	1	High	1	632.8319
134	4	1	High	0	632.8319
135	4	1	High	1	432.8933
136	4	1	Low	0	632.8319
137	4	1	Low	0	616.1704
138	4	1	Low	1	599.5088
139	4	1	Low	1	566.1857
140	4	1	High	1	732.8012
141	4	1	High	0	382.9087
142	4	1	High	1	849.4321
143	4	1	Low	0	332.924
144	4	1	Low	1	249.6163
145	4	1	Low	0	332.924
146	4	1	Low	0	766.1243
147	4	1	High	1	516.2011
148	4	1	Low	0	532.8626
149	4	1	High	1	316.2625
150	4	1	Low	1	282.9394
151	4	1	High	1	449.5549
152	4	1	High	1	632.8319
153	4	1	High	1	332.924
154	4	1	Low	0	416.2318
155	4	1	Low	0	566.1857
156	4	1	High	1	532.8626
157	4	1	Low	1	716.1397
158	4	1	High	1	516.2011
159	4	1	Low	1	732.8012
160	4	1	Low	1	516.2011
161	5	2	n/a	0	NaN
162	5	2	Low	1	466.2184
163	5	2	High	1	966.0656
164	5	2	High	1	399.5722
165	5	2	Low	0	116.3254
166	5	2	High	1	199.6333
167	5	2	High	0	666.1573
168	5	2	High	1	666.1573
169	5	2	High	1	599.511
170	5	2	High	1	682.8189
171	5	2	Low	0	382.9106
172	5	2	Low	1	366.249
173	5	2	High	1	299.6027
174	5	2	Low	1	299.6027
175	5	2	High	1	699.4805
176	5	2	High	1	332.9259
177	5	2	High	1	432.8953
178	5	2	Low	0	499.5416
179	5	2	Low	1	516.2032
180	5	2	Low	0	816.1115
181	5	2	Low	1	616.1726
182	5	2	Low	1	966.0656
183	5	2	High	1	1249.3124
184	5	2	High	0	682.8189
185	5	2	Low	1	716.142
186	5	2	High	1	599.511
187	5	2	Low	1	849.4346
188	5	2	High	0	949.4041
189	5	2	Low	1	1415.9281
190	5	2	High	1	732.8036
191	5	2	High	1	282.9411
192	5	2	High	1	332.9259
193	5	2	Low	1	599.511
194	5	2	High	0	766.1268
195	5	2	High	1	566.1879
196	5	2	Low	1	516.2032
197	5	2	Low	0	416.2337
198	5	2	Low	0	482.88
199	5	2	High	0	332.9259
200	5	2	High	0	16.356
201	6	3	n/a	0	NaN
202	6	3	Low	0	516.2032
203	6	3	Low	1	316.2643
204	6	3	High	1	266.2796
205	6	3	Low	1	232.9564
206	6	3	High	0	399.5722
207	6	3	Low	1	349.5874
208	6	3	High	1	766.1268
209	6	3	High	1	766.1268
210	6	3	Low	1	549.5263
211	6	3	High	1	649.4957
212	6	3	Low	0	382.9106
213	6	3	Low	1	282.9411
214	6	3	Low	0	449.5569
215	6	3	High	0	249.618
216	6	3	Low	0	266.2796
217	6	3	Low	0	432.8953
218	6	3	Low	1	282.9411
219	6	3	High	1	282.9411
220	6	3	Low	0	232.9564
221	6	3	Low	1	566.1879
222	6	3	Low	1	416.2337
223	6	3	Low	0	349.5874
224	6	3	Low	1	299.6027
225	6	3	High	0	382.9106
226	6	3	High	1	599.511
227	6	3	Low	0	866.0962
228	6	3	Low	0	566.1879
229	6	3	High	1	582.8495
230	6	3	Low	1	566.1879
231	6	3	High	1	399.5722
232	6	3	Low	1	949.4041
233	6	3	Low	1	449.5569
234	6	3	High	1	766.1268
235	6	3	Low	1	916.0809
236	6	3	Low	0	449.5569
237	6	3	Low	0	599.511
238	6	3	High	1	966.0656
239	6	3	High	1	1016.0504
240	6	3	High	1	566.1879
241	7	4	High	1	416.2337
242	7	4	High	1	399.5722
243	7	4	High	1	482.88
244	7	4	High	1	616.1726
245	7	4	High	0	799.4499
246	7	4	Low	0	416.2337
247	7	4	Low	1	216.2948
248	7	4	High	0	466.2184
249	7	4	High	1	299.6027
250	7	4	High	1	399.5722
251	7	4	High	1	482.88
252	7	4	Low	1	632.8342
253	7	4	Low	1	666.1573
254	7	4	High	0	416.2337
255	7	4	Low	0	482.88
256	7	4	Low	1	16.356
257	7	4	Low	1	116.3254
258	7	4	High	0	449.5569
259	7	4	High	1	266.2796
260	7	4	High	1	316.2643
261	7	4	Low	0	532.8647
262	7	4	Low	1	782.7883
263	7	4	High	0	716.142
264	7	4	High	0	782.7883
265	7	4	n/a	0	NaN
266	7	4	High	1	549.5263
267	7	4	Low	0	699.4805
268	7	4	High	0	999.3888
269	7	4	Low	0	316.2643
270	7	4	Low	0	516.2032
271	7	4	High	1	682.8189
272	7	4	High	0	1016.0504
273	7	4	Low	1	499.5416
274	7	4	Low	1	282.9411
275	7	4	High	1	299.6027
276	7	4	High	1	249.618
277	7	4	High	1	316.2643
278	7	4	Low	1	266.2796
279	7	4	High	1	266.2796
280	7	4	High	1	249.618
281	8	5	Low	1	582.8495
282	8	5	Low	1	266.2796
283	8	5	High	1	299.6027
284	8	5	High	1	282.9411
285	8	5	High	1	332.9259
286	8	5	High	0	249.618
287	8	5	High	1	232.9564
288	8	5	High	1	266.2796
289	8	5	Low	0	299.6027
290	8	5	Low	0	249.618
291	8	5	Low	0	349.5874
292	8	5	Low	0	316.2643
293	8	5	Low	1	649.4957
294	8	5	Low	0	749.4652
295	8	5	Low	0	799.4499
296	8	5	High	0	582.8495
297	8	5	Low	1	482.88
298	8	5	Low	1	549.5263
299	8	5	Low	0	766.1268
300	8	5	High	1	882.7578
301	8	5	High	1	732.8036
302	8	5	High	0	299.6027
303	8	5	Low	1	366.249
304	8	5	Low	0	1066.0351
305	8	5	n/a	0	NaN
306	8	5	High	1	416.2337
307	8	5	Low	0	699.4805
308	8	5	High	1	949.4041
309	8	5	Low	1	949.4041
310	8	5	High	1	882.7578
311	8	5	Low	0	566.1879
312	8	5	High	0	699.4805
313	8	5	High	1	882.7578
314	8	5	Low	1	1282.6355
315	8	5	High	1	816.1115
316	8	5	High	1	799.4499
317	8	5	High	1	766.1268
318	8	5	High	1	1099.3582
319	8	5	High	0	566.1879
320	8	5	High	1	816.1115
