TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
104	3	7	Low	0	482.1045
105	3	7	Low	1	598.6745
106	3	7	Low	1	565.3688
107	3	7	Low	0	948.3846
108	3	7	High	1	565.3688
109	3	7	Low	0	1081.6075
110	3	7	Low	1	582.0217
111	3	7	High	0	1114.9132
112	3	7	Low	1	448.7988
113	3	7	High	1	332.2288
114	3	7	Low	0	781.856
115	3	7	Low	0	815.1617
116	3	7	Low	1	598.6745
117	3	7	High	1	848.4674
118	3	7	Low	0	1098.2603
119	3	7	High	1	765.2031
120	3	7	Low	0	898.426
121	4	8	High	0	398.8402
122	4	8	Low	0	648.6331
123	4	8	High	0	315.5759
124	4	8	Low	1	465.4517
125	4	8	High	1	1364.7061
126	4	8	Low	1	865.1203
127	4	8	High	1	998.3432
128	4	8	High	1	798.5089
129	4	8	Low	1	715.2446
130	4	8	High	1	482.1045
131	4	8	Low	1	798.5089
132	4	8	High	1	582.0217
133	4	8	High	1	1048.3018
134	4	8	Low	0	382.1874
135	4	8	High	1	948.3846
136	4	8	High	1	615.3274
137	4	8	Low	0	831.8146
138	4	8	High	1	565.3688
139	4	8	Low	0	615.3274
140	4	8	High	1	631.9803
141	4	8	High	1	598.6745
142	4	8	High	1	1081.6075
143	4	8	Low	1	748.5503
144	4	8	Low	1	798.5089
145	4	8	Low	1	648.6331
146	4	8	Low	0	865.1203
147	4	8	High	0	1031.6489
148	4	8	High	0	382.1874
149	4	8	High	1	582.0217
150	4	8	High	1	582.0217
151	4	8	High	0	715.2446
152	4	8	Low	0	781.856
153	4	8	Low	1	415.4931
154	4	8	High	1	865.1203
155	4	8	High	1	865.1203
156	4	8	High	1	382.1874
157	4	8	High	1	631.9803
158	4	8	High	1	548.716
159	4	8	High	1	598.6745
160	4	8	High	1	681.9388
1	5	1	n/a	0	NaN
1	5	1	n/a	0	NaN
2	5	1	High	1	615.3325
3	5	1	Low	0	665.2913
4	5	1	Low	0	448.8034
5	5	1	High	1	365.5388
6	5	1	High	1	15.8277
7	5	1	High	1	565.3738
8	5	1	Low	0	532.068
9	5	1	Low	1	565.3738
10	5	1	High	1	298.9272
11	5	1	High	0	348.8859
12	5	1	Low	1	731.9029
13	5	1	Low	1	1015.0024
14	5	1	High	1	981.6966
15	5	1	High	0	748.5558
16	5	1	Low	0	415.4976
17	5	1	Low	0	498.7621
18	5	1	Low	1	898.432
19	5	1	Low	0	1331.4078
20	5	1	Low	1	598.6796
21	5	1	Low	0	1098.267
22	5	1	High	1	681.9442
23	5	1	Low	0	648.6384
24	5	1	Low	0	615.3325
25	5	1	High	0	1231.4903
26	5	1	High	1	698.5971
27	5	1	High	1	831.8204
28	5	1	High	1	731.9029
29	5	1	High	1	465.4563
30	5	1	High	1	515.4151
31	5	1	Low	1	1314.7549
32	5	1	Low	0	931.7379
33	5	1	Low	0	548.7209
34	5	1	High	1	598.6796
35	5	1	Low	0	998.3495
36	5	1	High	1	582.0267
37	5	1	Low	1	1264.7961
38	5	1	High	1	1148.2257
39	5	1	Low	1	865.1262
40	5	1	Low	1	498.7621
41	6	2	High	0	665.2913
42	6	2	Low	1	515.4151
43	6	2	Low	1	565.3738
44	6	2	High	1	631.9854
45	6	2	Low	1	548.7209
46	6	2	Low	0	365.5388
47	6	2	High	1	398.8447
48	6	2	Low	1	448.8034
49	6	2	High	0	398.8447
50	6	2	High	1	448.8034
51	6	2	Low	0	265.6214
52	6	2	High	0	565.3738
53	6	2	Low	0	365.5388
54	6	2	Low	0	365.5388
55	6	2	Low	0	298.9272
56	6	2	Low	0	365.5388
57	6	2	High	1	265.6214
58	6	2	High	1	815.1675
59	6	2	Low	0	298.9272
60	6	2	Low	1	598.6796
61	6	2	High	1	332.233
62	6	2	Low	1	582.0267
63	6	2	Low	1	931.7379
64	6	2	High	1	615.3325
65	6	2	Low	0	465.4563
66	6	2	High	0	482.1092
67	6	2	High	1	582.0267
68	6	2	High	1	715.25
69	6	2	Low	0	548.7209
70	6	2	Low	1	448.8034
71	6	2	Low	0	815.1675
72	6	2	Low	0	565.3738
73	6	2	Low	0	565.3738
74	6	2	Low	1	298.9272
75	6	2	High	1	615.3325
76	6	2	Low	0	582.0267
77	6	2	High	0	548.7209
78	6	2	Low	1	765.2087
79	6	2	Low	1	648.6384
80	6	2	High	1	648.6384
81	7	3	High	1	998.3495
82	7	3	Low	1	731.9029
83	7	3	Low	1	565.3738
84	7	3	Low	0	615.3325
85	7	3	Low	0	498.7621
86	7	3	Low	0	582.0267
87	7	3	High	1	648.6384
88	7	3	Low	0	332.233
89	7	3	Low	1	548.7209
90	7	3	High	0	382.1918
91	7	3	High	1	332.233
92	7	3	High	1	615.3325
93	7	3	Low	0	615.3325
94	7	3	Low	0	598.6796
95	7	3	Low	0	1114.9199
96	7	3	High	1	898.432
97	7	3	Low	1	1048.3083
98	7	3	Low	1	1348.0607
99	7	3	Low	0	1098.267
100	7	3	n/a	0	NaN
100	7	3	n/a	0	NaN
101	7	3	High	1	1148.2257
102	7	3	High	1	881.7791
103	7	3	High	1	681.9442
104	7	3	Low	0	831.8204
105	7	3	Low	0	515.4151
106	7	3	High	1	548.7209
107	7	3	High	1	582.0267
108	7	3	Low	1	615.3325
109	7	3	Low	1	715.25
110	7	3	High	1	548.7209
111	7	3	Low	0	798.5146
112	7	3	High	1	698.5971
113	7	3	Low	0	1114.9199
114	7	3	Low	0	848.4733
115	7	3	High	1	515.4151
116	7	3	Low	1	582.0267
117	7	3	Low	0	482.1092
118	7	3	Low	0	582.0267
119	7	3	Low	0	615.3325
120	7	3	Low	0	532.068
121	8	4	Low	0	681.9442
122	8	4	Low	1	565.3738
123	8	4	Low	1	915.085
124	8	4	Low	1	1081.6141
125	8	4	High	1	948.3908
126	8	4	Low	0	781.8617
127	8	4	High	1	1181.5316
128	8	4	High	1	548.7209
129	8	4	Low	1	898.432
130	8	4	Low	0	731.9029
131	8	4	High	1	432.1505
132	8	4	Low	1	948.3908
133	8	4	Low	0	965.0437
134	8	4	Low	0	731.9029
135	8	4	Low	1	715.25
136	8	4	High	1	665.2913
137	8	4	Low	0	1114.9199
138	8	4	Low	1	1048.3083
139	8	4	Low	1	665.2913
140	8	4	Low	0	831.8204
141	8	4	High	1	382.1918
142	8	4	n/a	0	NaN
142	8	4	n/a	0	NaN
143	8	4	n/a	0	NaN
143	8	4	n/a	0	NaN
144	8	4	High	1	665.2913
145	8	4	High	0	1081.6141
146	8	4	High	1	598.6796
147	8	4	Low	1	965.0437
148	8	4	High	1	448.8034
149	8	4	Low	1	1114.9199
150	8	4	Low	0	565.3738
151	8	4	Low	0	815.1675
152	8	4	High	1	598.6796
153	8	4	Low	1	648.6384
154	8	4	High	1	1248.1432
155	8	4	High	1	765.2087
156	8	4	Low	0	448.8034
157	8	4	Low	0	448.8034
158	8	4	High	1	482.1092
159	8	4	Low	0	382.1918
160	8	4	Low	0	465.4563
