TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
1	1	3	High	1	1264.7357
2	1	3	High	1	548.6796
3	1	3	High	1	964.9913
4	1	3	High	1	415.4598
5	1	3	High	1	415.4598
6	1	3	High	0	382.1549
7	1	3	High	1	1331.3456
8	1	3	High	1	815.119
9	1	3	High	1	698.5518
10	1	3	High	1	1164.8209
11	1	3	High	1	1098.211
12	1	3	High	0	748.5092
13	1	3	Low	0	1014.9487
14	1	3	High	0	1031.6011
15	1	3	High	1	748.5092
16	1	3	High	1	1364.6505
17	1	3	High	1	565.332
18	1	3	Low	0	865.0765
19	1	3	High	1	881.7289
20	1	3	High	1	1114.8635
21	1	3	High	0	1081.5585
22	1	3	High	0	698.5518
23	1	3	High	0	731.8567
24	1	3	High	1	465.4172
25	1	3	High	1	815.119
26	1	3	High	1	781.8141
27	1	3	High	1	1064.9061
28	1	3	Low	0	998.2962
29	1	3	High	1	498.7222
30	1	3	Low	0	1231.4308
31	1	3	High	1	615.2894
32	1	3	High	1	548.6796
33	1	3	High	1	465.4172
34	1	3	High	1	581.9845
35	1	3	High	0	365.5024
36	1	3	High	1	1431.2604
37	1	3	High	1	565.332
38	1	3	High	1	415.4598
39	1	3	High	1	581.9845
40	1	3	High	1	415.4598
41	2	4	n/a	0	NaN
42	2	4	High	0	365.5024
43	2	4	Low	1	432.1123
44	2	4	Low	0	681.8993
45	2	4	High	1	1014.9487
46	2	4	High	1	915.0339
47	2	4	High	1	398.8073
48	2	4	High	0	382.1549
49	2	4	High	0	731.8567
50	2	4	High	1	681.8993
51	2	4	n/a	0	NaN
52	2	4	High	0	648.5944
53	2	4	Low	0	715.2042
54	2	4	High	1	1014.9487
55	2	4	High	1	465.4172
56	2	4	High	1	365.5024
57	2	4	High	1	432.1123
58	2	4	High	1	581.9845
59	2	4	High	1	648.5944
60	2	4	High	0	1264.7357
61	2	4	Low	0	598.637
62	2	4	Low	0	665.2468
63	2	4	High	1	1081.5585
64	2	4	High	1	382.1549
65	2	4	High	1	415.4598
66	2	4	High	1	448.7647
67	2	4	High	0	548.6796
68	2	4	High	0	631.9419
69	2	4	High	1	1298.0406
70	2	4	High	1	648.5944
71	2	4	High	0	798.4666
72	2	4	High	1	1431.2604
73	2	4	High	1	615.2894
74	2	4	High	1	1331.3456
75	2	4	Low	1	881.7289
76	2	4	Low	0	981.6437
77	2	4	High	1	998.2962
78	2	4	High	0	1148.1684
79	2	4	High	1	532.0271
80	2	4	High	1	798.4666
81	3	5	n/a	0	NaN
82	3	5	High	1	315.545
83	3	5	High	1	598.637
