TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
66	2	6	High	0	415.4065
67	2	6	High	0	482.0139
68	2	6	Low	0	515.3176
69	2	6	High	1	765.0952
70	2	6	Low	1	1181.3912
71	2	6	Low	0	1264.6505
72	2	6	High	1	465.3621
73	2	6	High	1	432.0584
74	2	6	High	1	432.0584
75	2	6	High	1	415.4065
76	2	6	High	1	365.451
77	2	6	High	1	382.1028
78	2	6	High	0	631.8805
79	2	6	Low	1	665.1842
80	2	6	High	1	781.747
81	3	7	Low	0	1414.517
82	3	7	High	1	1048.1765
83	3	7	Low	1	781.747
84	3	7	High	0	548.6213
85	3	7	Low	1	398.7547
86	3	7	High	0	515.3176
87	3	7	Low	0	1414.517
88	3	7	High	0	482.0139
89	3	7	Low	0	398.7547
90	3	7	High	1	715.1397
91	3	7	High	1	565.2731
92	3	7	Low	1	398.7547
93	3	7	Low	1	515.3176
94	3	7	High	1	365.451
95	3	7	High	1	365.451
96	3	7	High	1	382.1028
97	3	7	High	1	348.7992
98	3	7	High	1	415.4065
99	3	7	Low	1	332.1473
100	3	7	Low	0	482.0139
101	3	7	Low	1	731.7915
102	3	7	High	1	365.451
103	3	7	High	1	365.451
104	3	7	Low	1	482.0139
105	3	7	High	1	565.2731
106	3	7	Low	1	1081.4802
107	3	7	Low	0	382.1028
108	3	7	High	1	448.7102
109	3	7	High	1	531.9694
110	3	7	Low	0	348.7992
111	3	7	High	0	798.3989
112	3	7	High	1	465.3621
113	3	7	High	1	315.4955
114	3	7	High	1	348.7992
115	3	7	High	1	382.1028
116	3	7	High	1	831.7026
117	3	7	High	1	648.5323
118	3	7	High	0	581.9249
119	3	7	Low	0	382.1028
120	3	7	Low	0	365.451
121	4	8	Low	1	848.3544
122	4	8	High	1	365.451
123	4	8	Low	1	265.54
124	4	8	Low	1	332.1473
125	4	8	Low	0	332.1473
126	4	8	High	1	515.3176
127	4	8	Low	1	598.5768
128	4	8	High	1	365.451
129	4	8	Low	1	398.7547
130	4	8	High	1	531.9694
131	4	8	Low	0	698.4878
132	4	8	High	1	615.2286
133	4	8	Low	0	348.7992
134	4	8	Low	1	648.5323
135	4	8	High	1	398.7547
136	4	8	Low	1	565.2731
137	4	8	High	1	365.451
138	4	8	Low	1	432.0584
139	4	8	High	1	315.4955
140	4	8	Low	0	415.4065
141	4	8	n/a	0	NaN
142	4	8	Low	1	565.2731
143	4	8	High	1	365.451
144	4	8	Low	0	681.836
145	4	8	Low	0	531.9694
146	4	8	Low	1	448.7102
147	4	8	High	1	665.1842
148	4	8	Low	1	398.7547
149	4	8	High	0	365.451
150	4	8	Low	0	398.7547
151	4	8	Low	0	598.5768
152	4	8	High	1	531.9694
153	4	8	Low	1	365.451
154	4	8	Low	1	382.1028
155	4	8	Low	1	332.1473
156	4	8	High	0	581.9249
157	4	8	Low	0	282.1918
158	4	8	Low	1	32.4142
159	4	8	High	0	282.1918
160	4	8	Low	1	432.0584
161	5	1	n/a	0	NaN
162	5	1	Low	0	515.7313
163	5	1	High	1	365.8238
164	5	1	High	1	349.1674
165	5	1	High	1	365.8238
166	5	1	High	1	365.8238
167	5	1	High	1	365.8238
168	5	1	High	1	349.1674
169	5	1	High	1	365.8238
170	5	1	High	1	349.1674
171	5	1	High	0	449.1057
172	5	1	Low	1	648.9824
173	5	1	High	0	515.7313
174	5	1	Low	0	365.8238
175	5	1	High	0	382.4802
176	5	1	High	1	748.9207
177	5	1	High	1	349.1674
178	5	1	High	1	798.8899
179	5	1	High	1	532.3877
180	5	1	High	0	415.7929
181	5	1	Low	1	465.7621
182	5	1	n/a	0	NaN
183	5	1	High	1	698.9515
184	5	1	High	0	299.1982
185	5	1	n/a	0	NaN
186	5	1	High	1	599.0132
187	5	1	High	1	832.2026
188	5	1	Low	1	632.326
189	5	1	High	1	399.1366
190	5	1	Low	0	332.511
191	5	1	Low	1	399.1366
192	5	1	High	1	415.7929
193	5	1	High	0	399.1366
194	5	1	n/a	0	NaN
195	5	1	Low	1	832.2026
196	5	1	High	1	582.3568
197	5	1	Low	1	399.1366
198	5	1	High	1	382.4802
199	5	1	Low	0	615.6696
200	5	1	High	1	715.6079
201	6	2	Low	1	549.0441
202	6	2	High	0	882.1718
203	6	2	Low	0	415.7929
204	6	2	High	0	249.2291
205	6	2	Low	1	1365.207
206	6	2	Low	1	482.4185
207	6	2	Low	0	482.4185
208	6	2	Low	1	615.6696
209	6	2	High	1	282.5418
210	6	2	Low	0	299.1982
211	6	2	Low	1	515.7313
212	6	2	High	1	465.7621
213	6	2	Low	0	349.1674
214	6	2	Low	1	199.2599
215	6	2	Low	1	449.1057
216	6	2	Low	0	282.5418
217	6	2	High	1	465.7621
218	6	2	High	1	299.1982
219	6	2	Low	1	265.8855
220	6	2	Low	1	299.1982
221	6	2	High	0	415.7929
222	6	2	High	1	1465.1454
223	6	2	Low	0	482.4185
224	6	2	High	1	365.8238
225	6	2	High	0	415.7929
226	6	2	Low	0	449.1057
227	6	2	Low	1	299.1982
228	6	2	Low	0	249.2291
229	6	2	High	0	265.8855
230	6	2	High	1	582.3568
231	6	2	High	1	848.859
232	6	2	n/a	0	NaN
233	6	2	Low	0	449.1057
234	6	2	Low	1	482.4185
235	6	2	High	1	549.0441
236	6	2	High	0	332.511
237	6	2	Low	0	265.8855
238	6	2	Low	0	332.511
239	6	2	High	1	315.8546
240	6	2	Low	0	365.8238
241	7	3	Low	1	349.1674
242	7	3	High	1	265.8855
243	7	3	Low	0	349.1674
244	7	3	High	1	382.4802
245	7	3	High	0	482.4185
246	7	3	Low	1	232.5727
247	7	3	Low	1	332.511
248	7	3	High	0	432.4493
249	7	3	Low	0	365.8238
250	7	3	High	1	16.0396
251	7	3	High	1	315.8546
252	7	3	High	1	565.7004
253	7	3	Low	0	532.3877
254	7	3	High	0	1048.7357
255	7	3	High	1	965.4537
256	7	3	High	1	682.2952
257	7	3	Low	0	399.1366
258	7	3	High	0	349.1674
259	7	3	Low	1	632.326
260	7	3	Low	1	532.3877
261	7	3	Low	0	599.0132
262	7	3	High	1	432.4493
263	7	3	High	0	549.0441
264	7	3	Low	0	399.1366
265	7	3	High	1	432.4493
266	7	3	Low	0	415.7929
267	7	3	High	1	482.4185
268	7	3	High	0	432.4493
269	7	3	High	1	549.0441
270	7	3	High	0	365.8238
271	7	3	High	1	465.7621
272	7	3	Low	0	499.0749
273	7	3	High	0	415.7929
274	7	3	Low	1	465.7621
275	7	3	High	1	449.1057
276	7	3	Low	1	415.7929
277	7	3	High	0	549.0441
278	7	3	Low	0	465.7621
279	7	3	High	0	299.1982
280	7	3	High	1	482.4185
281	8	4	Low	1	698.9515
282	8	4	Low	0	382.4802
283	8	4	High	0	998.7665
284	8	4	High	1	1281.9251
285	8	4	Low	1	465.7621
286	8	4	High	1	382.4802
287	8	4	Low	1	565.7004
288	8	4	High	1	382.4802
289	8	4	Low	1	465.7621
290	8	4	High	1	299.1982
291	8	4	Low	1	932.141
292	8	4	High	1	665.6388
293	8	4	Low	0	532.3877
294	8	4	n/a	0	NaN
295	8	4	Low	1	499.0749
296	8	4	Low	0	432.4493
297	8	4	Low	0	1065.3921
298	8	4	Low	1	715.6079
299	8	4	High	1	365.8238
300	8	4	Low	1	399.1366
301	8	4	High	0	599.0132
302	8	4	High	1	399.1366
303	8	4	Low	0	332.511
304	8	4	High	1	365.8238
305	8	4	High	1	982.1101
306	8	4	High	0	432.4493
307	8	4	Low	1	415.7929
308	8	4	High	1	432.4493
309	8	4	High	0	449.1057
310	8	4	Low	1	1281.9251
311	8	4	High	0	349.1674
312	8	4	High	0	265.8855
313	8	4	Low	0	532.3877
314	8	4	Low	0	432.4493
315	8	4	High	0	315.8546
316	8	4	High	1	482.4185
317	8	4	High	1	349.1674
318	8	4	High	1	399.1366
319	8	4	High	1	549.0441
320	8	4	High	0	432.4493
