TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
1	1	1	Low	0	1031.8316
2	1	1	High	1	1264.9926
3	1	1	High	1	682.0901
4	1	1	High	0	382.3117
5	1	1	High	1	398.966
6	1	1	n/a	0	NaN
7	1	1	n/a	0	NaN
8	1	1	High	1	565.5096
9	1	1	High	0	582.164
10	1	1	High	0	498.8922
11	1	1	High	1	898.5968
12	1	1	High	1	665.4358
13	1	1	High	1	498.8922
14	1	1	High	1	448.9291
15	1	1	High	0	482.2378
16	1	1	High	1	565.5096
17	1	1	High	1	632.127
18	1	1	High	0	582.164
19	1	1	Low	0	498.8922
20	1	1	Low	1	532.2009
21	1	1	High	0	482.2378
22	1	1	Low	1	898.5968
23	1	1	Low	0	748.7075
24	1	1	High	0	582.164
25	1	1	High	0	465.5835
26	1	1	Low	0	548.8553
27	1	1	Low	0	515.5465
28	1	1	Low	1	532.2009
29	1	1	Low	0	582.164
30	1	1	High	1	498.8922
31	1	1	High	0	632.127
32	1	1	High	0	598.8183
33	1	1	High	1	398.966
34	1	1	High	1	715.3988
35	1	1	High	1	515.5465
36	1	1	High	1	598.8183
37	1	1	High	1	565.5096
38	1	1	High	1	498.8922
39	1	1	High	1	448.9291
40	1	1	High	1	432.2747
41	2	2	High	1	865.288
42	2	2	High	0	532.2009
43	2	2	High	1	615.4727
44	2	2	High	1	565.5096
45	2	2	High	1	548.8553
46	2	2	Low	0	615.4727
47	2	2	High	0	515.5465
48	2	2	High	1	715.3988
49	2	2	High	1	565.5096
50	2	2	High	0	615.4727
51	2	2	High	0	482.2378
52	2	2	High	1	798.6706
53	2	2	High	0	615.4727
54	2	2	High	1	448.9291
55	2	2	High	1	515.5465
56	2	2	High	1	448.9291
57	2	2	High	1	465.5835
58	2	2	High	1	448.9291
59	2	2	High	1	482.2378
60	2	2	High	0	465.5835
61	2	2	High	1	448.9291
62	2	2	High	1	715.3988
63	2	2	High	1	648.7814
64	2	2	High	1	582.164
65	2	2	High	0	665.4358
66	2	2	High	0	532.2009
67	2	2	High	1	465.5835
68	2	2	High	1	515.5465
69	2	2	High	0	632.127
70	2	2	High	0	532.2009
71	2	2	High	1	548.8553
72	2	2	High	1	732.0532
73	2	2	High	1	448.9291
74	2	2	High	1	498.8922
75	2	2	High	1	482.2378
76	2	2	High	1	432.2747
77	2	2	High	1	498.8922
78	2	2	High	0	432.2747
79	2	2	High	0	448.9291
80	2	2	High	1	848.6337
81	3	3	High	1	1015.1773
82	3	3	High	0	715.3988
83	3	3	High	0	582.164
84	3	3	High	1	482.2378
85	3	3	High	0	748.7075
86	3	3	Low	1	632.127
87	3	3	Low	0	398.966
88	3	3	Low	1	432.2747
89	3	3	Low	1	432.2747
90	3	3	Low	0	498.8922
91	3	3	High	1	715.3988
92	3	3	High	1	448.9291
93	3	3	High	0	432.2747
94	3	3	High	0	432.2747
95	3	3	High	0	448.9291
