TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
97	3	6	Low	0	648.6391
98	3	6	Low	1	598.6803
99	3	6	Low	1	931.7387
100	3	6	Low	0	432.1511
101	3	6	High	1	748.5566
102	3	6	High	1	848.4741
103	3	6	High	1	765.2095
104	3	6	Low	1	781.8625
105	3	6	Low	1	415.4982
106	3	6	Low	0	398.8453
107	3	6	Low	1	798.5154
108	3	6	Low	0	815.1683
109	3	6	High	1	865.1271
110	3	6	High	1	915.0858
111	3	6	Low	1	1064.9621
112	3	6	Low	0	482.1099
113	3	6	High	1	532.0687
114	3	6	High	1	815.1683
115	3	6	High	0	465.457
116	3	6	Low	0	365.5395
117	3	6	High	0	498.7628
118	3	6	Low	1	631.9862
119	3	6	Low	0	598.6803
120	3	6	High	1	665.292
121	4	7	High	1	1164.8796
122	4	7	High	1	582.0274
123	4	7	High	1	432.1511
124	4	7	Low	1	565.3745
125	4	7	High	1	482.1099
126	4	7	Low	0	1214.8384
127	4	7	Low	0	1181.5325
128	4	7	High	1	898.4329
129	4	7	Low	1	1314.7559
130	4	7	Low	0	698.5979
131	4	7	High	1	398.8453
132	4	7	High	1	382.1924
133	4	7	High	0	498.7628
134	4	7	High	0	1248.1442
135	4	7	Low	1	448.8041
136	4	7	Low	1	482.1099
137	4	7	Low	0	515.4157
138	4	7	Low	1	532.0687
139	4	7	Low	1	515.4157
140	4	7	Low	0	698.5979
141	4	7	High	1	432.1511
142	4	7	High	0	415.4982
143	4	7	Low	1	948.3917
144	4	7	High	1	432.1511
145	4	7	Low	0	398.8453
146	4	7	Low	0	398.8453
147	4	7	Low	1	598.6803
148	4	7	High	1	681.9449
149	4	7	Low	0	348.8865
150	4	7	High	1	715.2508
151	4	7	Low	0	698.5979
152	4	7	High	0	865.1271
153	4	7	High	0	1131.5738
154	4	7	Low	1	615.3333
155	4	7	Low	1	515.4157
156	4	7	Low	0	1181.5325
157	4	7	Low	1	515.4157
158	4	7	Low	0	282.2749
159	4	7	Low	1	848.4741
160	4	7	High	1	681.9449
1	5	8	Low	1	931.8447
2	5	8	Low	0	948.4986
3	5	8	n/a	0	NaN
3	5	8	n/a	0	NaN
4	5	8	High	1	398.9221
5	5	8	High	0	432.2297
6	5	8	High	1	1048.4216
7	5	8	High	1	865.2294
8	5	8	Low	0	998.4601
9	5	8	High	1	432.2297
10	5	8	High	0	598.7681
11	5	8	High	1	632.0757
12	5	8	High	1	548.8066
13	5	8	Low	0	898.5371
14	5	8	High	1	415.5759
15	5	8	High	1	798.6141
16	5	8	Low	0	532.1527
17	5	8	Low	0	1164.9984
18	5	8	High	1	715.3449
19	5	8	High	0	582.1142
20	5	8	Low	1	415.5759
21	5	8	Low	1	898.5371
22	5	8	Low	1	1031.7677
23	5	8	High	1	815.2679
24	5	8	High	1	615.4219
25	5	8	High	1	865.2294
26	5	8	Low	1	798.6141
27	5	8	Low	0	731.9987
28	5	8	High	1	532.1527
29	5	8	High	1	498.8451
30	5	8	Low	0	1164.9984
31	5	8	Low	1	615.4219
32	5	8	Low	0	415.5759
33	5	8	High	1	432.2297
34	5	8	High	1	565.4604
35	5	8	Low	0	765.3064
36	5	8	Low	0	482.1912
37	5	8	High	1	398.9221
38	5	8	High	1	615.4219
39	5	8	Low	0	665.3834
40	5	8	Low	0	698.6911
41	6	1	n/a	0	NaN
41	6	1	n/a	0	NaN
42	6	1	Low	0	748.6526
43	6	1	Low	1	748.6526
44	6	1	Low	0	398.9221
45	6	1	High	1	432.2297
46	6	1	High	1	582.1142
47	6	1	High	1	915.1909
48	6	1	High	0	948.4986
49	6	1	Low	1	415.5759
50	6	1	Low	1	348.9606
51	6	1	High	1	515.4989
52	6	1	High	1	582.1142
53	6	1	High	1	382.2682
54	6	1	Low	1	432.2297
55	6	1	Low	0	382.2682
56	6	1	Low	0	698.6911
57	6	1	High	1	748.6526
58	6	1	High	1	565.4604
59	6	1	High	0	448.8836
60	6	1	High	1	582.1142
61	6	1	High	0	615.4219
62	6	1	Low	0	598.7681
63	6	1	Low	0	465.5374
64	6	1	High	1	382.2682
65	6	1	High	1	632.0757
66	6	1	High	1	632.0757
67	6	1	High	0	398.9221
68	6	1	Low	1	348.9606
69	6	1	Low	0	415.5759
70	6	1	High	0	298.999
71	6	1	High	0	598.7681
72	6	1	Low	1	315.6529
73	6	1	Low	0	948.4986
74	6	1	High	1	432.2297
75	6	1	High	1	781.9602
76	6	1	High	1	482.1912
77	6	1	High	1	398.9221
78	6	1	High	1	665.3834
79	6	1	High	0	398.9221
80	6	1	Low	0	515.4989
81	7	2	High	1	465.5374
82	7	2	High	1	398.9221
83	7	2	High	1	432.2297
84	7	2	High	0	615.4219
85	7	2	Low	1	498.8451
86	7	2	High	1	548.8066
87	7	2	Low	0	498.8451
88	7	2	High	1	365.6144
89	7	2	High	1	482.1912
90	7	2	High	1	548.8066
91	7	2	High	1	548.8066
92	7	2	High	0	415.5759
93	7	2	Low	0	465.5374
94	7	2	Low	0	382.2682
95	7	2	Low	0	1164.9984
96	7	2	High	1	432.2297
97	7	2	High	1	665.3834
98	7	2	High	1	615.4219
99	7	2	High	1	415.5759
100	7	2	High	1	415.5759
101	7	2	Low	1	731.9987
102	7	2	Low	1	382.2682
103	7	2	High	1	515.4989
104	7	2	High	0	382.2682
105	7	2	Low	0	565.4604
106	7	2	High	1	398.9221
107	7	2	Low	0	565.4604
108	7	2	High	1	565.4604
109	7	2	High	1	432.2297
110	7	2	Low	0	382.2682
111	7	2	Low	0	432.2297
112	7	2	High	1	382.2682
113	7	2	High	1	415.5759
114	7	2	Low	1	415.5759
115	7	2	Low	0	382.2682
116	7	2	High	1	348.9606
117	7	2	High	1	365.6144
118	7	2	High	1	365.6144
119	7	2	Low	0	848.5756
120	7	2	High	0	365.6144
121	8	3	Low	0	1314.8829
122	8	3	High	1	332.3067
123	8	3	High	1	382.2682
124	8	3	High	0	415.5759
125	8	3	High	0	598.7681
126	8	3	Low	0	382.2682
127	8	3	High	0	382.2682
128	8	3	High	1	382.2682
129	8	3	Low	0	448.8836
130	8	3	High	1	365.6144
131	8	3	High	1	382.2682
132	8	3	High	1	298.999
133	8	3	High	1	382.2682
134	8	3	High	0	632.0757
135	8	3	Low	1	398.9221
136	8	3	Low	1	365.6144
137	8	3	Low	1	365.6144
138	8	3	High	1	382.2682
139	8	3	High	1	715.3449
140	8	3	Low	1	482.1912
141	8	3	Low	1	348.9606
142	8	3	Low	0	365.6144
143	8	3	High	1	448.8836
144	8	3	High	1	382.2682
145	8	3	High	1	448.8836
146	8	3	High	1	448.8836
147	8	3	High	1	398.9221
148	8	3	High	0	465.5374
149	8	3	High	1	432.2297
150	8	3	Low	1	432.2297
151	8	3	High	1	348.9606
152	8	3	High	1	348.9606
153	8	3	High	0	382.2682
154	8	3	Low	0	332.3067
155	8	3	Low	1	332.3067
156	8	3	Low	0	831.9217
157	8	3	High	1	398.9221
158	8	3	High	1	348.9606
159	8	3	High	1	348.9606
160	8	3	High	1	315.6529
