TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
1	1	2	n/a	0	NaN
2	1	2	n/a	0	NaN
TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
1	1	2	n/a	0	NaN
2	1	2	High	0	366.3134
3	1	2	High	1	349.651
4	1	2	High	1	316.3263
5	1	2	Low	0	283.0016
6	1	2	High	0	782.8723
7	1	2	High	1	582.924
8	1	2	High	0	666.2358
9	1	2	High	1	666.2358
10	1	2	High	0	582.924
11	1	2	High	1	599.5864
12	1	2	High	0	516.2746
13	1	2	High	1	549.5993
14	1	2	High	1	649.5735
15	1	2	High	1	582.924
16	1	2	High	1	499.6122
17	1	2	High	1	566.2617
18	1	2	High	1	416.3005
19	1	2	High	1	449.6252
20	1	2	High	1	416.3005
21	1	2	High	0	516.2746
22	1	2	High	1	366.3134
23	1	2	High	1	416.3005
24	1	2	High	1	499.6122
25	1	2	High	1	416.3005
26	1	2	High	0	449.6252
27	1	2	High	1	532.937
28	1	2	High	1	566.2617
29	1	2	High	1	449.6252
30	1	2	High	1	549.5993
31	1	2	High	1	416.3005
32	1	2	High	1	466.2875
33	1	2	High	1	416.3005
34	1	2	High	1	699.5605
35	1	2	High	1	616.2488
36	1	2	High	1	466.2875
37	1	2	High	1	399.6381
38	1	2	High	1	399.6381
39	1	2	High	1	582.924
40	1	2	High	0	482.9499
41	2	3	Low	0	566.2617
42	2	3	High	1	749.5476
43	2	3	High	1	632.9111
44	2	3	High	1	416.3005
45	2	3	High	1	566.2617
46	2	3	High	1	716.2229
47	2	3	High	1	366.3134
48	2	3	High	1	516.2746
49	2	3	High	1	382.9757
50	2	3	High	1	399.6381
51	2	3	High	0	599.5864
52	2	3	High	1	432.9628
53	2	3	High	1	466.2875
54	2	3	High	1	466.2875
55	2	3	High	1	399.6381
56	2	3	High	0	682.8982
57	2	3	High	1	449.6252
58	2	3	High	1	449.6252
59	2	3	High	0	332.9887
60	2	3	High	1	466.2875
61	2	3	Low	0	466.2875
62	2	3	High	0	316.3263
63	2	3	High	1	366.3134
64	2	3	High	1	449.6252
65	2	3	High	0	532.937
66	2	3	High	1	416.3005
67	2	3	High	1	366.3134
68	2	3	High	1	416.3005
69	2	3	High	1	349.651
70	2	3	High	0	432.9628
71	2	3	High	1	432.9628
72	2	3	High	1	482.9499
73	2	3	High	1	582.924
74	2	3	High	0	382.9757
75	2	3	High	1	382.9757
76	2	3	High	0	449.6252
77	2	3	High	0	332.9887
78	2	3	High	1	782.8723
79	2	3	High	0	1032.8077
80	2	3	Low	1	1032.8077
81	3	4	High	1	832.8594
82	3	4	High	1	566.2617
83	3	4	High	1	532.937
84	3	4	High	1	432.9628
85	3	4	High	1	399.6381
86	3	4	High	0	482.9499
87	3	4	High	1	466.2875
88	3	4	High	1	382.9757
89	3	4	High	1	366.3134
90	3	4	Low	0	416.3005
91	3	4	High	1	449.6252
92	3	4	High	1	449.6252
93	3	4	High	1	532.937
94	3	4	High	1	632.9111
95	3	4	High	1	516.2746
96	3	4	High	1	466.2875
97	3	4	High	1	416.3005
98	3	4	High	0	566.2617
99	3	4	High	1	549.5993
100	3	4	High	1	682.8982
101	3	4	High	0	449.6252
102	3	4	High	1	432.9628
103	3	4	High	1	416.3005
104	3	4	High	1	366.3134
105	3	4	High	1	382.9757
106	3	4	High	1	449.6252
107	3	4	High	1	349.651
108	3	4	High	0	416.3005
109	3	4	High	1	1016.1454
110	3	4	High	0	566.2617
111	3	4	High	1	516.2746
112	3	4	High	0	416.3005
113	3	4	Low	1	949.4959
114	3	4	Low	1	582.924
115	3	4	High	1	482.9499
116	3	4	Low	1	283.0016
117	3	4	Low	0	299.6639
118	3	4	High	1	432.9628
119	3	4	High	1	366.3134
120	3	4	High	1	449.6252
121	4	5	Low	1	799.5347
122	4	5	Low	1	316.3263
123	4	5	Low	1	349.651
124	4	5	Low	0	632.9111
125	4	5	High	0	332.9887
126	4	5	Low	1	299.6639
127	4	5	Low	0	349.651
128	4	5	Low	0	416.3005
129	4	5	High	1	332.9887
130	4	5	High	1	332.9887
131	4	5	High	1	566.2617
132	4	5	Low	1	349.651
133	4	5	High	1	582.924
134	4	5	Low	0	449.6252
135	4	5	High	1	449.6252
136	4	5	Low	0	566.2617
137	4	5	High	1	699.5605
138	4	5	High	1	332.9887
139	4	5	High	0	532.937
140	4	5	Low	0	549.5993
141	4	5	High	1	382.9757
142	4	5	High	1	349.651
143	4	5	High	1	482.9499
144	4	5	High	1	466.2875
145	4	5	High	1	466.2875
146	4	5	High	1	416.3005
147	4	5	High	1	349.651
148	4	5	Low	1	632.9111
149	4	5	Low	0	566.2617
150	4	5	High	0	233.0145
151	4	5	Low	0	466.2875
152	4	5	High	1	1382.7172
153	4	5	High	1	866.1841
154	4	5	High	0	349.651
155	4	5	High	1	16.4039
156	4	5	High	1	382.9757
157	4	5	High	1	532.937
158	4	5	High	1	382.9757
159	4	5	High	1	582.924
160	4	5	High	1	432.9628
161	5	6	n/a	0	NaN
162	5	6	Low	1	1032.6634
163	5	6	Low	1	799.4069
164	5	6	Low	1	699.4399
165	5	6	Low	1	549.4893
166	5	6	Low	0	516.1669
167	5	6	Low	1	432.8611
168	5	6	Low	1	432.8611
169	5	6	Low	1	482.8446
170	5	6	Low	1	432.8611
171	5	6	Low	0	416.1999
172	5	6	Low	0	482.8446
173	5	6	Low	1	299.5717
174	5	6	Low	0	666.1175
175	5	6	High	0	399.5387
176	5	6	High	1	516.1669
177	5	6	Low	0	532.8281
178	5	6	High	1	366.2164
179	5	6	High	1	332.894
180	5	6	High	1	449.5222
181	5	6	High	1	466.1834
182	5	6	High	1	366.2164
183	5	6	High	1	499.5058
184	5	6	High	1	449.5222
185	5	6	High	1	382.8775
186	5	6	High	0	549.4893
187	5	6	Low	1	399.5387
188	5	6	Low	1	549.4893
189	5	6	High	1	632.7952
190	5	6	High	0	466.1834
191	5	6	High	1	666.1175
192	5	6	High	1	799.4069
193	5	6	High	0	516.1669
194	5	6	Low	0	516.1669
195	5	6	Low	1	616.134
196	5	6	High	1	582.8116
197	5	6	High	1	549.4893
198	5	6	High	1	716.101
199	5	6	High	1	549.4893
200	5	6	High	1	482.8446
201	6	7	Low	1	532.8281
202	6	7	Low	0	532.8281
203	6	7	Low	0	416.1999
204	6	7	High	1	482.8446
205	6	7	High	0	416.1999
206	6	7	Low	1	1282.581
207	6	7	High	1	549.4893
208	6	7	High	1	932.6963
209	6	7	High	1	449.5222
210	6	7	High	1	482.8446
211	6	7	High	1	732.7622
212	6	7	High	0	532.8281
213	6	7	Low	0	666.1175
214	6	7	High	1	466.1834
215	6	7	High	1	382.8775
216	6	7	Low	1	716.101
217	6	7	High	0	382.8775
218	6	7	Low	0	366.2164
219	6	7	High	1	349.5552
220	6	7	High	1	616.134
221	6	7	High	1	566.1505
222	6	7	High	0	499.5058
223	6	7	High	0	382.8775
224	6	7	Low	1	166.2823
225	6	7	Low	1	732.7622
226	6	7	Low	1	282.9105
227	6	7	Low	1	349.5552
228	6	7	Low	0	349.5552
229	6	7	Low	0	16.3317
230	6	7	Low	0	16.3317
231	6	7	Low	1	416.1999
232	6	7	Low	1	449.5222
233	6	7	Low	0	316.2328
234	6	7	High	1	516.1669
235	6	7	High	1	466.1834
236	6	7	Low	0	449.5222
237	6	7	High	1	432.8611
238	6	7	High	1	599.4728
239	6	7	Low	1	1249.2586
240	6	7	High	1	649.4563
241	7	8	High	1	299.5717
242	7	8	High	1	399.5387
243	7	8	High	1	882.7128
244	7	8	High	1	949.3575
245	7	8	Low	0	782.7457
246	7	8	High	1	449.5222
247	7	8	High	1	432.8611
248	7	8	High	1	549.4893
249	7	8	High	1	599.4728
250	7	8	High	1	849.3904
251	7	8	High	1	716.101
252	7	8	High	1	632.7952
253	7	8	High	0	582.8116
254	7	8	Low	1	716.101
255	7	8	Low	0	716.101
256	7	8	High	1	299.5717
257	7	8	High	1	716.101
258	7	8	High	1	499.5058
259	7	8	High	1	382.8775
260	7	8	High	1	699.4399
261	7	8	High	1	566.1505
262	7	8	High	0	532.8281
263	7	8	n/a	0	NaN
264	7	8	High	0	849.3904
265	7	8	High	0	866.0516
266	7	8	n/a	0	NaN
267	7	8	High	1	466.1834
268	7	8	High	1	332.894
269	7	8	High	1	282.9105
270	7	8	High	0	399.5387
271	7	8	High	1	366.2164
272	7	8	High	1	482.8446
273	7	8	High	1	516.1669
274	7	8	High	1	432.8611
275	7	8	High	1	449.5222
276	7	8	Low	0	632.7952
277	7	8	High	1	99.6376
278	7	8	High	1	399.5387
279	7	8	Low	1	432.8611
280	7	8	High	1	449.5222
281	8	1	High	1	382.8775
282	8	1	High	0	399.5387
283	8	1	Low	1	432.8611
284	8	1	Low	1	299.5717
285	8	1	Low	0	499.5058
286	8	1	Low	0	382.8775
287	8	1	High	1	316.2328
288	8	1	High	0	382.8775
289	8	1	Low	1	332.894
290	8	1	High	1	332.894
291	8	1	High	1	516.1669
292	8	1	Low	0	382.8775
293	8	1	High	0	399.5387
294	8	1	High	1	799.4069
295	8	1	Low	1	1115.9692
296	8	1	High	1	349.5552
297	8	1	High	1	299.5717
298	8	1	High	1	332.894
299	8	1	High	0	599.4728
300	8	1	Low	0	382.8775
301	8	1	Low	1	316.2328
302	8	1	Low	0	416.1999
303	8	1	High	1	316.2328
304	8	1	High	1	382.8775
305	8	1	High	1	982.6798
306	8	1	High	1	416.1999
307	8	1	High	1	582.8116
308	8	1	High	1	516.1669
309	8	1	High	1	949.3575
310	8	1	High	1	666.1175
311	8	1	High	1	432.8611
312	8	1	Low	0	349.5552
313	8	1	Low	1	1115.9692
314	8	1	Low	1	66.3152
315	8	1	High	0	366.2164
316	8	1	High	0	366.2164
317	8	1	Low	0	299.5717
318	8	1	High	1	466.1834
319	8	1	Low	1	366.2164
320	8	1	Low	0	699.4399
