TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
151	4	2	Low	1	1065.822
152	4	2	Low	1	749.2848
153	4	2	Low	1	1065.822
154	4	2	n/a	0	NaN
155	4	2	Low	1	482.7271
156	4	2	Low	1	366.1081
157	4	2	Low	1	482.7271
158	4	2	High	1	332.7884
159	4	2	High	1	316.1286
160	4	2	High	0	332.7884
161	5	3	n/a	0	NaN
162	5	3	High	0	333.0305
163	5	3	Low	0	466.3336
164	5	3	Low	1	249.7161
165	5	3	Low	0	283.0419
166	5	3	Low	0	183.0646
167	5	3	High	1	349.6934
168	5	3	High	0	499.6593
169	5	3	Low	1	299.7048
170	5	3	Low	0	133.076
171	5	3	High	1	216.3904
172	5	3	High	1	283.0419
173	5	3	Low	1	316.3677
174	5	3	Low	1	299.7048
175	5	3	High	1	266.379
176	5	3	High	0	316.3677
177	5	3	High	0	316.3677
178	5	3	Low	0	1299.4777
179	5	3	High	1	266.379
180	5	3	High	0	266.379
181	5	3	High	1	566.3109
182	5	3	Low	0	549.648
183	5	3	High	1	982.8829
184	5	3	Low	1	699.6139
185	5	3	High	1	866.2427
186	5	3	High	1	1199.5004
187	5	3	High	1	399.6821
188	5	3	Low	0	599.6366
189	5	3	Low	1	316.3677
190	5	3	Low	0	216.3904
191	5	3	High	1	699.6139
192	5	3	High	1	566.3109
193	5	3	Low	0	383.0192
194	5	3	Low	0	233.0532
195	5	3	Low	0	732.9397
196	5	3	High	1	316.3677
197	5	3	High	1	599.6366
198	5	3	High	1	516.3222
199	5	3	High	1	649.6253
200	5	3	High	1	666.2882
201	6	4	High	1	1366.1292
202	6	4	High	1	766.2655
203	6	4	High	1	549.648
204	6	4	High	0	1432.7807
205	6	4	High	1	516.3222
206	6	4	Low	0	349.6934
207	6	4	High	1	832.917
208	6	4	High	1	349.6934
209	6	4	High	1	1166.1746
210	6	4	High	1	699.6139
211	6	4	High	1	849.5799
212	6	4	High	1	416.3449
213	6	4	High	1	349.6934
214	6	4	High	1	566.3109
215	6	4	High	1	666.2882
216	6	4	High	0	616.2995
217	6	4	High	1	333.0305
218	6	4	Low	1	299.7048
219	6	4	High	1	266.379
220	6	4	High	0	349.6934
221	6	4	Low	1	333.0305
222	6	4	Low	1	549.648
223	6	4	High	1	666.2882
224	6	4	Low	1	499.6593
225	6	4	High	1	283.0419
226	6	4	Low	0	749.6026
227	6	4	High	1	349.6934
228	6	4	High	1	1249.489
229	6	4	High	1	1166.1746
230	6	4	n/a	0	NaN
231	6	4	High	1	899.5685
232	6	4	High	1	666.2882
233	6	4	High	1	782.9283
234	6	4	High	1	899.5685
235	6	4	High	0	1349.4663
236	6	4	High	0	849.5799
237	6	4	High	1	699.6139
238	6	4	Low	0	299.7048
239	6	4	High	1	333.0305
240	6	4	High	1	383.0192
241	7	5	Low	1	1449.4436
242	7	5	Low	0	1032.8716
243	7	5	High	1	866.2427
244	7	5	Low	0	582.9738
245	7	5	High	0	499.6593
246	7	5	Low	1	99.7502
247	7	5	High	1	549.648
248	7	5	Low	1	233.0532
249	7	5	High	1	266.379
250	7	5	Low	0	433.0078
251	7	5	High	1	882.9056
252	7	5	High	0	899.5685
253	7	5	High	1	782.9283
254	7	5	High	0	949.5572
255	7	5	Low	0	366.3563
256	7	5	Low	0	266.379
257	7	5	High	1	632.9624
258	7	5	High	1	549.648
259	7	5	High	0	682.951
260	7	5	Low	1	116.4131
261	7	5	Low	1	1249.489
262	7	5	Low	0	599.6366
263	7	5	High	1	333.0305
264	7	5	Low	0	966.22
265	7	5	n/a	0	NaN
266	7	5	Low	1	532.9851
267	7	5	High	0	1316.1406
268	7	5	High	0	816.2541
269	7	5	Low	0	566.3109
270	7	5	High	1	283.0419
271	7	5	n/a	0	NaN
272	7	5	Low	1	716.2768
273	7	5	High	1	766.2655
274	7	5	Low	1	466.3336
275	7	5	High	0	899.5685
276	7	5	High	1	316.3677
277	7	5	Low	1	233.0532
278	7	5	High	1	283.0419
279	7	5	n/a	0	NaN
280	7	5	High	1	283.0419
281	8	6	High	1	549.648
282	8	6	High	1	283.0419
283	8	6	Low	1	266.379
284	8	6	Low	0	333.0305
285	8	6	High	1	682.951
286	8	6	n/a	0	NaN
287	8	6	Low	1	349.6934
288	8	6	High	1	916.2314
289	8	6	High	1	1316.1406
290	8	6	Low	1	666.2882
291	8	6	High	0	616.2995
292	8	6	n/a	0	NaN
293	8	6	Low	0	366.3563
294	8	6	Low	0	149.7388
295	8	6	High	0	299.7048
296	8	6	High	1	216.3904
297	8	6	High	0	299.7048
298	8	6	Low	0	249.7161
299	8	6	Low	1	199.7275
300	8	6	High	1	283.0419
301	8	6	Low	0	266.379
302	8	6	High	1	33.0987
303	8	6	Low	0	83.0873
304	8	6	High	1	299.7048
305	8	6	High	1	532.9851
306	8	6	Low	0	516.3222
307	8	6	High	0	333.0305
308	8	6	Low	0	249.7161
309	8	6	Low	0	16.4358
310	8	6	Low	1	183.0646
311	8	6	High	1	599.6366
312	8	6	High	1	649.6253
313	8	6	High	1	1399.455
314	8	6	High	1	1099.5231
315	8	6	High	0	882.9056
316	8	6	High	1	16.4358
317	8	6	High	1	532.9851
318	8	6	Low	0	782.9283
319	8	6	Low	0	416.3449
320	8	6	Low	1	283.0419
