TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
106	3	2	High	1	1115.9085
107	3	2	High	1	1299.1762
108	3	2	High	0	416.1593
109	3	2	Low	0	366.1772
110	3	2	Low	0	349.5165
111	3	2	High	1	1449.1225
112	3	2	High	1	965.9623
113	3	2	High	1	782.6946
114	3	2	High	1	616.0876
115	3	2	High	0	449.4807
116	3	2	High	0	999.2837
117	3	2	High	1	499.4627
118	3	2	Low	1	1182.5513
119	3	2	Low	0	1099.2478
120	3	2	High	1	982.623
121	4	3	n/a	0	NaN
122	4	3	High	0	865.9981
123	4	3	High	1	482.802
124	4	3	Low	0	532.7841
125	4	3	High	0	516.1234
126	4	3	n/a	0	NaN
127	4	3	High	0	649.409
128	4	3	High	1	416.1593
129	4	3	High	1	449.4807
130	4	3	Low	0	449.4807
131	4	3	Low	0	1332.4976
132	4	3	High	1	516.1234
133	4	3	Low	0	816.016
134	4	3	High	1	732.7125
135	4	3	n/a	0	NaN
136	4	3	Low	0	749.3732
137	4	3	Low	0	666.0697
138	4	3	Low	1	449.4807
139	4	3	Low	1	332.8558
140	4	3	High	1	799.3553
141	4	3	High	1	666.0697
142	4	3	n/a	0	NaN
143	4	3	Low	0	599.4269
144	4	3	High	1	1165.8906
145	4	3	Low	0	1432.4618
146	4	3	High	1	1182.5513
147	4	3	High	1	766.0339
148	4	3	High	0	699.3911
149	4	3	High	1	1165.8906
150	4	3	Low	1	682.7304
151	4	3	n/a	0	NaN
152	4	3	Low	0	666.0697
153	4	3	Low	0	532.7841
154	4	3	Low	0	416.1593
155	4	3	Low	0	999.2837
156	4	3	High	1	716.0518
157	4	3	High	1	566.1055
158	4	3	High	1	632.7483
159	4	3	High	1	516.1234
160	4	3	High	1	982.623
161	5	4	High	1	1115.975
162	5	4	High	1	632.7996
163	5	4	Low	1	1415.877
164	5	4	Low	1	1315.9097
165	5	4	Low	0	1082.6526
166	5	4	Low	0	1082.6526
167	5	4	n/a	0	NaN
168	5	4	High	1	382.8813
169	5	4	Low	1	749.4282
170	5	4	High	0	582.8159
171	5	4	Low	0	332.8976
172	5	4	Low	1	532.8323
173	5	4	High	0	516.1711
174	5	4	High	1	999.3465
175	5	4	High	1	1165.9587
176	5	4	n/a	0	NaN
177	5	4	High	0	582.8159
178	5	4	Low	0	332.8976
179	5	4	High	1	432.865
180	5	4	Low	0	349.5589
181	5	4	Low	0	549.4935
182	5	4	High	1	582.8159
183	5	4	High	1	766.0894
184	5	4	High	0	432.865
185	5	4	Low	0	449.5262
186	5	4	High	1	566.1547
187	5	4	Low	0	749.4282
188	5	4	High	1	549.4935
189	5	4	High	1	532.8323
190	5	4	High	1	799.4118
191	5	4	High	1	582.8159
192	5	4	High	1	949.3628
193	5	4	High	1	949.3628
194	5	4	High	0	749.4282
195	5	4	n/a	0	NaN
196	5	4	High	1	766.0894
197	5	4	High	0	566.1547
198	5	4	High	1	466.1874
199	5	4	Low	1	866.0567
200	5	4	High	1	516.1711
201	6	5	High	1	1032.6689
202	6	5	High	0	732.7669
203	6	5	Low	0	516.1711
204	6	5	Low	0	799.4118
205	6	5	Low	1	1082.6526
206	6	5	Low	1	932.7016
207	6	5	Low	0	816.073
208	6	5	High	1	566.1547
209	6	5	High	0	766.0894
210	6	5	High	0	432.865
211	6	5	Low	0	632.7996
212	6	5	Low	1	916.0404
213	6	5	Low	1	799.4118
214	6	5	Low	0	682.7833
215	6	5	High	1	582.8159
216	6	5	High	1	666.1221
217	6	5	Low	1	982.6852
218	6	5	High	1	1249.2648
219	6	5	High	1	782.7506
220	6	5	Low	0	1016.0077
221	6	5	High	1	382.8813
222	6	5	Low	1	966.024
223	6	5	Low	0	1032.6689
224	6	5	High	1	632.7996
225	6	5	High	1	532.8323
226	6	5	High	1	566.1547
227	6	5	n/a	0	NaN
228	6	5	High	0	899.3791
229	6	5	Low	0	382.8813
230	6	5	High	1	316.2364
231	6	5	High	1	566.1547
232	6	5	High	0	499.5098
233	6	5	High	1	699.4445
234	6	5	High	1	916.0404
235	6	5	Low	0	799.4118
236	6	5	Low	0	882.7179
237	6	5	High	0	799.4118
238	6	5	High	1	582.8159
239	6	5	High	1	549.4935
240	6	5	High	1	482.8486
241	7	6	Low	0	799.4118
242	7	6	n/a	0	NaN
243	7	6	High	1	366.2201
244	7	6	High	0	432.865
245	7	6	Low	0	516.1711
246	7	6	High	1	999.3465
247	7	6	High	1	582.8159
248	7	6	High	1	532.8323
249	7	6	Low	0	782.7506
250	7	6	High	1	666.1221
251	7	6	Low	0	932.7016
252	7	6	n/a	0	NaN
253	7	6	High	1	349.5589
254	7	6	High	1	516.1711
255	7	6	High	1	432.865
256	7	6	High	1	382.8813
257	7	6	High	1	649.4608
258	7	6	High	1	599.4772
259	7	6	High	1	416.2037
260	7	6	High	1	382.8813
261	7	6	High	1	732.7669
262	7	6	High	1	482.8486
263	7	6	High	1	432.865
264	7	6	High	1	366.2201
265	7	6	High	1	449.5262
266	7	6	High	1	499.5098
267	7	6	High	1	482.8486
268	7	6	High	0	416.2037
269	7	6	High	1	416.2037
270	7	6	High	1	399.5425
271	7	6	High	1	516.1711
272	7	6	High	0	416.2037
273	7	6	High	1	499.5098
274	7	6	High	1	449.5262
275	7	6	High	1	499.5098
276	7	6	High	0	466.1874
277	7	6	High	1	499.5098
278	7	6	High	0	566.1547
279	7	6	Low	0	716.1057
280	7	6	High	1	699.4445
281	8	7	Low	1	1165.9587
282	8	7	Low	1	499.5098
283	8	7	Low	0	616.1384
284	8	7	Low	1	666.1221
285	8	7	Low	0	566.1547
286	8	7	High	1	1049.3301
287	8	7	High	1	516.1711
288	8	7	High	0	482.8486
289	8	7	Low	1	666.1221
290	8	7	Low	0	466.1874
291	8	7	High	1	716.1057
292	8	7	High	0	599.4772
293	8	7	High	1	1149.2974
294	8	7	Low	1	732.7669
295	8	7	High	1	699.4445
296	8	7	Low	1	1365.8933
297	8	7	n/a	0	NaN
298	8	7	Low	1	549.4935
299	8	7	High	1	682.7833
300	8	7	Low	0	599.4772
301	8	7	High	1	516.1711
302	8	7	Low	0	799.4118
303	8	7	High	0	766.0894
304	8	7	Low	0	716.1057
305	8	7	High	1	749.4282
306	8	7	Low	0	1282.5872
307	8	7	High	0	682.7833
308	8	7	High	1	582.8159
309	8	7	High	0	916.0404
310	8	7	Low	0	666.1221
311	8	7	Low	0	666.1221
312	8	7	Low	1	516.1711
313	8	7	Low	1	999.3465
314	8	7	Low	0	566.1547
315	8	7	High	1	749.4282
316	8	7	High	1	449.5262
317	8	7	Low	0	599.4772
318	8	7	Low	0	666.1221
319	8	7	High	1	449.5262
320	8	7	High	1	582.8159
