TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
1	1	2	High	1	1048.2033
2	1	2	n/a	0	NaN
2	1	2	n/a	0	NaN
3	1	2	n/a	0	NaN
3	1	2	n/a	0	NaN
4	1	2	Low	1	415.425
5	1	2	High	1	698.5101
6	1	2	High	1	881.6827
7	1	2	High	1	964.943
8	1	2	Low	0	865.0306
9	1	2	Low	0	1014.8992
10	1	2	Low	1	615.2498
11	1	2	Low	1	931.6389
12	1	2	Low	0	681.858
13	1	2	High	1	598.5977
14	1	2	High	0	531.9895
15	1	2	High	0	1064.8554
16	1	2	High	1	981.5951
17	1	2	Low	1	1098.1595
18	1	2	Low	0	781.7703
19	1	2	Low	1	382.1209
20	1	2	High	1	515.3374
21	1	2	High	0	931.6389
22	1	2	High	0	482.0333
23	1	2	High	1	681.858
24	1	2	High	1	615.2498
25	1	2	Low	1	1148.1157
26	1	2	Low	0	631.9018
27	1	2	High	1	581.9456
28	1	2	High	0	465.3812
29	1	2	Low	1	998.2471
30	1	2	Low	1	1081.5074
31	1	2	Low	1	698.5101
32	1	2	High	1	881.6827
33	1	2	High	1	548.6415
34	1	2	Low	0	365.4689
35	1	2	High	0	715.1621
36	1	2	Low	0	615.2498
37	1	2	High	1	615.2498
38	1	2	High	1	748.4662
39	1	2	Low	0	1064.8554
40	1	2	High	1	865.0306
41	2	3	Low	1	1347.9404
42	2	3	Low	0	515.3374
43	2	3	High	0	581.9456
44	2	3	High	1	565.2936
45	2	3	Low	0	898.3348
46	2	3	Low	1	731.8142
47	2	3	High	1	765.1183
48	2	3	High	0	1131.4636
49	2	3	Low	0	948.2909
50	2	3	High	1	1114.8115
51	2	3	High	0	914.9868
52	2	3	High	1	515.3374
53	2	3	Low	1	731.8142
54	2	3	Low	0	1031.5512
55	2	3	High	1	781.7703
56	2	3	Low	1	665.2059
57	2	3	High	0	531.9895
58	2	3	High	1	382.1209
59	2	3	Low	1	348.8168
60	2	3	High	1	615.2498
61	2	3	High	1	831.7265
62	2	3	Low	0	715.1621
63	2	3	High	1	565.2936
64	2	3	High	1	498.6853
65	2	3	High	1	598.5977
66	2	3	Low	0	964.943
67	2	3	High	1	432.0771
68	2	3	High	1	681.858
69	2	3	Low	0	631.9018
70	2	3	High	1	798.4224
71	2	3	Low	0	698.5101
72	2	3	High	1	432.0771
73	2	3	Low	0	1048.2033
74	2	3	High	1	548.6415
75	2	3	High	1	881.6827
76	2	3	High	1	698.5101
77	2	3	High	1	515.3374
78	2	3	High	1	398.773
79	2	3	High	1	681.858
80	2	3	High	1	565.2936
81	3	4	Low	1	998.2471
82	3	4	Low	1	482.0333
83	3	4	Low	0	398.773
84	3	4	Low	1	765.1183
85	3	4	Low	1	865.0306
86	3	4	Low	0	898.3348
87	3	4	High	1	565.2936
88	3	4	High	1	398.773
89	3	4	High	1	598.5977
90	3	4	High	1	398.773
91	3	4	Low	0	565.2936
92	3	4	High	1	898.3348
93	3	4	High	1	498.6853
94	3	4	High	0	415.425
95	3	4	Low	0	898.3348
96	3	4	High	1	698.5101
97	3	4	High	1	448.7292
98	3	4	High	1	831.7265
99	3	4	High	1	598.5977
100	3	4	High	1	615.2498
101	3	4	High	1	748.4662
102	3	4	High	1	465.3812
103	3	4	High	0	398.773
104	3	4	Low	1	681.858
105	3	4	Low	1	348.8168
106	3	4	Low	0	398.773
107	3	4	Low	1	998.2471
108	3	4	Low	0	948.2909
109	3	4	High	0	981.5951
110	3	4	High	1	1014.8992
111	3	4	Low	1	581.9456
112	3	4	Low	0	298.8606
113	3	4	High	1	282.2086
114	3	4	High	0	348.8168
115	3	4	Low	1	1081.5074
116	3	4	Low	1	448.7292
117	3	4	Low	0	598.5977
118	3	4	High	1	1014.8992
119	3	4	High	0	1014.8992
120	3	4	High	1	631.9018
121	4	5	High	1	931.6389
122	4	5	High	1	748.4662
123	4	5	High	1	831.7265
124	4	5	Low	1	731.8142
125	4	5	Low	0	948.2909
126	4	5	Low	0	881.6827
127	4	5	Low	0	665.2059
128	4	5	High	1	432.0771
129	4	5	High	1	382.1209
130	4	5	High	1	498.6853
131	4	5	High	1	1048.2033
132	4	5	High	1	465.3812
133	4	5	High	1	581.9456
134	4	5	High	1	698.5101
135	4	5	Low	0	1098.1595
136	4	5	High	1	815.0745
137	4	5	High	1	798.4224
138	4	5	High	0	398.773
139	4	5	High	1	765.1183
140	4	5	Low	1	781.7703
141	4	5	Low	0	565.2936
142	4	5	Low	1	482.0333
143	4	5	Low	1	448.7292
144	4	5	Low	0	665.2059
145	4	5	Low	1	1381.2445
146	4	5	Low	0	914.9868
147	4	5	High	1	365.4689
148	4	5	High	0	631.9018
149	4	5	High	1	531.9895
150	4	5	Low	0	914.9868
151	4	5	High	1	781.7703
152	4	5	High	0	715.1621
153	4	5	High	1	282.2086
154	4	5	High	1	298.8606
155	4	5	High	1	348.8168
156	4	5	High	1	398.773
157	4	5	Low	1	898.3348
158	4	5	Low	0	948.2909
159	4	5	High	1	365.4689
160	4	5	High	1	531.9895
161	5	6	High	1	998.4981
162	5	6	High	0	365.6404
163	5	6	High	1	998.4981
164	5	6	High	0	648.761
165	5	6	Low	1	482.2194
166	5	6	Low	0	365.6404
167	5	6	Low	0	582.1444
168	5	6	High	0	1348.2353
169	5	6	High	1	1198.3479
170	5	6	Low	0	781.9942
171	5	6	Low	1	1298.2729
172	5	6	Low	0	682.0693
173	5	6	High	0	898.5732
174	5	6	Low	1	715.3776
174	5	6	High	1	498.8736
175	5	6	Low	1	1215.0021
176	5	6	Low	1	448.9111
177	5	6	High	1	598.7985
178	5	6	Low	1	765.34
179	5	6	High	1	865.2649
180	5	6	Low	1	732.0317
181	5	6	High	1	1015.1523
182	5	6	Low	1	1181.6938
183	5	6	High	1	865.2649
184	5	6	Low	0	465.5653
185	5	6	High	1	682.0693
186	5	6	High	1	582.1444
187	5	6	Low	0	698.7234
188	5	6	High	1	398.9487
189	5	6	High	1	448.9111
190	5	6	Low	0	948.5357
191	5	6	Low	0	532.1819
192	5	6	High	1	781.9942
193	5	6	High	1	398.9487
194	5	6	High	0	565.4902
195	5	6	Low	0	515.5278
196	5	6	High	0	815.3025
197	5	6	High	1	432.257
198	5	6	High	1	748.6859
199	5	6	Low	0	1031.8064
200	6	7	Low	1	748.6859
201	6	7	Low	0	515.5278
202	6	7	High	1	815.3025
203	6	7	High	1	382.2945
204	6	7	High	1	365.6404
205	6	7	High	0	465.5653
206	6	7	Low	1	532.1819
207	6	7	Low	0	465.5653
208	6	7	High	1	632.1068
209	6	7	Low	0	415.6028
210	6	7	Low	1	465.5653
211	6	7	Low	0	682.0693
212	6	7	High	1	465.5653
213	6	7	High	1	1031.8064
214	6	7	High	1	1281.6187
215	6	7	High	1	732.0317
216	6	7	High	0	432.257
217	6	7	High	1	299.0238
218	6	7	High	0	432.257
219	6	7	High	1	315.6779
220	6	7	High	1	348.9862
221	6	7	Low	1	382.2945
222	6	7	High	1	332.3321
223	6	7	Low	1	315.6779
224	6	7	Low	0	598.7985
225	6	7	Low	0	265.7155
226	6	7	High	0	515.5278
227	6	7	Low	0	332.3321
228	6	7	High	1	848.6108
229	6	7	High	1	1198.3479
230	6	7	High	0	682.0693
231	6	7	Low	0	299.0238
232	6	7	Low	0	265.7155
233	6	7	Low	1	348.9862
234	6	7	Low	0	348.9862
235	6	7	Low	0	781.9942
236	6	7	High	1	532.1819
237	6	7	Low	1	348.9862
238	6	7	High	0	548.8361
239	6	7	Low	1	299.0238
240	7	8	Low	0	398.9487
241	7	8	Low	0	365.6404
242	7	8	High	0	382.2945
243	7	8	High	0	615.4527
244	7	8	Low	0	965.1898
245	7	8	High	0	765.34
246	7	8	High	1	1248.3104
247	7	8	High	1	498.8736
248	7	8	High	1	515.5278
249	7	8	High	1	815.3025
250	7	8	Low	1	482.2194
251	7	8	Low	1	565.4902
252	7	8	Low	0	798.6483
253	7	8	High	1	1231.6563
254	7	8	High	1	332.3321
255	7	8	High	1	398.9487
256	7	8	Low	1	548.8361
257	7	8	High	1	815.3025
258	7	8	High	1	632.1068
259	7	8	Low	1	965.1898
260	7	8	Low	0	415.6028
261	7	8	High	1	365.6404
262	7	8	Low	1	915.2274
263	7	8	High	0	1065.1147
264	7	8	High	0	815.3025
265	7	8	High	0	382.2945
266	7	8	High	0	698.7234
267	7	8	Low	1	465.5653
268	7	8	Low	0	348.9862
269	7	8	High	1	498.8736
270	7	8	High	1	498.8736
271	7	8	High	1	432.257
272	7	8	High	1	432.257
273	7	8	Low	0	698.7234
274	7	8	High	1	665.4151
275	7	8	High	1	582.1444
276	7	8	High	1	931.8815
277	7	8	High	1	965.1898
278	7	8	Low	0	1031.8064
279	7	8	High	1	348.9862
280	8	1	High	1	415.6028
281	8	1	High	1	398.9487
282	8	1	High	1	432.257
283	8	1	Low	1	732.0317
284	8	1	Low	1	365.6404
285	8	1	Low	0	498.8736
286	8	1	Low	1	848.6108
287	8	1	Low	1	398.9487
288	8	1	Low	1	448.9111
