TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
1	1	2	n/a	0	NaN
2	1	2	n/a	0	NaN
3	1	2	n/a	0	NaN
4	1	2	n/a	0	NaN
5	1	2	n/a	0	NaN
6	1	2	n/a	0	NaN
7	1	2	n/a	0	NaN
8	1	2	n/a	0	NaN
9	1	2	High	0	1065.9377
10	1	2	n/a	0	NaN
11	1	2	n/a	0	NaN
12	1	2	n/a	0	NaN
13	1	2	n/a	0	NaN
14	1	2	n/a	0	NaN
15	1	2	High	1	1182.5632
16	1	2	High	1	1149.2417
17	1	2	n/a	0	NaN
18	1	2	High	1	1215.8848
19	1	2	High	0	1249.2064
20	1	2	Low	1	1232.5456
21	1	2	Low	0	1449.1359
22	1	2	High	1	1099.2593
23	1	2	n/a	0	NaN
24	1	2	Low	0	882.6691
25	1	2	Low	0	882.6691
26	1	2	High	1	699.4004
27	1	2	n/a	0	NaN
28	1	2	Low	0	1382.4927
29	1	2	High	0	732.722
30	1	2	Low	0	716.0612
31	1	2	n/a	0	NaN
32	1	2	n/a	0	NaN
33	1	2	High	1	649.418
34	1	2	Low	1	1349.1711
35	1	2	Low	1	566.1141
36	1	2	Low	0	466.1494
37	1	2	n/a	0	NaN
38	1	2	High	1	416.167
39	1	2	High	1	532.7925
40	1	2	Low	1	749.3828
41	2	3	High	1	1415.8143
42	2	3	Low	0	866.0083
43	2	3	High	1	416.167
44	2	3	n/a	0	NaN
45	2	3	High	0	599.4357
46	2	3	High	1	349.5238
47	2	3	Low	0	1465.7966
48	2	3	High	0	949.3122
49	2	3	n/a	0	NaN
50	2	3	n/a	0	NaN
51	2	3	High	0	382.8454
52	2	3	Low	0	432.8278
53	2	3	Low	1	316.2023
54	2	3	Low	0	449.4886
55	2	3	n/a	0	NaN
56	2	3	Low	1	666.0788
57	2	3	High	0	782.7043
58	2	3	Low	1	1082.5985
59	2	3	n/a	0	NaN
60	2	3	Low	1	466.1494
61	2	3	High	1	1265.8672
62	2	3	n/a	0	NaN
63	2	3	High	1	1165.9025
64	2	3	High	1	1132.5809
65	2	3	n/a	0	NaN
66	2	3	High	1	1199.224
67	2	3	High	0	816.0259
68	2	3	High	1	1432.4751
69	2	3	n/a	0	NaN
70	2	3	Low	1	1132.5809
71	2	3	n/a	0	NaN
72	2	3	Low	1	1115.9201
73	2	3	Low	0	816.0259
74	2	3	High	1	599.4357
75	2	3	n/a	0	NaN
76	2	3	n/a	0	NaN
77	2	3	High	0	399.5062
78	2	3	Low	1	666.0788
79	2	3	Low	0	632.7572
80	2	3	High	1	599.4357
81	3	4	n/a	0	NaN
82	3	4	Low	0	965.973
83	3	4	High	1	1065.9377
84	3	4	n/a	0	NaN
85	3	4	High	1	1065.9377
86	3	4	Low	1	1482.4574
87	3	4	Low	1	1132.5809
88	3	4	High	0	516.1317
89	3	4	n/a	0	NaN
90	3	4	n/a	0	NaN
91	3	4	High	1	1032.6162
92	3	4	Low	0	1132.5809
93	3	4	High	1	816.0259
94	3	4	n/a	0	NaN
95	3	4	n/a	0	NaN
96	3	4	n/a	0	NaN
97	3	4	n/a	0	NaN
98	3	4	n/a	0	NaN
99	3	4	Low	0	466.1494
100	3	4	Low	0	699.4004
101	3	4	n/a	0	NaN
102	3	4	High	1	849.3475
103	3	4	High	1	899.3299
104	3	4	High	0	582.7749
105	3	4	n/a	0	NaN
106	3	4	High	0	1115.9201
107	3	4	High	1	649.418
108	3	4	High	1	782.7043
109	3	4	High	1	915.9906
110	3	4	High	1	832.6867
111	3	4	n/a	0	NaN
112	3	4	Low	0	582.7749
113	3	4	High	1	915.9906
114	3	4	High	1	616.0965
115	3	4	High	1	682.7396
116	3	4	High	0	666.0788
117	3	4	Low	0	666.0788
118	3	4	High	1	732.722
119	3	4	High	1	716.0612
120	3	4	High	1	682.7396
121	4	5	n/a	0	NaN
122	4	5	High	0	599.4357
123	4	5	Low	1	432.8278
124	4	5	Low	1	899.3299
125	4	5	Low	1	682.7396
126	4	5	Low	0	616.0965
127	4	5	Low	0	466.1494
128	4	5	High	1	616.0965
129	4	5	High	0	582.7749
130	4	5	Low	1	1149.2417
131	4	5	n/a	0	NaN
132	4	5	Low	0	416.167
133	4	5	High	1	1065.9377
134	4	5	High	1	849.3475
135	4	5	High	1	782.7043
136	4	5	Low	0	566.1141
137	4	5	High	1	816.0259
138	4	5	High	1	699.4004
139	4	5	High	0	632.7572
140	4	5	n/a	0	NaN
141	4	5	n/a	0	NaN
142	4	5	Low	0	1415.8143
143	4	5	High	1	1332.5103
144	4	5	High	1	1149.2417
145	4	5	High	0	699.4004
146	4	5	Low	1	982.6338
147	4	5	Low	0	782.7043
148	4	5	n/a	0	NaN
149	4	5	High	1	1049.2769
150	4	5	High	1	666.0788
151	4	5	n/a	0	NaN
152	4	5	Low	1	716.0612
153	4	5	Low	0	499.4709
154	4	5	High	1	549.4533
155	4	5	High	1	799.3651
156	4	5	High	1	1482.4574
157	4	5	High	1	799.3651
158	4	5	High	1	1015.9554
159	4	5	High	0	732.722
160	4	5	n/a	0	NaN
161	5	6	n/a	0	NaN
162	5	6	n/a	0	NaN
163	5	6	High	1	516.0913
164	5	6	High	0	732.6758
165	5	6	High	1	899.2793
166	5	6	n/a	0	NaN
167	5	6	High	1	1215.8258
168	5	6	High	0	599.3931
169	5	6	High	0	1032.562
170	5	6	Low	0	1282.4672
171	5	6	Low	0	1065.8827
172	5	6	n/a	0	NaN
173	5	6	Low	1	1232.4862
174	5	6	Low	1	616.0534
175	5	6	Low	1	1115.8637
176	5	6	Low	0	632.7138
177	5	6	n/a	0	NaN
178	5	6	High	1	915.9396
179	5	6	High	0	482.7707
180	5	6	High	0	882.6189
181	5	6	Low	1	1015.9017
182	5	6	Low	0	782.6569
183	5	6	n/a	0	NaN
184	5	6	Low	1	1082.5431
185	5	6	n/a	0	NaN
186	5	6	High	1	999.2413
187	5	6	High	1	1282.4672
188	5	6	Low	1	865.9586
189	5	6	n/a	0	NaN
190	5	6	High	0	416.1293
191	5	6	Low	1	732.6758
192	5	6	n/a	0	NaN
193	5	6	High	0	466.1103
194	5	6	Low	0	1065.8827
195	5	6	High	0	599.3931
196	5	6	n/a	0	NaN
197	5	6	High	1	332.8276
198	5	6	Low	0	1449.0706
199	5	6	High	0	732.6758
200	5	6	Low	0	1182.5051
201	6	7	Low	1	1349.1086
202	6	7	Low	0	666.0344
203	6	7	Low	0	1032.562
204	6	7	High	0	499.431
205	6	7	High	1	1315.7879
206	6	7	High	1	1015.9017
207	6	7	n/a	0	NaN
208	6	7	Low	1	599.3931
209	6	7	High	0	599.3931
210	6	7	n/a	0	NaN
211	6	7	High	1	915.9396
212	6	7	n/a	0	NaN
213	6	7	High	0	865.9586
214	6	7	High	0	982.581
215	6	7	Low	0	616.0534
216	6	7	Low	1	532.7517
217	6	7	Low	1	1232.4862
218	6	7	Low	1	815.9775
219	6	7	Low	1	566.0724
220	6	7	Low	0	599.3931
221	6	7	n/a	0	NaN
222	6	7	Low	1	1165.8448
223	6	7	n/a	0	NaN
224	6	7	Low	0	1465.731
225	6	7	Low	1	815.9775
226	6	7	Low	1	516.0913
227	6	7	Low	1	532.7517
228	6	7	Low	1	532.7517
229	6	7	Low	1	1215.8258
230	6	7	Low	1	566.0724
231	6	7	n/a	0	NaN
232	6	7	High	1	482.7707
233	6	7	High	1	466.1103
234	6	7	High	1	466.1103
235	6	7	High	1	532.7517
236	6	7	High	1	1199.1655
237	6	7	High	0	682.6948
238	6	7	Low	1	799.3172
239	6	7	Low	1	865.9586
240	6	7	Low	1	716.0155
241	7	8	n/a	0	NaN
242	7	8	n/a	0	NaN
243	7	8	High	1	1015.9017
244	7	8	High	0	632.7138
245	7	8	High	1	399.4689
246	7	8	Low	0	1132.5241
247	7	8	High	1	799.3172
248	7	8	High	0	549.412
249	7	8	Low	1	749.3362
250	7	8	Low	0	616.0534
251	7	8	n/a	0	NaN
252	7	8	Low	0	432.7896
253	7	8	n/a	0	NaN
254	7	8	High	1	399.4689
255	7	8	High	0	616.0534
256	7	8	High	1	599.3931
257	7	8	n/a	0	NaN
258	7	8	High	1	899.2793
259	7	8	n/a	0	NaN
260	7	8	High	1	1115.8637
261	7	8	High	1	882.6189
262	7	8	Low	1	1232.4862
263	7	8	Low	1	1015.9017
264	7	8	Low	0	865.9586
265	7	8	High	0	849.2982
266	7	8	Low	1	782.6569
267	7	8	Low	0	666.0344
268	7	8	High	1	1032.562
269	7	8	High	1	566.0724
270	7	8	n/a	0	NaN
271	7	8	High	1	965.9206
272	7	8	High	0	532.7517
273	7	8	High	1	432.7896
274	7	8	High	1	1015.9017
275	7	8	Low	0	1032.562
276	7	8	High	1	732.6758
277	7	8	n/a	0	NaN
278	7	8	n/a	0	NaN
279	7	8	Low	0	516.0913
280	7	8	High	0	899.2793
281	8	1	n/a	0	NaN
282	8	1	Low	1	716.0155
283	8	1	Low	1	549.412
284	8	1	Low	1	799.3172
285	8	1	Low	0	699.3551
286	8	1	High	0	782.6569
287	8	1	High	1	765.9965
288	8	1	High	1	949.2603
289	8	1	High	1	882.6189
290	8	1	Low	1	1032.562
291	8	1	Low	1	1065.8827
292	8	1	Low	1	732.6758
293	8	1	High	1	716.0155
294	8	1	High	1	632.7138
295	8	1	High	0	499.431
296	8	1	High	0	1032.562
297	8	1	n/a	0	NaN
298	8	1	Low	0	1082.5431
299	8	1	Low	0	865.9586
300	8	1	High	1	716.0155
301	8	1	Low	1	1015.9017
302	8	1	Low	1	749.3362
303	8	1	Low	0	732.6758
304	8	1	High	1	982.581
305	8	1	High	1	882.6189
306	8	1	High	1	716.0155
307	8	1	Low	1	1349.1086
308	8	1	Low	0	1115.8637
309	8	1	High	0	732.6758
310	8	1	Low	1	1149.1844
311	8	1	n/a	0	NaN
312	8	1	n/a	0	NaN
313	8	1	High	1	449.45
314	8	1	High	1	682.6948
315	8	1	High	1	1232.4862
316	8	1	Low	1	899.2793
317	8	1	Low	1	532.7517
318	8	1	Low	1	566.0724
319	8	1	n/a	0	NaN
320	8	1	n/a	0	NaN
