TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
1	1	5	n/a	0	NaN
2	1	5	High	1	1115.086
3	1	5	Low	0	1381.5535
4	1	5	Low	1	1031.8149
5	1	5	Low	1	831.9642
6	1	5	Low	1	1065.1233
7	1	5	Low	0	482.2256
8	1	5	Low	1	898.5811
9	1	5	Low	1	915.2353
10	1	5	Low	1	665.422
11	1	5	Low	0	582.1509
12	1	5	Low	1	582.1509
13	1	5	Low	0	382.3003
14	1	5	Low	0	615.4594
15	1	5	Low	0	465.5714
16	1	5	High	1	782.0016
17	1	5	High	1	365.6461
18	1	5	High	1	548.8425
19	1	5	High	1	365.6461
20	1	5	High	1	348.9918
21	1	5	Low	0	1148.3944
22	1	5	Low	0	482.2256
23	1	5	High	0	482.2256
24	1	5	Low	0	732.0389
25	1	5	High	1	865.2727
26	1	5	High	0	432.2629
27	1	5	Low	1	498.8798
28	1	5	Low	0	398.9545
29	1	5	Low	0	515.534
30	1	5	High	1	865.2727
31	1	5	n/a	0	NaN
32	1	5	High	0	382.3003
33	1	5	Low	1	1414.8619
34	1	5	Low	0	398.9545
35	1	5	Low	0	448.9172
36	1	5	High	1	898.5811
37	1	5	High	1	482.2256
38	1	5	High	1	382.3003
39	1	5	High	1	382.3003
40	1	5	High	0	448.9172
41	2	6	Low	0	1348.2451
42	2	6	High	1	782.0016
43	2	6	High	0	498.8798
44	2	6	High	1	615.4594
45	2	6	Low	1	782.0016
46	2	6	High	1	548.8425
47	2	6	Low	1	548.8425
48	2	6	High	1	498.8798
49	2	6	Low	0	465.5714
50	2	6	High	0	565.4967
51	2	6	Low	0	1414.8619
52	2	6	High	1	831.9642
53	2	6	Low	0	648.7678
54	2	6	High	1	598.8052
55	2	6	High	1	448.9172
56	2	6	High	0	498.8798
57	2	6	Low	1	615.4594
58	2	6	High	0	365.6461
59	2	6	Low	0	682.0763
60	2	6	Low	0	798.6558
61	2	6	Low	1	831.9642
62	2	6	Low	1	865.2727
63	2	6	Low	1	665.422
64	2	6	Low	0	415.6087
65	2	6	High	1	515.534
66	2	6	High	1	348.9918
67	2	6	Low	1	831.9642
68	2	6	Low	0	565.4967
69	2	6	Low	1	382.3003
70	2	6	Low	0	365.6461
71	2	6	Low	0	1181.7029
72	2	6	High	1	981.8522
73	2	6	High	1	415.6087
74	2	6	High	1	615.4594
75	2	6	High	1	415.6087
76	2	6	High	1	348.9918
77	2	6	High	1	415.6087
78	2	6	High	1	432.2629
79	2	6	High	1	648.7678
80	2	6	High	1	382.3003
81	3	7	High	1	1231.6655
82	3	7	High	1	498.8798
83	3	7	High	1	432.2629
84	3	7	High	1	498.8798
85	3	7	High	1	482.2256
86	3	7	High	1	348.9918
87	3	7	High	1	448.9172
88	3	7	High	1	682.0763
89	3	7	High	1	532.1883
90	3	7	Low	1	715.3847
91	3	7	Low	0	748.6931
92	3	7	High	1	515.534
93	3	7	High	0	398.9545
94	3	7	High	1	332.3376
95	3	7	Low	0	432.2629
